,target,output,question
477,Fred,"Answer: Fred

Your answer:",Who gave the apple to Bill? 
478,Bill,Answer:,Who gave the apple to Fred? 
479,Fred,"Answer: Fred

Answer: Fred

Answer: Fred

Answer: Fred",Who gave the apple to Bill? 
480,Fred,"Answer: Fred

Answer: Fred

Is the answer ""Fred"" correct?",Who gave the apple? 
481,Fred,,Who gave the apple? 
482,apple,,What did Fred give to Bill? 
483,Bill,"Answer: Mary

Answer: Mary

Is the answer ""Mary"" correct?",Who gave the apple? 
484,Bill,"Answer: Fred

Answer: Fred

Answer: Fred

Answer: Fred",Who gave the apple to Mary? 
485,Bill,"Answer: Fred

Answer: Meagher

Answer: Meagher",Who did Fred give the apple to? 
486,apple,"Answer: apple

What is the context of this question?",What did Fred give to Bill? 
487,Bill,"Answer: Mary

Is the answer ""Mary"" correct?

Your answer:",Who gave the apple? 
488,Bill,"Answer: Fred

What is the context of the question?",Who gave the apple to Mary? 
489,Bill,"Answer: Fred

Your answer:",Who gave the apple? 
490,Bill,,Who gave the apple to Mary? 
491,Mary,"Answer: Jeff

Your answer:",Who received the apple? 
492,milk,"Answer: apple

Answer: Fred

Answer: apple

Answer: Fred",What did Jeff give to Fred? 
493,milk,,What did Fred give to Jeff? 
494,Fred,,Who gave the milk to Jeff? 
495,Jeff,,Who did Fred give the football to? 
496,football,,What did Fred give to Jeff? 
497,Fred,"Answer: Jeff

Is the answer ""Fred"" correct?

OPT:",Who received the football? 
498,football,,What did Jeff give to Fred? 
499,Mary,"Answer: Mary

Answer: The answer is: Mary

Is the above argument valid",Who received the milk? 
500,Fred,"Answer: Jeff

Is the answer ""Jeff"" correct?

Options:",Who received the football? 
501,Jeff,"Answer: Fred

Is the answer ""Fred"" correct?

OPT:",Who gave the football? 
502,football,"Answer: apple

What is the context of this question?",What did Fred give to Jeff? 
503,Fred,"Answer: Jeff

Is the answer ""Fred"" correct?

OPT:",Who gave the football? 
504,football,"Answer: <i>The Leader</i>

Your answer:",What did Fred give to Mary? 
505,Fred,Answer:,Who received the football? 
506,Bill,,Who gave the football to Fred? 
507,Bill,"Answer: Fred

Answer: Fred

Answer: Fred

Answer: Fred",Who received the football? 
508,Bill,"Answer: Fred

Answer: Mary

Answer: Bill

Answer: Fred",Who received the football? 
509,Bill,,Who did Fred give the football to? 
510,Fred,Answer:,Who received the milk? 
511,Jeff,"Answer: Mary

Answer: Mary

Answer: Mary

Answer: Mary",Who received the milk? 
512,milk,,What did Jeff give to Fred? 
513,milk,,What did Jeff give to Fred? 
514,Fred,Answer:,Who gave the apple to Bill? 
515,Bill,Answer:,Who gave the apple to Mary? 
516,Fred,"Answer: Fred

Your answer:",Who gave the apple? 
517,Fred,"Answer: Fred

Your answer:
<answer>
Fred
</answer>",Who gave the apple to Mary? 
518,Mary,"Answer: Mary

What is the context of this question?",Who received the apple? 
519,apple,,What did Fred give to Mary? 
520,apple,Answer:,What did Mary give to Fred? 
521,Mary,"Answer: Fred

Answer: Mary

Is the answer ""Mary"" correct?",Who gave the apple? 
522,Fred,,Who did Mary give the milk to? 
523,milk,,What did Mary give to Fred? 
524,Mary,"Answer: Mary

Your answer must contain exactly 3 bullet points. Use the mark",Who gave the milk to Fred? 
525,milk,,What did Mary give to Fred? 
526,Mary,,Who received the milk? 
527,Mary,"Answer: Fred

Answer: Kristel

Is the answer to the above question is",Who received the milk? 
528,Mary,,Who received the milk? 
529,Jeff,"Answer: Jeff

What is the answer to this question based on the context?",Who gave the football to Mary? 
530,Bill,Answer:,Who gave the apple to Mary? 
531,apple,,What did Bill give to Mary? 
532,Mary,"Answer: Mary

Your answer:",Who received the apple? 
533,apple,,What did Bill give to Mary? 
534,Fred,Answer:,Who did Mary give the football to? 
535,milk,"Answer: The milk

Is the answer to the above question by a human being or",What did Fred give to Bill? 
536,Bill,,Who did Fred give the milk to? 
537,Bill,"Answer: Fred

Your answer:",Who did Fred give the milk to? 
538,Mary,"Answer: Mary

Answer: Mary

Answer: Mary

Answer: Mary",Who did Bill give the milk to? 
539,Mary,,Who did Bill give the milk to? 
540,Jeff,"Answer:

Explanation:",Who received the apple? 
541,Jeff,"Answer: Jeff

Answer: De Maistre

Answer: Jeff",Who received the apple? 
542,apple,,What did Bill give to Jeff? 
543,apple,,What did Bill give to Mary? 
544,Mary,,Who did Bill give the apple to? 
545,Jeff,"Answer: Julians, for a woman not living with her husband, was past pardon.",Who did Mary give the apple to? 
546,Jeff,"Answer: Mary

Answer: Mary

Is the answer to the question ""Who received",Who received the apple? 
547,Jeff,Answer:,Who did Mary give the apple to? 
548,Bill,Answer:,Who received the apple? 
549,Mary,,Who gave the apple to Bill? 
550,Mary,,Who gave the milk to Jeff? 
551,Jeff,"Answer: Mary

Answer: Jeff

Is the answer to the above question is",Who received the milk? 
552,Mary,"Answer: Fred

[attachment=/images/1]",Who did Fred give the football to? 
553,Fred,,Who gave the football? 
554,Mary,Answer:,Who received the football? 
555,Bill,"Answer: <i>Fred</i>

What is the context of the question",Who gave the apple? 
556,Bill,Answer:,Who gave the apple? 
557,apple,,What did Bill give to Fred? 
558,apple,,What did Fred give to Bill? 
559,Fred,,Who received the apple? 
560,apple,,What did Fred give to Mary? 
561,Fred,"Answer: Mary

Is the answer ""Fred"" correct?

Options:",Who received the apple? 
562,apple,,What did Mary give to Fred? 
563,football,,What did Fred give to Mary? 
564,Fred,"Answer: Fred

Answer: Mary

Answer: Jeff

Answer: Fred",Who received the football? 
565,apple,,What did Jeff give to Mary? 
566,Mary,,Who gave the apple? 
567,apple,,What did Mary give to Jeff? 
568,apple,,What did Jeff give to Mary? 
569,Jeff,,Who gave the apple to Mary? 
570,milk,,What did Mary give to Jeff? 
571,milk,,What did Jeff give to Mary? 
572,milk,"Answer: apple

What is the context?",What did Jeff give to Mary? 
573,Fred,"Answer: Jeff

Your answer:",Who received the milk? 
574,Fred,Answer:,Who received the milk? 
575,football,,What did Bill give to Mary? 
576,Mary,,Who gave the football to Fred? 
577,football,,What did Mary give to Fred? 
578,football,"Answer: apple

Answer: football

Answer: apple

Answer: football",What did Mary give to Fred? 
579,Fred,,Who did Mary give the football to? 
580,Fred,"Answer: ""He say he go meet Blackfeet and when he bring 'em back den",Who gave the milk to Bill? 
581,Bill,"Answer: ""Fred""

Is this answer to the question correct?

OPT",Who did Fred give the milk to? 
582,milk,,What did Fred give to Bill? 
583,Jeff,,Who gave the apple to Mary? 
584,Jeff,,Who received the apple? 
585,milk,,What did Mary give to Bill? 
586,Mary,Answer:,Who gave the milk? 
587,Bill,,Who did Mary give the milk to? 
588,Jeff,,Who gave the apple to Fred? 
589,Fred,,Who gave the apple? 
590,milk,,What did Bill give to Fred? 
591,milk,,What did Bill give to Fred? 
592,milk,,What did Bill give to Fred? 
593,Fred,"Answer: Fred

Answer: Fred

Answer: Fred

Answer: Fred",Who received the football? 
594,football,,What did Bill give to Fred? 
595,Jeff,"Answer: Alfred

**Please answer this question**

Who gave the milk to",Who gave the milk to Bill? 
596,Jeff,Answer:,Who received the milk? 
597,Bill,"Answer: Jeff

<example>
""I am not sure,"" said Alfred, """,Who received the milk? 
598,Jeff,,Who gave the milk? 
599,milk,,What did Jeff give to Bill? 
600,Jeff,"Answer: Alfred

Answer: Alfred

Is the answer to the above question is correct",Who received the football? 
601,Mary,,Who did Jeff give the football to? 
602,Jeff,,Who gave the football? 
603,Jeff,,Who gave the football? 
604,Jeff,,Who did Bill give the milk to? 
605,Fred,,Who did Mary give the football to? 
606,Mary,,Who gave the football to Fred? 
607,Fred,"Answer: Stephen

Your answer:",Who did Bill give the football to? 
608,Fred,"Answer: Fred

Is the answer ""Fred"" correct?

OPT:",Who gave the football? 
609,football,"Answer: apple

What is the context of this question?",What did Fred give to Bill? 
610,football,,What did Jeff give to Fred? 
611,Jeff,"Answer: Jeff

Answer: Fred

Answer: Jeff

Answer: Fred",Who did Fred give the football to? 
612,Fred,,Who gave the football? 
613,Mary,"Answer: Jeff

Answer: Mary

Answer: Fred

Answer: Kat",Who gave the football? 
614,Mary,,Who gave the football? 
615,football,,What did Jeff give to Fred? 
616,Jeff,"Answer: Fred

Is the answer ""Fred"" correct?

Options:",Who did Fred give the football to? 
617,Fred,"<<answer>>

<context>
Fred journeyed to the bedroom. It had been necessary",Who gave the football to Jeff? 
618,apple,,What did Bill give to Jeff? 
619,apple,,What did Jeff give to Bill? 
620,Jeff,"Answer: Jeff

Answer: Fred

Is the answer to the above question is correct",Who gave the apple? 
621,Jeff,,Who gave the apple to Fred? 
622,Fred,"Answer: Fred

Is the answer to the above question is ""Fred""?",Who gave the apple to Bill? 
623,apple,,What did Fred give to Bill? 
624,Bill,"Answer: Mary

Your answer:",Who did Fred give the apple to? 
625,football,,What did Jeff give to Fred? 
626,football,,What did Jeff give to Fred? 
627,Fred,,Who gave the football to Jeff? 
628,Jeff,"Answer: Jeff

[END OF EXAMPLE]",Who received the football? 
629,Fred,"Answer: Jeff

<context>
The _sackbut_ is a brass",Who gave the football to Jeff? 
630,Fred,"Answer: Fred

<context>
The organist struck the keys down with his",Who did Jeff give the football to? 
631,football,,What did Fred give to Jeff? 
632,Fred,Answer:,Who gave the football to Jeff? 
633,football,,What did Fred give to Jeff? 
634,apple,,What did Jeff give to Bill? 
635,Jeff,"Answer: Jeff

Is the answer ""Jeff"" correct?

Options:",Who gave the milk? 
636,Jeff,"Answer: Jeff

**Please answer this question**: Who gave the milk to Bill",Who gave the milk? 
637,milk,,What did Jeff give to Bill? 
638,football,,What did Mary give to Fred? 
639,Mary,"Answer: Mary

Your answer:",Who received the football? 
640,Jeff,Answer:,Who received the milk? 
641,Jeff,,Who gave the milk? 
642,Bill,"Answer: Fred

Is the answer ""Fred"" correct?

Options:",Who did Jeff give the milk to? 
643,Bill,,Who did Fred give the milk to? 
644,milk,,What did Fred give to Bill? 
645,Mary,"Answer: Mary

Answer: Mary

Is the answer ""Mary"" correct?",Who gave the apple to Bill? 
646,apple,"Answer: apple

Answer: Mary

Answer: apple

Answer: Bill",What did Bill give to Mary? 
647,Bill,"Answer: Mary

Explanation:",Who gave the apple to Mary? 
648,Bill,Answer:,Who did Mary give the apple to? 
649,Mary,Answer:,Who received the apple? 
650,Bill,Answer:,Who gave the apple? 
651,Bill,,Who received the milk? 
652,Bill,,Who did Jeff give the milk to? 
653,Bill,"Answer: Fred

Answer: Fred

Answer: Fred

Answer: Fred",Who did Jeff give the milk to? 
654,milk,,What did Jeff give to Bill? 
655,Bill,"Answer: Fred

Answer: Mary

Is the answer ""Mary"" correct?",Who did Mary give the apple to? 
656,Mary,,Who gave the apple to Bill? 
657,Fred,"Answer: Fred

Your answer:",Who gave the football to Mary? 
658,Mary,"Answer: Mary

Answer: Fred

Answer: Jeff

Answer: Mary",Who gave the football? 
659,football,,What did Mary give to Fred? 
660,Mary,,Who gave the apple to Jeff? 
661,apple,,What did Jeff give to Mary? 
662,apple,,What did Mary give to Jeff? 
663,apple,,What did Mary give to Jeff? 
664,Fred,,Who received the football? 
665,Mary,"Answer: Mary

Answer: Bill

Answer: Mary

Answer: Bill",Who did Bill give the football to? 
666,Mary,,Who did Bill give the football to? 
667,Bill,"Answer: Mary

Answer: Mary

Answer: Mary

Answer: Mary",Who gave the football to Mary? 
668,Jeff,,Who gave the football to Fred? 
669,Fred,"Answer: Fred

Your answer:",Who gave the football? 
670,apple,,What did Bill give to Fred? 
671,apple,,What did Fred give to Bill? 
672,apple,,What did Bill give to Fred? 
673,Bill,"Answer: Fred

Answer: Mary

Is the answer to the question is ""Mary",Who gave the apple? 
674,Jeff,,Who did Bill give the apple to? 
675,Mary,Answer:,Who gave the apple? 
676,Mary,Answer:,Who received the apple? 
677,apple,,What did Mary give to Jeff? 
678,Mary,"Answer: Fred

Answer: Mary

Answer: Jeff

Answer: Fred",Who gave the apple? 
679,Mary,"Answer: Fred

Answer: Mary

Answer: Jeff

Answer: Fred",Who gave the apple? 
680,apple,"Answer: <i>The friend of my friend</i>

What is the",What did Bill give to Mary? 
681,Mary,"Answer: ""Mary""

Is the answer to the above question is correct?",Who did Bill give the apple to? 
682,Bill,"Answer: Fred

Answer: Mary

Is the answer to the question ""Who gave",Who gave the apple? 
683,Bill,"Answer: Fred

Answer: Fred

Answer: Fred

Answer: Fred",Who gave the apple to Mary? 
684,apple,,What did Fred give to Bill? 
685,football,,What did Mary give to Bill? 
686,football,,What did Mary give to Bill? 
687,Mary,"Answer: Mary

Answer: Mary

Answer: Fred

Answer: Jeff",Who gave the football? 
688,Jeff,"Answer: Fred

Answer: Fred

Answer: Jeff

Answer: Jeff",Who gave the milk? 
689,milk,,What did Fred give to Jeff? 
690,Mary,,Who gave the apple to Bill? 
691,apple,,What did Bill give to Mary? 
692,Bill,"Answer: Mary

Answer: Mary

Answer: Mary

Answer: Mary",Who did Mary give the apple to? 
693,apple,,What did Bill give to Mary? 
694,Mary,"Answer: Mary

Your answer:",Who received the apple? 
695,milk,"Answer: apple

What is the context?",What did Mary give to Fred? 
696,milk,"Answer: apple

What is the context?",What did Mary give to Fred? 
697,milk,,What did Mary give to Fred? 
698,Mary,"Answer: Mary

Answer: Mary

Answer: Fred

Answer: Mary",Who did Fred give the apple to? 
699,Fred,,Who received the apple? 
700,Bill,"Answer: Fred

Answer: Mary

Is the answer ""Mary"" correct?",Who gave the apple to Fred? 
701,apple,,What did Bill give to Fred? 
702,Fred,"Answer: Fred

Your answer:",Who did Bill give the apple to? 
703,Fred,"Answer: Fred

Your answer:",Who received the apple? 
704,Mary,"Answer: Mary

Is the question answered correctly based on the context?

OPT",Who gave the football to Fred? 
705,Fred,Answer:,Who gave the football? 
706,football,,What did Fred give to Mary? 
707,Fred,"Answer: Fred

Your answer:
Your answer:
Your answer:
Your answer",Who gave the football to Mary? 
708,Jeff,"Answer: Fred

Answer: Jeff

Answer: Mary

Answer: Bill",Who received the apple? 
709,Jeff,"Answer: Fred

[A]
<context>
Bill travelled to the garden",Who did Fred give the apple to? 
710,Jeff,,Who gave the apple to Bill? 
711,apple,,What did Jeff give to Bill? 
712,Jeff,,Who gave the apple to Bill? 
713,Bill,"Answer: Jeff

Answer: Mary

Answer: Jeff

Answer: Mary",Who received the apple? 
714,Bill,,Who gave the apple? 
715,apple,,What did Mary give to Fred? 
716,apple,"Answer: apple

What is the context of this question?",What did Mary give to Fred? 
717,Fred,"Answer: The angel voices are heard in Ruby’s ears.

Is the answer",Who gave the apple to Bill? 
718,Fred,"Answer: Fred

Your answer:",Who did Bill give the apple to? 
719,Bill,"Answer: Mary

Answer: Fred

Answer: Mary

Answer: Bill",Who did Fred give the apple to? 
720,apple,,What did Bill give to Jeff? 
721,Jeff,,Who gave the apple? 
722,milk,,What did Jeff give to Bill? 
723,milk,"Answer: apple

What was the context?",What did Jeff give to Bill? 
724,Bill,"Answer: Jeff

Your answer:",Who did Jeff give the milk to? 
725,football,,What did Mary give to Fred? 
726,football,,What did Fred give to Mary? 
727,football,,What did Fred give to Mary? 
728,Mary,Answer:,Who gave the football to Fred? 
729,Bill,"Answer: ""Fred""

Answer: ""Fred""

Answer: ""Fred",Who gave the milk to Jeff? 
730,Fred,"Answer: Fred

Answer: Fred

Answer: Fred

Answer: Fred",Who did Bill give the milk to? 
731,Fred,,Who did Bill give the milk to? 
732,Bill,Answer:,Who gave the milk to Fred? 
733,Fred,,Who did Bill give the milk to? 
734,apple,,What did Mary give to Fred? 
735,Fred,Answer:,Who did Mary give the milk to? 
736,Mary,"Answer: ""Mary""

Is this answer to the question plausible?

OPT",Who did Fred give the milk to? 
737,milk,"Answer: ""The milk""

What is the best title for this passage?",What did Fred give to Mary? 
738,Fred,Answer:,Who gave the football to Bill? 
739,football,,What did Fred give to Bill? 
740,Mary,"Answer: Mary

Answer: Fred

Is the answer to the above question is",Who gave the milk to Fred? 
741,Fred,"Answer: Mary

Answer: Mary

Answer: Mary

Answer: Mary",Who received the milk? 
742,milk,,What did Mary give to Fred? 
743,football,,What did Mary give to Fred? 
744,football,,What did Mary give to Fred? 
745,Bill,,Who did Fred give the milk to? 
746,Bill,,Who did Fred give the milk to? 
747,milk,,What did Bill give to Mary? 
748,Bill,"Answer: Mary moved to the bathroom.

Answer: Mary went to the bedroom.",Who gave the milk to Mary? 
749,milk,,What did Mary give to Fred? 
750,Bill,"Answer: Bill

Your answer:",Who gave the apple to Jeff? 
751,Jeff,,Who did Bill give the apple to? 
752,apple,,What did Jeff give to Bill? 
753,Bill,,Who did Jeff give the football to? 
754,football,"Answer: ""The sun's getting low""

What is the context of this question",What did Bill give to Jeff? 
755,Fred,Answer:,Who gave the apple to Jeff? 
756,Jeff,Answer:,Who did Fred give the apple to? 
757,Fred,"Answer: Fred

Is the answer ""Fred"" correct?

Options:",Who gave the apple to Jeff? 
758,Fred,Answer:,Who gave the milk? 
759,Fred,,Who gave the milk? 
760,apple,"Answer: apple

What is the context of this question?",What did Fred give to Jeff? 
761,Jeff,Answer:,Who did Mary give the apple to? 
762,Mary,"Answer: Jeff

Answer: Mary

Is the answer ""Jeff"" correct?",Who gave the apple? 
763,Mary,"Answer: ""She was one of the Beekmans from Tyre, wasn't she",Who gave the apple? 
764,Jeff,"Answer: Patience

Is the answer ""Patience""?

Options:
-",Who did Mary give the apple to? 
765,Fred,Answer: <i>Fred</i>,Who received the football? 
766,football,,What did Fred give to Bill? 
767,football,,What did Fred give to Bill? 
768,Bill,"Answer: J

Answer: J

Answer: J

Answer: J",Who received the football? 
769,Jeff,Answer:,Who gave the football to Bill? 
770,Bill,"Answer: Fred

Answer: Fred

Answer: Fred

Answer: Fred",Who gave the apple? 
771,Mary,"Answer: Freddy

Is the answer ""Freddy"" correct?

Your",Who did Bill give the apple to? 
772,apple,"Answer: apple

Answer: apple

Answer: apple

Answer: apple",What did Mary give to Bill? 
773,apple,,What did Bill give to Mary? 
774,Bill,,Who gave the apple to Mary? 
775,Mary,"Answer: Fred

Answer: Fred

Is the answer ""Fred"" correct?",Who gave the milk? 
776,milk,,What did Mary give to Fred? 
777,Fred,,Who did Bill give the apple to? 
778,apple,,What did Fred give to Bill? 
779,Bill,,Who received the apple? 
780,Mary,"Answer: Mary

Answer: Jeff

Answer: Bill

Answer: Fred",Who received the football? 
781,Mary,,Who did Bill give the football to? 
782,apple,,What did Jeff give to Mary? 
783,Mary,,Who did Jeff give the apple to? 
784,apple,,What did Mary give to Fred? 
785,milk,,What did Fred give to Mary? 
786,milk,,What did Fred give to Mary? 
787,milk,,What did Fred give to Mary? 
788,milk,,What did Bill give to Mary? 
789,milk,,What did Bill give to Mary? 
790,apple,"Answer: apple

What is the context of this question?",What did Fred give to Mary? 
791,Fred,"Answer: Mary

What is the context of this question?",Who gave the apple to Mary? 
792,Mary,"Answer: Mary

Answer: The answer is ""Mary""

Is the answer """,Who gave the apple? 
793,Mary,"Answer: Mary

Your answer:",Who did Jeff give the apple to? 
794,Mary,"Answer: Mary

Answer: Fred

Is the answer to the above question by a",Who received the apple? 
795,apple,,What did Mary give to Bill? 
796,Mary,,Who received the apple? 
797,apple,,What did Mary give to Bill? 
798,Mary,"Answer: Mary

Your answer:",Who gave the apple to Bill? 
799,apple,"Answer: apple

What was the context?",What did Mary give to Bill? 
800,Jeff,"Answer: Fred

Answer: Jeff

Answer: Fred

Answer: Jeff",Who gave the football to Fred? 
801,football,"Answer: apple

Answer: apple

Is the answer to the above question is",What did Jeff give to Fred? 
802,Jeff,"Answer: Jeff

Is this answer to the question correct?

OPT:",Who gave the football to Fred? 
803,football,,What did Mary give to Fred? 
804,Mary,,Who received the football? 
805,Jeff,"Answer: Fred

Answer: Mary

Answer: Jeff

Answer: Fred",Who gave the apple? 
806,apple,,What did Jeff give to Mary? 
807,apple,,What did Jeff give to Mary? 
808,Jeff,"Answer: Fred

Is the answer ""Fred"" correct?

Options:",Who received the milk? 
809,milk,,What did Jeff give to Fred? 
810,Mary,"Answer: Jeff

Your answer:",Who gave the football? 
811,Jeff,,Who gave the football? 
812,Mary,Answer:,Who gave the football? 
813,Mary,"Answer: Bill

Answer: Mary

Answer: Jeff

Answer: Fred",Who gave the football to Bill? 
814,Bill,,Who did Mary give the football to? 
815,milk,,What did Bill give to Jeff? 
816,Jeff,"Answer: Fred

Answer: The context is:
<example>
Mary travelled to",Who received the milk? 
817,Bill,"Answer: Mary

Is the answer to the above question is ""Mary""?",Who gave the milk to Jeff? 
818,Bill,"Answer: Mary

Your answer:",Who received the milk? 
819,milk,,What did Fred give to Bill? 
820,football,,What did Fred give to Bill? 
821,Fred,,Who did Bill give the football to? 
822,football,,What did Bill give to Fred? 
823,apple,,What did Bill give to Mary? 
824,Mary,"Answer: Mary

Answer: Fred

Answer: Jeff

Answer: Mary",Who received the apple? 
825,Bill,,Who did Fred give the milk to? 
826,Bill,,Who did Fred give the milk to? 
827,milk,,What did Fred give to Bill? 
828,Mary,"Answer: Fred

Your answer:",Who gave the milk? 
829,milk,,What did Bill give to Fred? 
830,Bill,"Answer: Fred

Answer: Fred

Answer: Fred

Answer: Fred",Who gave the apple to Mary? 
831,Mary,"Answer: Fred

Answer: Fred

Answer: Fred

Answer: Fred",Who did Bill give the apple to? 
832,Mary,,Who did Bill give the apple to? 
833,Bill,Answer:,Who gave the apple? 
834,apple,,What did Bill give to Mary? 
835,Mary,"Answer: Mary

Answer: Mary

Answer: Mary

Answer: Mary",Who did Bill give the football to? 
836,Mary,,Who gave the football to Fred? 
837,Fred,"Answer: Fred

Your answer:",Who did Mary give the football to? 
838,Fred,"Answer: Mary

Is the answer to the question ""Who gave the football to Bill",Who gave the football to Bill? 
839,Bill,Answer:,Who did Fred give the football to? 
840,Jeff,"Answer: Fred

Answer: Mary

Is the answer to the above question is correct",Who received the apple? 
841,Jeff,"Answer: Fred

Your answer:",Who gave the apple? 
842,Jeff,"Answer: Mary

Answer: Fred

Answer: Jeff

Answer: Bill",Who gave the apple? 
843,Mary,,Who received the apple? 
844,Mary,"Answer: Fred

Your answer:",Who gave the apple? 
845,Fred,"Answer: Mary

Your answer:",Who received the football? 
846,Mary,"Answer: Fred

Your answer:",Who gave the football? 
847,football,,What did Mary give to Fred? 
848,Bill,"Answer: Jeff

Answer: Mary

Is the answer to the above question is correct",Who did Jeff give the apple to? 
849,apple,,What did Jeff give to Bill? 
850,apple,,What did Jeff give to Mary? 
851,apple,"Answer: ""He couldn't object to your eating with me.""

Is this answer",What did Jeff give to Mary? 
852,Mary,Answer:,Who did Jeff give the apple to? 
853,football,,What did Jeff give to Mary? 
854,Mary,"Answer: Mary

Your answer:",Who did Jeff give the football to? 
855,football,,What did Mary give to Fred? 
856,Mary,"Answer: Fred

**Please answer this question**

Who gave the football?",Who gave the football? 
857,Mary,"Answer: Fred

Is the answer ""Fred"" correct?

Your answer:",Who gave the football to Fred? 
858,milk,,What did Fred give to Mary? 
859,Fred,,Who gave the milk? 
860,milk,,What did Jeff give to Mary? 
861,Mary,Answer:,Who received the milk? 
862,milk,"Answer: Cyril found himself in an immense and lofty hall, constructed entirely of white marble",What did Jeff give to Mary? 
863,Jeff,,Who did Mary give the apple to? 
864,Jeff,"Answer: Mary

Answer: Fred

Answer: Edward Flint

Answer:",Who gave the apple? 
865,Mary,,Who gave the milk to Fred? 
866,milk,,What did Fred give to Mary? 
867,milk,,What did Mary give to Fred? 
868,Mary,,Who did Fred give the milk to? 
869,Mary,"Answer: Fred

Is the answer ""Mary"" or ""Bill""?

Your",Who gave the milk? 
870,Bill,"Answer: ""Fred""

Is this answer to the question correct?

OPT",Who gave the milk to Mary? 
871,Bill,"Answer: Mary

Answer: Mary

Is the answer ""Mary"" correct?",Who did Mary give the football to? 
872,Mary,"Answer: ""Mary took the football to Bill.""

Is this answer to the question",Who did Bill give the football to? 
873,Mary,"Answer: Mary

Is the answer ""Norcross"" correct?

Your answer",Who gave the football? 
874,Mary,Answer:,Who gave the milk? 
875,Mary,"Answer: Jeff

Answer: Mary

Answer: Eily

Answer:",Who received the football? 
876,Mary,,Who did Bill give the football to? 
877,football,,What did Mary give to Bill? 
878,football,,What did Mary give to Bill? 
879,Fred,,Who did Mary give the football to? 
880,Jeff,"Answer: Mary

Your answer:",Who gave the apple? 
881,Jeff,"Answer: Fred

Your answer:",Who gave the apple? 
882,milk,,What did Bill give to Fred? 
883,Bill,,Who gave the milk to Fred? 
884,milk,,What did Bill give to Fred? 
885,Bill,"Answer: Fred

Your answer:",Who received the apple? 
886,Bill,,Who did Jeff give the apple to? 
887,Jeff,,Who received the apple? 
888,Jeff,,Who did Bill give the apple to? 
889,Jeff,,Who did Bill give the apple to? 
890,Bill,,Who gave the apple? 
891,apple,,What did Mary give to Fred? 
892,Fred,,Who received the apple? 
893,Mary,"Answer: Fred

Is the answer ""Fred"" correct?

OPT:",Who gave the apple? 
894,Fred,Answer:,Who did Bill give the apple to? 
895,Fred,"Answer: Fred

Your answer:",Who gave the apple? 
896,Fred,,Who did Mary give the apple to? 
897,Fred,,Who received the apple? 
898,Jeff,,Who received the apple? 
899,apple,,What did Fred give to Jeff? 
900,Jeff,,Who did Fred give the apple to? 
901,apple,,What did Fred give to Jeff? 
902,Fred,,Who received the apple? 
903,Bill,Answer:,Who gave the milk to Fred? 
904,milk,,What did Fred give to Bill? 
905,Fred,"Answer: ""Fred""

Is this answer to the question correct?

OPT",Who did Bill give the milk to? 
906,Bill,,Who gave the milk to Fred? 
907,Fred,,Who gave the milk? 
908,milk,,What did Fred give to Jeff? 
909,Jeff,,Who did Fred give the milk to? 
910,Mary,"Answer: Mary

Your answer:",Who received the milk? 
911,Jeff,"Answer: Fred

Answer: Fred

Is the answer ""Fred"" correct?",Who gave the milk? 
912,milk,"Answer: apple

Your answer:",What did Jeff give to Mary? 
913,football,"Answer: apple

Answer: Fred gave the apple to Mary.

Answer:",What did Fred give to Mary? 
914,Mary,"Answer: Fred

Is the following statement correct based on the context?

""",Who received the football? 
915,Mary,Answer:,Who gave the football? 
916,Mary,Answer:,Who gave the football? 
917,Fred,"Answer: Fred

Is the answer to the above question is correct?

Options",Who gave the football to Jeff? 
918,Mary,Answer:,Who gave the apple to Fred? 
919,Fred,Answer:,Who did Mary give the apple to? 
920,Fred,"Answer: Fred

Answer: Mary

Is the answer ""Mary"" correct?",Who did Mary give the apple to? 
921,Mary,"Answer: Fred

Answer: Mary

Answer: Fred

Answer: Mary",Who gave the apple? 
922,football,"Answer: apple

Is the answer ""apple""?

Your answer:",What did Jeff give to Mary? 
923,Mary,,Who gave the milk? 
924,Bill,Answer:,Who did Fred give the milk to? 
925,Fred,"Answer: Fred

Your answer:",Who gave the apple? 
926,milk,"Answer: apple

What was the context?",What did Fred give to Bill? 
927,apple,"Answer: Fred gave the apple to Bill.

Question: What did Fred give to",What did Bill give to Fred? 
928,apple,,What did Mary give to Fred? 
929,Mary,,Who gave the apple? 
930,apple,,What did Mary give to Fred? 
931,Jeff,"Answer: ""Jeff""

Your answer:",Who gave the apple to Fred? 
932,Jeff,,Who gave the apple? 
933,Fred,,Who did Bill give the apple to? 
934,Bill,"Answer: Mary

Answer: Bill

Answer: Fred

Answer: Mary",Who gave the apple? 
935,apple,,What did Fred give to Bill? 
936,Bill,,Who did Fred give the apple to? 
937,Bill,,Who received the apple? 
938,football,,What did Jeff give to Bill? 
939,football,,What did Bill give to Jeff? 
940,Bill,"Answer: Fred

Answer: Fred

Is the answer to the above question is",Who gave the football to Jeff? 
941,apple,"Answer: apple

**Please answer this question**: What is the name of the",What did Fred give to Mary? 
942,Fred,,Who did Mary give the apple to? 
943,Bill,,Who gave the apple to Jeff? 
944,Bill,,Who did Jeff give the apple to? 
945,Bill,"Answer: Fred

Answer: Jeff

Answer: Mary

Answer: Bill",Who received the apple? 
946,Bill,,Who gave the apple? 
947,Jeff,"Answer: Fred

Your answer:",Who did Bill give the apple to? 
