,target,output,question
406,hallway,Answer:,Where is Daniel? 
407,bedroom,"Answer:

<context>

<answer>

<context>",Where is Sandra? 
408,garden,"Answer:

<context>

<context>

<context>",Where is Mary? 
409,kitchen,"Answer:

<context>
Sandra went to the bathroom.
</context",Where is Sandra? 
410,bedroom,Answer:,Where is John? 
411,garden,Answer:,Where is Sandra? 
412,bathroom,"Answer: The answer is:

<context>
<question>
<answer",Where is Sandra? 
413,hallway,"Answer:

(1) in the bathroom
(2) in the bedroom",Where is Daniel? 
414,office,Answer:,Where is Sandra? 
415,bedroom,"Answer:

OPTIONS:
- London
- Edinburgh
- Glasgow
-",Where is Daniel? 
416,bedroom,Answer:,Where is Daniel? 
417,kitchen,"Answer:

Available options:
[1]. The orchard.
[2].",Where is John? 
418,hallway,"Answer:

<context>
<paragraph>Sandra journeyed to the hall",Where is Sandra? 
419,bathroom,"Answer:

OPT:
[i] The garden.
[ii] The",Where is Sandra? 
420,hallway,"Answer:

<context>
Sandra went back to the kitchen.
</",Where is Sandra? 
421,hallway,"Answer:
<context>
The most recent location of Sandra is the bathroom.
</",Where is Sandra? 
422,bathroom,Answer:,Where is Sandra? 
423,hallway,"Answer: _The garden_

Based on this paragraph, choose the correct option to",Where is Daniel? 
424,bedroom,"Answer:
Available options:
[i] The bathroom
[ii] The bedroom",Where is Mary? 
425,kitchen,"Answer:

Available options:
[i] The Beaubien's house.",Where is John? 
426,kitchen,"Answer:

Available options:
(A). in the kitchen.
(B",Where is John? 
427,office,"OPTIONS:
- in the office
- in the garden
- in the house",Where is John? 
428,bedroom,"OPTIONS:
[A]. in the kitchen.
[B]. in the living",Where is Sandra? 
429,bedroom,"Answer:
Available options:
[i] Piccadilly Circus
[ii]",Where is Sandra? 
430,office,Answer:,Where is John? 
431,kitchen,"Answer:

Available options:
[-] in the kitchen
[-] in the nursing",Where is John? 
432,kitchen,"Answer:

<context>

<context>

<context>",Where is Mary? 
433,kitchen,"Answer:

<context>

Answer: Mary went to the hallway.",Where is Mary? 
434,office,"Answer:

OPTIONS:
- Sharpsburg, Maryland
- Antiet",Where is Daniel? 
435,garden,"Answer:

<context>

The context is:

Sandra went",Where is Sandra? 
436,kitchen,"Answer: <i>The Green Chamber</i>

pick from the following.",Where is Mary? 
437,bathroom,"Answer:

<context>

<context>

<context>",Where is John? 
438,bedroom,"Answer:

Question: What is the name of the man who was in charge of",Where is Daniel? 
439,garden,"Answer:

In the passage, where is John?",Where is John? 
440,bedroom,"Answer:

SCENE--_A Hall looking towards the Garden._

 _",Where is Sandra? 
441,hallway,"Answer:

<context>

<context>

<context>",Where is Daniel? 
442,bathroom,Answer:,Where is Daniel? 
443,garden,"Answer:

Choose your answer from:
[I] London.
[II",Where is Mary? 
444,bedroom,"Answer:

OPTIONS:
[i] The garden.
[ii]",Where is Daniel? 
445,garden,"Answer:

<context>

<context>

<context>",Where is Daniel? 
446,bedroom,Answer:,Where is Sandra? 
447,hallway,"Answer:

<context>

<context>

<context>",Where is Daniel? 
448,garden,"Answer: In the garden

Based on the paragraph, what is the best answer to",Where is Daniel? 
449,kitchen,"Answer: In the kitchen.

Question: What is the name of the instrument which",Where is Sandra? 
450,kitchen,Answer:,Where is John? 
451,kitchen,"Answer:

<context>

<question>

What is the name",Where is John? 
452,kitchen,"Answer:

<context>

Sandra moved to the office. You have",Where is Sandra? 
453,garden,Answer:,Where is Sandra? 
454,bathroom,Answer:,Where is Sandra? 
455,kitchen,"Answer:

<context>

<context>

<context>",Where is Sandra? 
456,bedroom,"Answer: In the bedroom.

Question: What is the name of the person who",Where is Mary? 
457,hallway,"Answer:

<context>
<question>
<answer>
<context",Where is John? 
458,garden,"OPTIONS:
[1]. in the kitchen.
[2]. in the hall",Where is John? 
459,hallway,"Answer:
Available options:
[i] Geralton Castle
[ii] New",Where is Sandra? 
460,bathroom,"Answer:

Available options:
[1]. New York
[2]. Grey",Where is Sandra? 
461,garden,Answer:,Where is Sandra? 
462,bedroom,"Answer:
<context>

<context>

<context>",Where is John? 
463,office,Answer:,Where is John? 
464,garden,Answer: In the _Allgemeine deutsche Bibliothek_,Where is John? 
465,garden,"Answer:

<context>
Sandra went back to the garden. You were",Where is Sandra? 
466,bedroom,Answer:,Where is Daniel? 
467,bedroom,"Answer:

OPT:
[i] The Almond blossoms.
[ii",Where is Daniel? 
468,bedroom,"Answer:

Available options:
(1). in the bedroom.
(2",Where is Sandra? 
469,office,"Answer:

<context>

<context>

<context>",Where is John? 
470,hallway,"Answer:

<context>

<context>

<context>",Where is Mary? 
471,office,"Answer:

Available options:
(A). in the house of Milnwood",Where is Mary? 
472,office,Answer:,Where is Mary? 
473,bathroom,"Answer:

Available options:
[i] The garden.
[ii]",Where is John? 
474,kitchen,"Answer:

Possible answers:
[i] in the kitchen
[ii]",Where is John? 
475,garden,"Answer:

<context>

<context>

<context>",Where is John? 
476,bathroom,"Answer:

<context>

<context>

<context>",Where is Mary? 
477,kitchen,"Answer:

<context>
Sandra went to the kitchen.
</context",Where is Sandra? 
478,garden,Answer:,Where is John? 
479,bathroom,Answer:,Where is John? 
480,bedroom,"Answer:

In the Verandah

Available options:
1). Yes",Where is Sandra? 
481,bedroom,"Answer:

<context>
 _Man._ My father, I'm still a",Where is Sandra? 
482,hallway,"Answer:

<context>
_At._                                Alas! _Man",Where is Daniel? 
483,hallway,"Answer:
Available choices:
[i] in the hallway.
[ii]",Where is John? 
484,garden,"Answer:

Available options:
(1). in the garden.
(2",Where is John? 
485,bedroom,"Answer:

Available options:
[i] in the Long Island beach hotel",Where is Daniel? 
486,bathroom,"Answer:
<context>
<context>
<context>
<context>",Where is Sandra? 
487,hallway,"Answer:

<context>

<example>
Daniel travelled to the hall",Where is Daniel? 
488,bedroom,Answer:,Where is John? 
489,bathroom,"Answer:

OPT:
[1]. The palace of the King.
[",Where is Daniel? 
490,kitchen,Answer:,Where is Daniel? 
491,bedroom,Answer:,Where is John? 
492,bedroom,"Answer:

<context>
<context>
<context>
<context>",Where is John? 
493,garden,"OPTIONS:
- in the operating-room
- in the kitchen
- in",Where is John? 
494,garden,"Answer:

Available options:
[A]. in the White Springs Hotel.",Where is John? 
495,kitchen,"Answer:  
Choices:
[A]. In Glasgow.
[B]. In",Where is Mary? 
496,kitchen,"Answer:

<context>
<example>
The most recent location of Mary",Where is Mary? 
497,bedroom,"OPTIONS:
[a]. in the kitchen.
[b]. in the bedroom",Where is Sandra? 
498,hallway,"Answer:

Available options:
[i] The hospital.
[ii]",Where is John? 
499,hallway,"Answer:

In the ""Quat'z' Arts"" ball.",Where is John? 
500,kitchen,Answer:,Where is Daniel? 
501,garden,"Answer:

OPTIONS:
[i] Luxembourg
[ii] Luxembourg Gardens",Where is Daniel? 
502,bathroom,"Answer:

<context>

<context>

<context>",Where is Daniel? 
503,hallway,"Answer:

<context>

<context>

<context>",Where is John? 
504,bathroom,"Answer:

<context>

<context>

<context>",Where is Daniel? 
505,kitchen,"Answer:

<context>

<context>

<context>",Where is Mary? 
506,bedroom,"Answer:

<context>

<context>

<context>",Where is Sandra? 
507,office,"OPTIONS:
[A]. in India;
[B]. in England;",Where is Daniel? 
508,office,,Where is Daniel? 
509,bedroom,,Where is Daniel? 
510,bedroom,"Answer:

Available options:
[i] The Temple
[ii] Paper",Where is John? 
511,office,"Answer:

<context>

<context>

<context>",Where is Mary? 
512,bedroom,Answer:,Where is Mary? 
513,bedroom,"Answer:

<context>

<context>

<context>",Where is Mary? 
514,office,"Answer:

OPT:
[i] The man who is sitting in the garden",Where is Daniel? 
515,bathroom,"Answer:

Available options:
[i] Sandwood, this side of Kenos",Where is Mary? 
516,bathroom,"Answer:

[Illustration]

[Illustration]

[Illust",Where is Daniel? 
517,bedroom,"Answer:

<context>

<question>

<answer>",Where is Sandra? 
518,hallway,Answer:,Where is Daniel? 
519,garden,"Answer: [A]. San Petronio

Question: What is the name of",Where is Daniel? 
520,office,Answer:,Where is Sandra? 
521,office,Answer:,Where is Daniel? 
522,hallway,"Answer:

<context>
<context.section>
<context.paragraph",Where is Daniel? 
523,hallway,"Possible Answers:
[A]. in the house.
[B]. in the office",Where is Daniel? 
524,garden,"Answer: _The hospital_

pick from the following.
[A]. in",Where is Sandra? 
525,hallway,Answer:,Where is Mary? 
526,office,Answer:,Where is Daniel? 
527,garden,"Answer:

Available options:
[i] The kitchen.
[ii]",Where is Daniel? 
528,garden,"Answer:

<context>

<context>

<context>",Where is Daniel? 
529,hallway,"Answer:

Available options:
[i] The office.
[ii]",Where is Mary? 
530,garden,"Answer:

Available options:
[1]. Palenque
[2].",Where is John? 
531,garden,Answer:,Where is John? 
532,garden,"Answer:

<context>

<context>

<context>",Where is John? 
533,office,Answer:,Where is Sandra? 
534,bathroom,Answer:,Where is Daniel? 
535,garden,"Answer:
The answer is:",Where is Sandra? 
536,bedroom,"Answer:

In the bedroom

Is the answer ""In the bedroom""?",Where is Sandra? 
537,hallway,"Answer:

<context>

<context>

<context>",Where is Sandra? 
538,hallway,"Answer:

<context>
<context>
<context>
<context",Where is Sandra? 
539,bedroom,Answer:,Where is Sandra? 
540,garden,"Answer:

OPTIONS:
[i] Jamestown
[ii] Powhat",Where is John? 
541,office,"Answer: In the house of a neighboring farmer.

Question: Who is the father",Where is Mary? 
542,hallway,"Answer: He is in the garden.

Question: Who is the writer of the",Where is Daniel? 
543,hallway,Answer:,Where is John? 
544,kitchen,"Answer:

<context>

<context>

<context>",Where is Daniel? 
545,garden,"Possible answers:
[1]. In the United States.
[2]. In England",Where is Sandra? 
546,kitchen,"Answer: The answer is:

A. The church of St. Mary Magdalene",Where is Mary? 
547,kitchen,"Answer:

<context>

<context>

<context>",Where is Mary? 
548,hallway,Answer:,Where is John? 
549,bedroom,Answer:,Where is Daniel? 
550,bedroom,Answer:,Where is John? 
551,bathroom,"Answer:

Available options:
[i] in the car
[ii]",Where is John? 
552,office,"OPTIONS:
[i] in the hospital.
[ii] in the theatre",Where is John? 
553,bedroom,"Answer:

<a href=""https://en.wikipedia.org/wiki/",Where is Daniel? 
554,kitchen,"Answer:

OPTIONS:
[i] The kitchen.
[ii]",Where is Daniel? 
555,hallway,"Answer:

OPTIONS:
[i] in the kitchen
[ii]",Where is Sandra? 
556,kitchen,"Answer:

OPT:
[A]. in the kitchen.
[B].",Where is Mary? 
557,bedroom,Answer:,Where is Daniel? 
558,bedroom,"Possible answers:
[i] in the bedroom
[ii] in the bathroom",Where is Daniel? 
559,bedroom,,Where is Mary? 
560,garden,"Answer:

<context>

<context>

<context>",Where is Daniel? 
561,bedroom,"Answer:

<context>
<context>
<context>
<context",Where is Sandra? 
562,garden,"Answer:

OPTIONS:
- in the garden
- in the church",Where is Sandra? 
563,kitchen,"Answer:

OPT:
[1]. The kitchen
[2]. The bathroom",Where is Daniel? 
564,bedroom,Answer:,Where is Sandra? 
565,bathroom,"Answer:

<context>

<context>

<context>",Where is John? 
566,bathroom,"Answer:

<context>

<context>

<context>",Where is John? 
567,kitchen,"Answer:

OPT:
[1]. The kitchen.
[2]. The",Where is Daniel? 
568,bedroom,"Answer:

<context>

<context>

<context>",Where is Sandra? 
569,bedroom,"Answer:

Question: What is the name of the person who is in love with Sandra",Where is Sandra? 
570,bedroom,Answer:,Where is Daniel? 
571,bedroom,"Answer: He went back to the bedroom.

Question: What is the name of",Where is Daniel? 
572,kitchen,Answer:,Where is Sandra? 
573,kitchen,"Answer:

A. in the kitchen

B. in the hallway",Where is John? 
574,office,"Answer:

Available options:
[i] The kitchen.
[ii]",Where is Sandra? 
575,bathroom,"Answer:

Available options:
(1). Hillerton
(2). Hill",Where is John? 
576,bedroom,"Answer:

Available options:
(1). Hillerton
(2). Hill",Where is John? 
577,hallway,"OPTIONS:
[-] San Francisco
[-] Marysville
[-] San Francisco",Where is Daniel? 
578,bedroom,"Answer:

<context>

<context>

<context>",Where is Daniel? 
579,bedroom,,Where is Daniel? 
580,hallway,Answer:,Where is John? 
581,hallway,"Answer:

In the first paragraph, it is mentioned that John is a student.",Where is John? 
582,garden,"Answer:

<context>
Daniel went back to the bedroom.
</context",Where is Daniel? 
583,kitchen,Answer:,Where is Daniel? 
584,bedroom,Answer:,Where is Mary? 
585,bedroom,Answer:,Where is Sandra? 
586,garden,"Answer:
<context>

<context>

<context>",Where is Sandra? 
587,hallway,Answer:,Where is Daniel? 
588,bedroom,"Answer:

In the bedroom.

Is the answer ""in the bedroom""",Where is John? 
589,bedroom,"Answer:

<context>

Answer:",Where is Mary? 
590,office,"Answer:

<context>

Sandra is at home.
</context",Where is Sandra? 
591,hallway,"Answer:

In the context, ""Mary"" is used to refer to:",Where is Mary? 
592,office,Answer:,Where is John? 
593,garden,"Answer:

Available options:
[i] The hospital.
[ii]",Where is John? 
594,bathroom,"Answer:

Available options:
[i] The hospital ward.
[ii",Where is John? 
595,bathroom,Answer:,Where is Sandra? 
596,office,"Answer:
<context>
<context>
<context>
<context>",Where is Sandra? 
597,office,"Answer:

Available options:
[i] The kitchen.
[ii]",Where is Sandra? 
598,garden,"Answer:

Possible answers:
[i] The Red-shouldered Hawk",Where is Daniel? 
599,bedroom,Answer:,Where is Daniel? 
600,bedroom,"Answer:

<context>

<context>

<context>",Where is John? 
601,bedroom,"Answer:

Available options:
[i] The bedroom.
[ii]",Where is Sandra? 
602,kitchen,"Available options:
[1]. in the office.
[2]. in the house.",Where is Mary? 
603,kitchen,"Answer:

<context>

<answer>

<context>",Where is Sandra? 
604,office,"Answer:

OPT:
[1]. In the bathroom.
[2].",Where is John? 
605,garden,"Answer:

Answer:

pick from the following.
+ Mary's bedroom",Where is Mary? 
606,kitchen,Answer:,Where is John? 
607,hallway,"Answer:

The answer to this question is within the text:

John went",Where is John? 
608,garden,"Answer:

<context>

<context>

<context>",Where is Sandra? 
609,bedroom,Answer:,Where is Daniel? 
610,kitchen,,Where is Daniel? 
611,office,"Answer:

She is in the kitchen.

Is the answer yes or no",Where is Sandra? 
612,bathroom,"Possible answers:
[A]. in the kitchen.
[B]. in the bathroom",Where is Daniel? 
613,garden,"Answer:

In the context of the passage, what is John doing?",Where is John? 
614,bathroom,Answer:,Where is Sandra? 
615,office,Answer:,Where is Daniel? 
616,kitchen,Answer:,Where is Sandra? 
617,hallway,Answer:,Where is Daniel? 
618,kitchen,"Answer:

In the context of the following passage, what is the name of the",Where is Mary? 
619,office,"Answer:

<context>

<question>

<answer>",Where is Sandra? 
620,garden,Answer: The first volume of the _Chronicles of Canada_ is _The First,Where is John? 
621,office,"Answer:

<context>

Answer:

pick from the following.",Where is Mary? 
622,office,"Answer:

<context>

<context>

<context>",Where is Mary? 
623,kitchen,"Answer:

Available options:
[1]. The kitchen.
[2].",Where is Sandra? 
624,bathroom,"Answer:

<context>
<context>
<context>
<context",Where is John? 
625,bedroom,,Where is Daniel? 
626,bathroom,"Answer:

Available options:
[i] The library.
[ii]",Where is John? 
627,bathroom,"Answer:

Possible answers:
[A]. The Hoffman House.
[B",Where is John? 
628,bedroom,Answer:,Where is John? 
629,bedroom,Answer:,Where is John? 
630,bathroom,"Answer:

<context>

<context>

<context>",Where is John? 
631,bedroom,"Answer:

In the bedroom

Is the answer ""In the bedroom""?",Where is Mary? 
632,bedroom,"Answer: The kitchen

Based on the paragraph, is the answer to the question is",Where is Mary? 
633,kitchen,Answer:,Where is Mary? 
634,garden,"Answer:

Available options:
[1]. The bathroom.
[2].",Where is John? 
635,garden,Answer:,Where is John? 
636,garden,Answer:,Where is Sandra? 
637,kitchen,"Answer:

Available options:
[A]. in the kitchen.
[B",Where is John? 
638,hallway,"Answer:

Available options:
[i] in the kitchen.
[ii",Where is Mary? 
639,bathroom,"OPTIONS:
[a]. in the bathroom.
[b]. in the kitchen",Where is Sandra? 
640,garden,"Answer:

OPTIONS:
- at the garden
- at the house",Where is Daniel? 
641,garden,"Options:
[A]. in the garden
[B]. in the sleigh
[",Where is Daniel? 
642,bedroom,"Answer:

Available options:
(A). in the garden.
(B",Where is Daniel? 
643,office,"Answer:

Available options:
[i] in the house
[ii]",Where is John? 
644,garden,"Answer:

Available options:
[i] The forest.
[ii]",Where is Sandra? 
645,garden,"Answer:

Available options:
[i] The mountains.
[ii]",Where is Mary? 
646,hallway,"Answer:

OPTIONS:
[A]. The forest.
[B].",Where is Sandra? 
647,office,,Where is Sandra? 
648,kitchen,Answer:,Where is Sandra? 
649,kitchen,"</context>

Answer:

<context>

<context>

<",Where is Sandra? 
650,bathroom,"Answer:

Available options:
1). in the bathroom.
2). in",Where is Daniel? 
651,garden,"Answer:

OPT:
- garden
- palace
- church
- garden",Where is Sandra? 
652,kitchen,"Answer:

<context>

Daniel went to the kitchen. Daniel went to",Where is Daniel? 
653,kitchen,"Answer:

<a href=""https://en.wikipedia.org/wiki/",Where is Mary? 
654,garden,"OPTIONS:
[A]. in the garden.
[B]. in the kitchen",Where is Mary? 
655,bathroom,"A:
B:
C:
D:
Answer:
[D]",Where is Mary? 
656,kitchen,"Answer:

OPTIONS:
[i] in the jungle.
[ii",Where is John? 
657,kitchen,"Answer:

Available options:
[i] in the kitchen.
[ii",Where is John? 
658,garden,"Answer: </context>

<context>

<context>

<",Where is Daniel? 
659,kitchen,"OPTIONS:
[A]. in the kitchen.
[B]. in the garden",Where is Daniel? 
660,kitchen,"Answer:

Choose your answer from:
[A]. The kitchen.
[",Where is Sandra? 
661,kitchen,"Answer:

Available options:
[1]. The house.
[2].",Where is Sandra? 
662,garden,Answer:,Where is John? 
663,bedroom,Answer:,Where is Mary? 
664,bedroom,"Answer:

Available options:
[i] in the kitchen.
[ii",Where is Mary? 
665,bathroom,"Answer:

Available options:
[A]. in the kitchen.
[B",Where is Mary? 
666,office,Answer:,Where is Daniel? 
667,office,Answer:,Where is John? 
668,office,"Answer:

<poem>

<poem>

<po",Where is John? 
669,office,"Answer:
<context>

<context>
<context>
<context",Where is John? 
670,bedroom,"Answer:

<context>

<context>

<context>",Where is John? 
671,bedroom,"Answer:

Available options:
[1]. in the kitchen.
[2",Where is John? 
672,office,"OPTIONS:
- in the kitchen
- in the garden
- in the office",Where is Daniel? 
673,bathroom,"Answer:

Available options:
[i] in the garden.
[ii",Where is Daniel? 
674,kitchen,"Answer:

She is sitting in the garden.

pick from the following.",Where is Mary? 
675,bathroom,"Possible answers:
[i] in the hallway.
[ii] in the",Where is Mary? 
676,office,"Answer:

OPTIONS:
[i] Uri
[ii] App",Where is Mary? 
677,hallway,Answer:,Where is Sandra? 
678,hallway,Answer:,Where is Sandra? 
679,hallway,Answer:,Where is Sandra? 
680,kitchen,"Answer:

Answer:

Question: What is Daniel's name?",Where is Daniel? 
681,kitchen,"OPTIONS:
[a]. in the temple.
[b]. in the forest",Where is Daniel? 
682,kitchen,"Answer:

Available options:
[i] The garden.
[ii]",Where is Mary? 
683,office,"Answer:

Available options:
[i] The Astor House.
[",Where is Mary? 
684,bathroom,Answer:,Where is Daniel? 
685,garden,"Answer:

Available options:
[i] The doctor is at the hospital.",Where is John? 
686,bathroom,"Answer:

Available options:
[-] The point.
[-] The water",Where is Mary? 
687,office,"Answer:

Available options:
[i] Northumberland
[ii] Ann",Where is Daniel? 
688,bathroom,"Answer:

Possible answers:
I. in the kitchen
II. in the",Where is John? 
689,hallway,Answer:,Where is John? 
690,garden,Answer:,Where is Sandra? 
691,bathroom,"Answer:

Available options:
[-] Penzance
[-] Cornwall",Where is Sandra? 
692,bathroom,"Answer:

Available options:
[i] Marazion
[ii]",Where is Sandra? 
693,office,"Answer: <context>

<context>

<context>

<",Where is Sandra? 
694,garden,"Answer:

<context>

<context>

<context>",Where is Mary? 
695,garden,Answer:,Where is Mary? 
696,garden,Answer:,Where is Mary? 
697,bedroom,Answer:,Where is Sandra? 
698,kitchen,"Answer:

<context>

<example>
The boughs of",Where is Sandra? 
699,bedroom,"Answer:

OPT:
[i] The White Springs Hotel
[ii]",Where is Daniel? 
700,hallway,Answer:,Where is Mary? 
701,hallway,"Answer:

Pick from:
[1]. The hallway.
[2].",Where is Mary? 
702,bathroom,Answer:,Where is John? 
703,bathroom,"Answer:

Available options:
[A]. Luxembourg prison.
[B].",Where is John? 
704,office,"Answer:
A) in the Luxembourg
B) in the Luxembourg
C) in the",Where is John? 
705,hallway,"Possible answers:
[a]. in the garden.
[b]. in the house",Where is Mary? 
706,hallway,"Possible answers:
[A]. in the garden.
[B]. in the kitchen",Where is Mary? 
707,bathroom,"Possible answers:
[i] in the garden.
[ii] in the office",Where is Daniel? 
708,office,,Where is Sandra? 
709,hallway,Answer:,Where is Mary? 
710,garden,"Answer:

Available options:
(1). Boston
(2). New York",Where is John? 
711,garden,Answer:,Where is Sandra? 
712,kitchen,"Answer:

<context>

<context>

<context>",Where is John? 
713,kitchen,"Answer:

<context>
<answer>

</answer>",Where is Sandra? 
714,hallway,"Answer:

<context>

<context>

<context>",Where is Daniel? 
715,garden,"Answer:

Available options:
(1). in the garden.
(2",Where is Sandra? 
716,hallway,"Answer:

Available options:
[i] Kentucky
[ii] Virginia",Where is Mary? 
717,office,"Answer:

<context>

<context>

<context>",Where is Daniel? 
718,hallway,"Answer:

OPT:
[A]. in the kitchen.
[B].",Where is Mary? 
719,office,"Answer:

OPTIONS:
- in the bathroom
- in the kitchen",Where is Sandra? 
720,garden,"Answer:

Choose from:
[1]. in the library.
[2",Where is Daniel? 
721,hallway,"Answer:

<context>

<context>

<context>",Where is Sandra? 
722,garden,"Answer: [A]. Greenberry Point

pick from the following.
[A",Where is Daniel? 
723,office,Answer:,Where is Sandra? 
724,office,Answer:,Where is Sandra? 
725,garden,"Answer:

<context>
<context.section>
<context.paragraph>",Where is Sandra? 
726,office,Answer:,Where is John? 
727,bathroom,"Answer:

OPT:
[i] The kitchen.
[ii] The",Where is Mary? 
728,garden,"Answer:

Available options:
(1). in the kitchen.
(2",Where is Mary? 
729,bathroom,"Answer:

OPTIONS:
[A]. Lucknow
[B]. C",Where is Daniel? 
730,bedroom,"Answer:

<context>

John was a soldier of the Ninety-",Where is John? 
731,bedroom,"Answer:
<context>
<context>
<context>
<context>",Where is John? 
732,hallway,"Answer: She is in the hallway.

Question: What is the name of",Where is Sandra? 
733,office,"Answer:

Available options:
[i] The house of correction.
[",Where is Mary? 
734,bedroom,"Answer:

<context>

<context>

<context>",Where is Daniel? 
735,hallway,"Answer:

Available options:
[A]. in the house;
[B",Where is John? 
736,bathroom,"Answer:

OPTIONS:
[i] The library.
[ii] The",Where is Sandra? 
737,bathroom,"Answer:

<context>

<context>

<context>",Where is John? 
738,bathroom,"Answer:
<a href=""https://en.wikipedia.org/wiki/Bast",Where is John? 
739,kitchen,"Answer:

<context>

<context>

<context>",Where is John? 
740,garden,"Answer:

Available options:
[1]. in the kitchen.
[2",Where is John? 
741,garden,"Answer:

Available options:
[1]. The Deanery.
[2",Where is John? 
742,kitchen,"Answer:

OPT:
[i] The barn.
[ii] The",Where is Daniel? 
743,office,"Answer:

OPT:
[i] The Brewster House.
[ii",Where is Sandra? 
744,bathroom,"Answer:

<context>

Answer:

<context>",Where is Daniel? 
745,bedroom,"Answer:

<context>

<context>

<context>",Where is Daniel? 
746,bathroom,Answer:,Where is John? 
747,hallway,"Answer:
<context>

<context>

<context>",Where is John? 
748,office,Answer:,Where is John? 
749,kitchen,"Answer:

Available options:
[i] The man is in the stable.",Where is John? 
750,office,"Answer:

Available options:
(A). The editor of the ""Mountain",Where is Sandra? 
751,office,"Answer:

<context>
<context>
<context>
<context",Where is Sandra? 
752,hallway,"Answer:

In Oxford, in the physic garden.

Who was the author",Where is Daniel? 
753,bedroom,"Answer:

OPTIONS:
- garden
- house
- church
- garden",Where is Mary? 
754,hallway,"Answer:

<context>
<question>
<answer>
<context",Where is Daniel? 
755,garden,"Answer: The most recent location of Daniel is
Answer:",Where is Daniel? 
756,garden,"Answer:

OPTIONS:
[i] in the house.
[ii",Where is Daniel? 
757,office,"Answer:

Available options:
[i] John is in the kitchen.",Where is John? 
758,kitchen,,Where is Sandra? 
759,bathroom,"Answer:

<context>
<question>
What is the name of the",Where is Mary? 
760,office,"Answer:

<context>

<question>

<answer>",Where is Sandra? 
761,bedroom,"Answer:

<context>
The context is:

Sandra journeyed",Where is Sandra? 
762,bathroom,"Answer:

<context>

The answer is:

A. The",Where is Mary? 
763,garden,"Answer:

Available options:
[i] in the hotel.
[ii",Where is Daniel? 
764,hallway,"Possible answers:
(A). in the kitchen.
(B). in the garden.",Where is Daniel? 
765,kitchen,"Answer:

<context>

<context>

<context>",Where is Sandra? 
766,bathroom,"Answer:

<context>

<context>

<context>",Where is Daniel? 
767,kitchen,"Answer:

<context>

<context>

<context>",Where is John? 
768,hallway,"Answer:

<context>

<context>

<context>",Where is Daniel? 
769,bedroom,Answer:,Where is John? 
770,bathroom,Answer:,Where is Daniel? 
771,bedroom,"Answer:

[Illustration: THE MORNING STAR.

The morning",Where is John? 
772,office,"Answer:

Available options:
(1). in the kitchen.
(2",Where is John? 
773,office,"Answer:

Available options:
[-] Hillerton
[-] Daly's",Where is John? 
774,kitchen,"Answer:

Available options:
[i] Hillerton
[ii] C",Where is Mary? 
775,kitchen,"Answer:

OPT:
[i] The kitchen.
[ii] The",Where is Daniel? 
776,bathroom,"Answer:

<context>
<context>
<context>
<context>",Where is John? 
777,bathroom,Answer:,Where is John? 
778,bathroom,"Answer:
A. in the kitchen
B. in the bathroom
C. in the",Where is John? 
779,office,Answer:,Where is Daniel? 
780,bedroom,"Answer:

<context>

<context>

<context>",Where is John? 
781,office,"OPTIONS:
- in the corner
- in the corner room
- in the",Where is Daniel? 
782,office,"Answer:

Answer:

Available options:
1). in the kitchen.",Where is Daniel? 
783,bathroom,Answer:,Where is John? 
784,hallway,Answer:,Where is Sandra? 
785,office,"Answer:

<context>

<context>

<context>",Where is John? 
786,office,"Answer:

<context>

<context>

<context>",Where is John? 
787,hallway,"Answer:

Possible answers:
[i] The kitchen
[ii] The",Where is Mary? 
788,hallway,"Answer:

<context>

<context>

<context>",Where is Mary? 
789,garden,"Answer:

Available options:
[i] The castle of Tillietudlem",Where is Sandra? 
790,garden,"Answer:

Available options:
[i] The house.
[ii]",Where is Sandra? 
791,garden,"Answer:

<context>

<context>

<context>",Where is Sandra? 
792,garden,"Answer:

<context>

<context>

<context>",Where is Sandra? 
793,office,Answer:,Where is John? 
794,garden,Answer:,Where is Mary? 
795,office,,Where is Daniel? 
796,office,Answer:,Where is Sandra? 
797,office,Answer:,Where is Mary? 
798,office,"Answer: [A]. Gallatin

Question: What is the name of the man",Where is Sandra? 
799,office,Answer:,Where is Sandra? 
800,hallway,"Answer:

<context>

<context>

<context>",Where is Sandra? 
801,bathroom,Answer:,Where is Daniel? 
802,office,"Answer:

<context>
<context.section>
<context.paragraph",Where is Mary? 
803,bedroom,Answer:,Where is Sandra? 
804,office,,Where is Mary? 
805,garden,"Answer:

Available options:
1). in the house.
2). in",Where is John? 
806,bedroom,"Answer:

<context>
<context.section>
<context.paragraph",Where is John? 
807,bedroom,"Answer:

<context>
<question>
What is the name of the",Where is John? 
808,hallway,Answer:,Where is Daniel? 
809,hallway,"Answer:

Available options:
[i] in the kitchen.
[ii",Where is Daniel? 
810,garden,"Answer: [Possible answer: Hillerton]

Is the answer ""Hillerton""?",Where is Sandra? 
811,garden,"Answer:

<context>

Sandra lives in Hillerton.
</",Where is Sandra? 
812,office,"Answer:

<context>

<context>

<context>",Where is Daniel? 
813,hallway,"Answer:

<context>

<context>

<context>",Where is Daniel? 
814,hallway,"Answer:

<context>

Mary was in the kitchen.

</",Where is Mary? 
815,office,"OPTIONS:
- in the office
- in the house
- in the studio",Where is Daniel? 
816,office,"Answer:

<context>

Answer:

pick from the following.",Where is Mary? 
817,kitchen,"Answer:

Available options:
[i] in the kitchen.
[ii",Where is Daniel? 
