,target,output,question
449,milk,"Answer: ""He snatched out a revolver, pointed it straight at Frank's breast",What did Bill give to Mary? 
450,Mary,"Answer:

<context>

Explanation:

<context>",Who gave the apple to Bill? 
451,apple,Answer:,What did Mary give to Bill? 
452,Bill,Answer:,Who gave the apple to Fred? 
453,Fred,Answer:,Who gave the apple to Bill? 
454,Bill,Answer:,Who received the apple? 
455,Fred,"Answer:

Explanation:",Who did Mary give the milk to? 
456,Mary,Answer:,Who gave the milk? 
457,Fred,Answer:,Who did Mary give the milk to? 
458,Mary,"Answer:

Explanation:",Who gave the milk? 
459,milk,"OPTIONS:
[A]. apple
[B]. milk
[C]. football",What did Fred give to Jeff? 
460,Mary,"Answer:

Explanation:

<context>
Mary went to the bathroom.",Who gave the milk? 
461,milk,"Answer:

<solution>

Explanation:

<context>",What did Mary give to Bill? 
462,Bill,"Answer:

Explanation:",Who did Jeff give the football to? 
463,football,Answer:,What did Jeff give to Bill? 
464,football,Answer:,What did Jeff give to Bill? 
465,Bill,"Answer:
<i>Fred</i>

Is the answer ""Fred""",Who did Fred give the apple to? 
466,Bill,Answer:,Who gave the apple to Fred? 
467,apple,Answer:,What did Bill give to Fred? 
468,Bill,Answer:,Who gave the apple to Fred? 
469,Jeff,Answer:,Who gave the apple to Fred? 
470,Fred,Answer:,Who gave the apple? 
471,apple,Answer:,What did Fred give to Mary? 
472,Mary,"Answer:
<solution>
Mary
</solution>

<context>",Who received the apple? 
473,Mary,Answer:,Who gave the apple? 
474,apple,,What did Mary give to Bill? 
475,apple,Answer:,What did Mary give to Fred? 
476,apple,Answer:,What did Fred give to Bill? 
477,Fred,"Answer:

<solution>

The answer is: Bill

</solution",Who gave the apple to Bill? 
478,Bill,Answer:,Who gave the apple to Fred? 
479,Fred,"Answer:

<choices>
i. Tom
ii. Dick
iii.",Who gave the apple to Bill? 
480,Fred,"Answer:

Explanation:",Who gave the apple? 
481,Fred,Answer:,Who gave the apple? 
482,apple,Answer:,What did Fred give to Bill? 
483,Bill,"Answer:

Explanation:",Who gave the apple? 
484,Bill,"Answer:

Explanation:",Who gave the apple to Mary? 
485,Bill,Answer:,Who did Fred give the apple to? 
486,apple,Answer:,What did Fred give to Bill? 
487,Bill,Answer:,Who gave the apple? 
488,Bill,Answer:,Who gave the apple to Mary? 
489,Bill,Answer:,Who gave the apple? 
490,Bill,Answer:,Who gave the apple to Mary? 
491,Mary,"Answer:

OPT:
[i] Pauline
[ii] Patience",Who received the apple? 
492,milk,Answer:,What did Jeff give to Fred? 
493,milk,Answer:,What did Fred give to Jeff? 
494,Fred,Answer:,Who gave the milk to Jeff? 
495,Jeff,"Answer:

""Fred, you were not as sharp as you thought.""",Who did Fred give the football to? 
496,football,Answer:,What did Fred give to Jeff? 
497,Fred,"Answer:

Explanation:

Based on the context, the child received the football",Who received the football? 
498,football,Answer:,What did Jeff give to Fred? 
499,Mary,Answer:,Who received the milk? 
500,Fred,"Answer:

<solution>
Jeff
</solution>

<context>",Who received the football? 
501,Jeff,Answer:,Who gave the football? 
502,football,Answer:,What did Fred give to Jeff? 
503,Fred,"Answer:
<solution>
Fred got the football there.
</solution>",Who gave the football? 
504,football,Answer:,What did Fred give to Mary? 
505,Fred,"Answer:
<i>Fred</i>

Explanation:",Who received the football? 
506,Bill,"Answer:
<i>Bill</i>

**Please note that your answer",Who gave the football to Fred? 
507,Bill,Answer:,Who received the football? 
508,Bill,"Answer:

Explanation:",Who received the football? 
509,Bill,"Answer:
Fred gave the football to Bill.

Is the answer to the above",Who did Fred give the football to? 
510,Fred,"Answer:
<img src=""/images/q/100000",Who received the milk? 
511,Jeff,"Answer:

Explanation:",Who received the milk? 
512,milk,Answer:,What did Jeff give to Fred? 
513,milk,Answer:,What did Jeff give to Fred? 
514,Fred,Answer:,Who gave the apple to Bill? 
515,Bill,"Answer:

<choices>
[i] Fred
[ii] Bill",Who gave the apple to Mary? 
516,Fred,"Answer:

Explanation:",Who gave the apple? 
517,Fred,"Answer:

Explanation:",Who gave the apple to Mary? 
518,Mary,"Answer:

Explanation:",Who received the apple? 
519,apple,Answer:,What did Fred give to Mary? 
520,apple,"Answer:

<context>
Fred picked up the apple there. Mary gave the",What did Mary give to Fred? 
521,Mary,"Answer:

Explanation:",Who gave the apple? 
522,Fred,"Answer:

Explanation:",Who did Mary give the milk to? 
523,milk,Answer:,What did Mary give to Fred? 
524,Mary,Answer:,Who gave the milk to Fred? 
525,milk,Answer:,What did Mary give to Fred? 
526,Mary,"Answer:

<choices>
[i] Mary
[ii] Fred",Who received the milk? 
527,Mary,Answer:,Who received the milk? 
528,Mary,Answer:,Who received the milk? 
529,Jeff,"Answer:

Explanation:

<context>

[37] Butler",Who gave the football to Mary? 
530,Bill,Answer:,Who gave the apple to Mary? 
531,apple,"Answer: [A] apple

Question: What was the name of the person who",What did Bill give to Mary? 
532,Mary,Answer:,Who received the apple? 
533,apple,,What did Bill give to Mary? 
534,Fred,"Answer:

Explanation:",Who did Mary give the football to? 
535,milk,Answer:,What did Fred give to Bill? 
536,Bill,"Answer:

<solution>
Fred gave the milk to Mary.
</solution",Who did Fred give the milk to? 
537,Bill,"Answer:
<solution>
Fred gave the milk to Bill.
</solution>",Who did Fred give the milk to? 
538,Mary,"Answer:

Explanation:",Who did Bill give the milk to? 
539,Mary,Answer:,Who did Bill give the milk to? 
540,Jeff,"Answer:

Explanation:",Who received the apple? 
541,Jeff,"Answer:
<solution>
The answer is: Bill

Question: Who gave",Who received the apple? 
542,apple,Answer:,What did Bill give to Jeff? 
543,apple,Answer:,What did Bill give to Mary? 
544,Mary,Answer:,Who did Bill give the apple to? 
545,Jeff,Answer:,Who did Mary give the apple to? 
546,Jeff,Answer:,Who received the apple? 
547,Jeff,"Answer:

<context>
Mary gave the apple to Jeff.
</context",Who did Mary give the apple to? 
548,Bill,"Answer:
<choices>
<!-- TODO: Add choices here -->
</",Who received the apple? 
549,Mary,"Answer:

Explanation:",Who gave the apple to Bill? 
550,Mary,"Answer:

Explanation:",Who gave the milk to Jeff? 
551,Jeff,Answer:,Who received the milk? 
552,Mary,,Who did Fred give the football to? 
553,Fred,Answer:,Who gave the football? 
554,Mary,"Answer:

Explanation:",Who received the football? 
555,Bill,"Answer:

Explanation:",Who gave the apple? 
556,Bill,"Answer:

Explanation:",Who gave the apple? 
557,apple,"Answer: ""The constitutional narrowing of the suffrage was in anticipation of the decree presently appended",What did Bill give to Fred? 
558,apple,Answer:,What did Fred give to Bill? 
559,Fred,"Answer:

pick from the following.
[A]. Mary.
[B",Who received the apple? 
560,apple,Answer:,What did Fred give to Mary? 
561,Fred,"Answer:

Explanation:",Who received the apple? 
562,apple,"Answer:

Explanation:",What did Mary give to Fred? 
563,football,Answer:,What did Fred give to Mary? 
564,Fred,Answer:,Who received the football? 
565,apple,Answer:,What did Jeff give to Mary? 
566,Mary,"Answer:

Explanation:",Who gave the apple? 
567,apple,Answer:,What did Mary give to Jeff? 
568,apple,"Answer:

Explanation:",What did Jeff give to Mary? 
569,Jeff,"Answer:

OPT:
[i] Patience
[ii] Hilary",Who gave the apple to Mary? 
570,milk,Answer:,What did Mary give to Jeff? 
571,milk,Answer:,What did Jeff give to Mary? 
572,milk,Answer:,What did Jeff give to Mary? 
573,Fred,"Answer: _Jeff._

Question: Who sent the milk?

Answer:",Who received the milk? 
574,Fred,Answer:,Who received the milk? 
575,football,Answer:,What did Bill give to Mary? 
576,Mary,Answer:,Who gave the football to Fred? 
577,football,Answer:,What did Mary give to Fred? 
578,football,Answer:,What did Mary give to Fred? 
579,Fred,Answer:,Who did Mary give the football to? 
580,Fred,Answer:,Who gave the milk to Bill? 
581,Bill,Answer:,Who did Fred give the milk to? 
582,milk,"Answer: apple

Explanation:",What did Fred give to Bill? 
583,Jeff,"Answer:

Explanation:",Who gave the apple to Mary? 
584,Jeff,"Answer:

Explanation:",Who received the apple? 
585,milk,Answer:,What did Mary give to Bill? 
586,Mary,Answer:,Who gave the milk? 
587,Bill,"OPTIONS:
[1]. Mary.
[2]. Jeff.
[3",Who did Mary give the milk to? 
588,Jeff,"Answer: [A]. Mary

Question: What did Mary give to Bill?",Who gave the apple to Fred? 
589,Fred,"Answer:
<solution>
The answer to this question is: Mary

</",Who gave the apple? 
590,milk,Answer:,What did Bill give to Fred? 
591,milk,Answer:,What did Bill give to Fred? 
592,milk,Answer:,What did Bill give to Fred? 
593,Fred,"Answer:

Explanation:",Who received the football? 
594,football,Answer:,What did Bill give to Fred? 
595,Jeff,Answer:,Who gave the milk to Bill? 
596,Jeff,"Answer:

Explanation:

Based on the context, the answer is:",Who received the milk? 
597,Bill,Answer:,Who received the milk? 
598,Jeff,Answer:,Who gave the milk? 
599,milk,"Answer: ""the milk""

What is the context of this question?",What did Jeff give to Bill? 
600,Jeff,"Answer:

Explanation:",Who received the football? 
601,Mary,Answer:,Who did Jeff give the football to? 
602,Jeff,"Answer:

<solution>
The answer is: Mary

</solution>",Who gave the football? 
603,Jeff,Answer:,Who gave the football? 
604,Jeff,Answer:,Who did Bill give the milk to? 
605,Fred,"Answer:

Explanation:",Who did Mary give the football to? 
606,Mary,Answer:,Who gave the football to Fred? 
607,Fred,Answer:,Who did Bill give the football to? 
608,Fred,"Answer:

Explanation:",Who gave the football? 
609,football,"Answer: ""the football""

Question: What did Fred give to Bill?",What did Fred give to Bill? 
610,football,"Answer: ***

Question: What did Fred give to Kate?

Answer:",What did Jeff give to Fred? 
611,Jeff,Answer:,Who did Fred give the football to? 
612,Fred,Answer:,Who gave the football? 
613,Mary,"Answer:

<choices>
<!-- correct_choice = ""Mary"";",Who gave the football? 
614,Mary,"Answer:

Explanation:",Who gave the football? 
615,football,Answer:,What did Jeff give to Fred? 
616,Jeff,Answer:,Who did Fred give the football to? 
617,Fred,Answer:,Who gave the football to Jeff? 
618,apple,Answer:,What did Bill give to Jeff? 
619,apple,Answer:,What did Jeff give to Bill? 
620,Jeff,"Answer:

<context>
Jeff went to the bathroom. ""Id vos",Who gave the apple? 
621,Jeff,"Answer:

Possible answers:
[i] Mary
[ii] Jeff",Who gave the apple to Fred? 
622,Fred,"Answer:

<choices>
<!-- Your answer goes here -->
</",Who gave the apple to Bill? 
623,apple,"Answer: The apple

Now answer this question based on the context:

<",What did Fred give to Bill? 
624,Bill,Answer:,Who did Fred give the apple to? 
625,football,Answer:,What did Jeff give to Fred? 
626,football,Answer:,What did Jeff give to Fred? 
627,Fred,"Answer:

Explanation:",Who gave the football to Jeff? 
628,Jeff,Answer:,Who received the football? 
629,Fred,"Answer:

Explanation:",Who gave the football to Jeff? 
630,Fred,Answer:,Who did Jeff give the football to? 
631,football,"Answer: ""The Tirynthians, according to an ancient story reported by Athenaeus",What did Fred give to Jeff? 
632,Fred,"Answer:

Explanation:",Who gave the football to Jeff? 
633,football,Answer:,What did Fred give to Jeff? 
634,apple,Answer:,What did Jeff give to Bill? 
635,Jeff,"Answer:
<context>
The answer to this question is: Jeff
</context",Who gave the milk? 
636,Jeff,"Answer: <i>Mary</i>

Explanation:
Mary gave the milk",Who gave the milk? 
637,milk,,What did Jeff give to Bill? 
638,football,"Answer:

Available options:
1). The milk.
2). The football",What did Mary give to Fred? 
639,Mary,Answer:,Who received the football? 
640,Jeff,"Answer:

Explanation:",Who received the milk? 
641,Jeff,"Answer:

<context>

Explanation:

<context>",Who gave the milk? 
642,Bill,"Answer:

Available options:
(1). Bill
(2). Paul Shaw",Who did Jeff give the milk to? 
643,Bill,"Answer:

Explanation:",Who did Fred give the milk to? 
644,milk,"Answer:

Explanation:",What did Fred give to Bill? 
645,Mary,Answer:,Who gave the apple to Bill? 
646,apple,,What did Bill give to Mary? 
647,Bill,,Who gave the apple to Mary? 
648,Bill,Answer:,Who did Mary give the apple to? 
649,Mary,Answer:,Who received the apple? 
650,Bill,"Answer: [Hint]

Choose from:
[A]. Mary.",Who gave the apple? 
651,Bill,"Answer:

<solution>
Mary received the milk.
</solution>",Who received the milk? 
652,Bill,"Answer:

Explanation:",Who did Jeff give the milk to? 
653,Bill,"Answer:

Explanation:",Who did Jeff give the milk to? 
654,milk,Answer:,What did Jeff give to Bill? 
655,Bill,Answer:,Who did Mary give the apple to? 
656,Mary,Answer:,Who gave the apple to Bill? 
657,Fred,"Answer:

Possible answers:
[i] Mary
[ii] Fred",Who gave the football to Mary? 
658,Mary,"Answer:

Explanation:",Who gave the football? 
659,football,Answer:,What did Mary give to Fred? 
660,Mary,"Answer:

Explanation:",Who gave the apple to Jeff? 
661,apple,Answer:,What did Jeff give to Mary? 
662,apple,Answer:,What did Mary give to Jeff? 
663,apple,Answer:,What did Mary give to Jeff? 
664,Fred,"Answer:

Explanation:",Who received the football? 
665,Mary,Answer:,Who did Bill give the football to? 
666,Mary,"Answer:

Explanation:",Who did Bill give the football to? 
667,Bill,"Answer:
<choices>
i. Fred Pollexfen
ii. Bill",Who gave the football to Mary? 
668,Jeff,"Answer:

<choices>
[a]. Fred
[b]. Bill",Who gave the football to Fred? 
669,Fred,"Answer:

Available options:
(A). Mary
(B). Fred",Who gave the football? 
670,apple,"Answer:

<solution>
Bill gave the football to Fred.
</solution",What did Bill give to Fred? 
671,apple,"Answer: ""the milk""

Is the answer correct?

OPT:",What did Fred give to Bill? 
672,apple,"Answer: ""The milk""

Is this answer to the question is correct?",What did Bill give to Fred? 
673,Bill,Answer:,Who gave the apple? 
674,Jeff,Answer:,Who did Bill give the apple to? 
675,Mary,Answer:,Who gave the apple? 
676,Mary,"Answer:

Explanation:",Who received the apple? 
677,apple,Answer:,What did Mary give to Jeff? 
678,Mary,"Answer:

Explanation:",Who gave the apple? 
679,Mary,"Answer:

Explanation:",Who gave the apple? 
680,apple,"Answer: ""The apple to Fred""

Question: What did Old Ropes say",What did Bill give to Mary? 
681,Mary,Answer:,Who did Bill give the apple to? 
682,Bill,,Who gave the apple? 
683,Bill,"Answer: ""Bill picked up the apple there.""

Now, how would you explain",Who gave the apple to Mary? 
684,apple,Answer:,What did Fred give to Bill? 
685,football,Answer:,What did Mary give to Bill? 
686,football,"Answer: ""The football""

Based on the context, what was Mary's next",What did Mary give to Bill? 
687,Mary,Answer:,Who gave the football? 
688,Jeff,Answer:,Who gave the milk? 
689,milk,"Answer:

Explanation:",What did Fred give to Jeff? 
690,Mary,Answer:,Who gave the apple to Bill? 
691,apple,Answer:,What did Bill give to Mary? 
692,Bill,"Answer:

<choices>
[a]. Bill
[b]. Harry",Who did Mary give the apple to? 
693,apple,Answer:,What did Bill give to Mary? 
694,Mary,Answer:,Who received the apple? 
695,milk,Answer:,What did Mary give to Fred? 
696,milk,Answer:,What did Mary give to Fred? 
697,milk,Answer:,What did Mary give to Fred? 
698,Mary,"Answer:

Explanation:",Who did Fred give the apple to? 
699,Fred,"Answer:

Explanation:",Who received the apple? 
700,Bill,Answer:,Who gave the apple to Fred? 
701,apple,Answer:,What did Bill give to Fred? 
702,Fred,"Answer:
<context>
""The banners of Hell's Monarch do come forth",Who did Bill give the apple to? 
703,Fred,"Answer:

<choices>
<i>A) Mary
<i>",Who received the apple? 
704,Mary,"Answer:

Explanation:",Who gave the football to Fred? 
705,Fred,"Answer:

Explanation:",Who gave the football? 
706,football,"Answer:
<choices>
i. apple
ii. milk
iii. football",What did Fred give to Mary? 
707,Fred,"Answer:
Mary gave the football to Bill.

Question: Who gave the apple",Who gave the football to Mary? 
708,Jeff,Answer:,Who received the apple? 
709,Jeff,Answer:,Who did Fred give the apple to? 
710,Jeff,Answer:,Who gave the apple to Bill? 
711,apple,Answer:,What did Jeff give to Bill? 
712,Jeff,Answer:,Who gave the apple to Bill? 
713,Bill,Answer:,Who received the apple? 
714,Bill,"Answer:

<choices>
[1]. Mary
[2]. Jeff",Who gave the apple? 
715,apple,Answer:,What did Mary give to Fred? 
716,apple,Answer:,What did Mary give to Fred? 
717,Fred,Answer:,Who gave the apple to Bill? 
718,Fred,Answer:,Who did Bill give the apple to? 
719,Bill,"Answer: ""Fred gave the apple to Bill.""

Is this a correct answer?",Who did Fred give the apple to? 
720,apple,Answer:,What did Bill give to Jeff? 
721,Jeff,Answer:,Who gave the apple? 
722,milk,Answer:,What did Jeff give to Bill? 
723,milk,Answer:,What did Jeff give to Bill? 
724,Bill,"Answer:

Explanation:",Who did Jeff give the milk to? 
725,football,Answer:,What did Mary give to Fred? 
726,football,Answer:,What did Fred give to Mary? 
727,football,Answer:,What did Fred give to Mary? 
728,Mary,"Answer:

Explanation:",Who gave the football to Fred? 
729,Bill,"Answer:

Explanation:

<context>
At seventeen, Eleanor was through",Who gave the milk to Jeff? 
730,Fred,"Answer: ""Fred""

Explanation:
The context says: ""Bill journeyed",Who did Bill give the milk to? 
731,Fred,"Answer:

Explanation:",Who did Bill give the milk to? 
732,Bill,Answer:,Who gave the milk to Fred? 
733,Fred,Answer:,Who did Bill give the milk to? 
734,apple,Answer:,What did Mary give to Fred? 
735,Fred,"Answer: Mary gave the milk to Fred.

Question: Who did Ruby give the",Who did Mary give the milk to? 
736,Mary,"Answer:

<context>
Fred gave the milk to Mary.
</context",Who did Fred give the milk to? 
737,milk,Answer:,What did Fred give to Mary? 
738,Fred,,Who gave the football to Bill? 
739,football,"Answer: ""The football""

Question: What did Fred give to Mary?",What did Fred give to Bill? 
740,Mary,"Answer: ""Fred""

Based on the context, who gave the milk to Mary",Who gave the milk to Fred? 
741,Fred,"Answer:

Explanation:",Who received the milk? 
742,milk,"Answer:

Available options:
1). a book
2). a book of",What did Mary give to Fred? 
743,football,"Answer:

<choices>
[1]. The football.
[2].",What did Mary give to Fred? 
744,football,"Answer:

Explanation:",What did Mary give to Fred? 
745,Bill,"Answer:

Explanation:",Who did Fred give the milk to? 
746,Bill,"Answer:

<br>
<br>

Your answer:",Who did Fred give the milk to? 
747,milk,Answer:,What did Bill give to Mary? 
748,Bill,Answer:,Who gave the milk to Mary? 
749,milk,Answer:,What did Mary give to Fred? 
750,Bill,"Answer:

Explanation:",Who gave the apple to Jeff? 
751,Jeff,"Answer:

Explanation:",Who did Bill give the apple to? 
752,apple,Answer:,What did Jeff give to Bill? 
753,Bill,"Answer:

Available options:
1). Mary.
2). Bill.",Who did Jeff give the football to? 
754,football,Answer:,What did Bill give to Jeff? 
755,Fred,Answer:,Who gave the apple to Jeff? 
756,Jeff,"Answer:

Explanation:",Who did Fred give the apple to? 
757,Fred,"Answer:

Explanation:",Who gave the apple to Jeff? 
758,Fred,"Answer:

Explanation:",Who gave the milk? 
759,Fred,Answer:,Who gave the milk? 
760,apple,,What did Fred give to Jeff? 
761,Jeff,"Answer:

Explanation:",Who did Mary give the apple to? 
762,Mary,Answer:,Who gave the apple? 
763,Mary,,Who gave the apple? 
764,Jeff,,Who did Mary give the apple to? 
765,Fred,"Answer:

<choices>
<!-- Your answer goes here -->
</",Who received the football? 
766,football,"Answer: ""a football""

Is this answer to the question correct?",What did Fred give to Bill? 
767,football,"Answer:

<solution>
Fred gave the football to Bill.
</solution",What did Fred give to Bill? 
768,Bill,"Answer:
<solution>
The answer is: ""Fred""
</solution>",Who received the football? 
769,Jeff,Answer:,Who gave the football to Bill? 
770,Bill,Answer:,Who gave the apple? 
771,Mary,Answer:,Who did Bill give the apple to? 
772,apple,Answer:,What did Mary give to Bill? 
773,apple,"Answer: ""apple""

What is the context of this question?

OPT",What did Bill give to Mary? 
774,Bill,Answer:,Who gave the apple to Mary? 
775,Mary,Answer:,Who gave the milk? 
776,milk,Answer:,What did Mary give to Fred? 
777,Fred,"Answer:

Explanation:",Who did Bill give the apple to? 
778,apple,Answer:,What did Fred give to Bill? 
779,Bill,Answer:,Who received the apple? 
780,Mary,Answer:,Who received the football? 
781,Mary,Answer:,Who did Bill give the football to? 
782,apple,Answer:,What did Jeff give to Mary? 
783,Mary,"Answer:

Explanation:",Who did Jeff give the apple to? 
784,apple,"Answer: ""a piece of armour of various descriptions.""

Is this answer to the",What did Mary give to Fred? 
785,milk,Answer:,What did Fred give to Mary? 
786,milk,Answer:,What did Fred give to Mary? 
787,milk,"Answer:

pick from the following options:
- apple
- milk
-",What did Fred give to Mary? 
788,milk,Answer:,What did Bill give to Mary? 
789,milk,Answer:,What did Bill give to Mary? 
790,apple,Answer:,What did Fred give to Mary? 
791,Fred,"Answer:

<choices>
[1]. Mary
[2]. Fred",Who gave the apple to Mary? 
792,Mary,"Answer:

Explanation:",Who gave the apple? 
793,Mary,Answer:,Who did Jeff give the apple to? 
794,Mary,Answer:,Who received the apple? 
795,apple,"Answer:

Explanation:",What did Mary give to Bill? 
796,Mary,"Answer:

Explanation:",Who received the apple? 
797,apple,"Answer: ""The apple to Bill.""

Question: What did Mary give to Bill",What did Mary give to Bill? 
798,Mary,Answer:,Who gave the apple to Bill? 
799,apple,Answer:,What did Mary give to Bill? 
800,Jeff,"Answer:

<choices>
<i>A) Mary
<i>",Who gave the football to Fred? 
801,football,"Answer: ""apple""

Available options:
[1]. No
[2",What did Jeff give to Fred? 
802,Jeff,Answer:,Who gave the football to Fred? 
803,football,,What did Mary give to Fred? 
804,Mary,Answer:,Who received the football? 
805,Jeff,Answer:,Who gave the apple? 
806,apple,"Answer:

Available options:
1). a book
2). a letter",What did Jeff give to Mary? 
807,apple,"Answer:

Available options:
(1). a Bible.
(2).",What did Jeff give to Mary? 
808,Jeff,"Answer:

<context>
Fred moved to the bathroom. Mary moved to the",Who received the milk? 
809,milk,"Answer: ""The apple""

Is the following statement correct based on the context?",What did Jeff give to Fred? 
810,Mary,"Answer:

Explanation:",Who gave the football? 
811,Jeff,"Answer:

Explanation:",Who gave the football? 
812,Mary,"Answer:

<solution>

Harry gave the football to Mary.",Who gave the football? 
813,Mary,Answer:,Who gave the football to Bill? 
814,Bill,Answer:,Who did Mary give the football to? 
815,milk,Answer:,What did Bill give to Jeff? 
816,Jeff,"Answer:
<choices>
<!-- answers: Mary, Jeff, Bill,",Who received the milk? 
817,Bill,Answer:,Who gave the milk to Jeff? 
818,Bill,Answer:,Who received the milk? 
819,milk,Answer:,What did Fred give to Bill? 
820,football,"Answer:

Explanation:",What did Fred give to Bill? 
821,Fred,Answer:,Who did Bill give the football to? 
822,football,,What did Bill give to Fred? 
823,apple,"Answer:

What was the context of the question?

<context>",What did Bill give to Mary? 
824,Mary,"Answer:

<choices>
<!-- correct_choice: --><br",Who received the apple? 
825,Bill,"Answer:

Explanation:",Who did Fred give the milk to? 
826,Bill,"Answer:

pick from the following.
[A]. Mary.
[B",Who did Fred give the milk to? 
827,milk,Answer:,What did Fred give to Bill? 
828,Mary,"Answer:

Explanation:",Who gave the milk? 
829,milk,Answer:,What did Bill give to Fred? 
830,Bill,"Answer:

<solution>
The answer is: Bill

Explanation:",Who gave the apple to Mary? 
831,Mary,,Who did Bill give the apple to? 
832,Mary,Answer:,Who did Bill give the apple to? 
833,Bill,Answer:,Who gave the apple? 
834,apple,Answer:,What did Bill give to Mary? 
835,Mary,"Answer:

Explanation:",Who did Bill give the football to? 
836,Mary,"Answer:

Explanation:",Who gave the football to Fred? 
837,Fred,"Answer:

Explanation:",Who did Mary give the football to? 
838,Fred,Answer:,Who gave the football to Bill? 
839,Bill,Answer:,Who did Fred give the football to? 
840,Jeff,Answer:,Who received the apple? 
841,Jeff,Answer:,Who gave the apple? 
842,Jeff,Answer:,Who gave the apple? 
843,Mary,Answer:,Who received the apple? 
844,Mary,Answer:,Who gave the apple? 
845,Fred,"Answer:
<solution>
Mary
</solution>

Question: Who went",Who received the football? 
846,Mary,"Answer:

Explanation:",Who gave the football? 
847,football,Answer:,What did Mary give to Fred? 
848,Bill,Answer:,Who did Jeff give the apple to? 
849,apple,Answer:,What did Jeff give to Bill? 
850,apple,Answer:,What did Jeff give to Mary? 
851,apple,"Answer:

<choices>
<i>A) a horse</i>",What did Jeff give to Mary? 
852,Mary,Answer:,Who did Jeff give the apple to? 
853,football,Answer:,What did Jeff give to Mary? 
854,Mary,"Answer:

Available options:
1). Mary.
2). Katinka.",Who did Jeff give the football to? 
855,football,"Answer:

Available options:
(1). she gave him the football.",What did Mary give to Fred? 
856,Mary,"Answer:

Explanation:

<context>
""It is all out of",Who gave the football? 
857,Mary,Answer:,Who gave the football to Fred? 
858,milk,Answer:,What did Fred give to Mary? 
859,Fred,"Answer: Mary

What is the sentiment of the above review (if positive or negative",Who gave the milk? 
860,milk,Answer:,What did Jeff give to Mary? 
861,Mary,"Answer:

<choices>
[1]. Mary.
[2]. Jeff",Who received the milk? 
862,milk,Answer:,What did Jeff give to Mary? 
863,Jeff,Answer:,Who did Mary give the apple to? 
864,Jeff,Answer:,Who gave the apple? 
865,Mary,Answer:,Who gave the milk to Fred? 
866,milk,Answer:,What did Fred give to Mary? 
867,milk,Answer:,What did Mary give to Fred? 
868,Mary,"Answer:

<choices>
[i] Hillocks.
[ii]",Who did Fred give the milk to? 
869,Mary,"Answer:

Explanation:",Who gave the milk? 
870,Bill,"Answer:

Explanation:",Who gave the milk to Mary? 
871,Bill,Answer:,Who did Mary give the football to? 
872,Mary,"Answer:

<context>
Mary took the football there. To whom my heart",Who did Bill give the football to? 
873,Mary,"Answer:

<context>
Mary gave the football to Bill.
</context",Who gave the football? 
874,Mary,Answer:,Who gave the milk? 
875,Mary,Answer:,Who received the football? 
876,Mary,Answer:,Who did Bill give the football to? 
877,football,Answer:,What did Mary give to Bill? 
878,football,,What did Mary give to Bill? 
879,Fred,Answer:,Who did Mary give the football to? 
880,Jeff,Answer:,Who gave the apple? 
881,Jeff,Answer:,Who gave the apple? 
882,milk,,What did Bill give to Fred? 
883,Bill,"Answer: ""Fred went to the bathroom.""

Is the above claim true?",Who gave the milk to Fred? 
884,milk,Answer:,What did Bill give to Fred? 
885,Bill,Answer:,Who received the apple? 
886,Bill,Answer:,Who did Jeff give the apple to? 
887,Jeff,"Answer:

<context>

Answer:

Mary

</context",Who received the apple? 
888,Jeff,,Who did Bill give the apple to? 
889,Jeff,Answer:,Who did Bill give the apple to? 
890,Bill,Answer:,Who gave the apple? 
891,apple,"Answer:

<solution>Mary gave the apple to Fred.</solution>",What did Mary give to Fred? 
892,Fred,Answer:,Who received the apple? 
893,Mary,"Answer:

Explanation:",Who gave the apple? 
894,Fred,Answer:,Who did Bill give the apple to? 
895,Fred,Answer:,Who gave the apple? 
896,Fred,"Answer:

Available options:
(i). Fred
(ii). Mary",Who did Mary give the apple to? 
897,Fred,"Answer:

Available options:
(A). Mary
(B). Fred",Who received the apple? 
898,Mary,"Answer: Mary

Question: What did Fred grab the football to?

Answer",Who received the football? 
899,Bill,"Answer:

Explanation:",Who gave the football? 
900,Jeff,"Answer:
Jeff

Question: What did Fred do after he got the apple?",Who received the apple? 
901,apple,Answer: The Hebrew square-shaped lyre of the time of Simon Maccabaeus is,What did Fred give to Jeff? 
902,Jeff,Answer:,Who did Fred give the apple to? 
903,apple,Answer:,What did Fred give to Jeff? 
904,Fred,Answer:,Who received the apple? 
905,Bill,Answer:,Who gave the milk to Fred? 
906,milk,Answer:,What did Fred give to Bill? 
907,Fred,"Answer:

Explanation:",Who did Bill give the milk to? 
908,Bill,"Answer: Mary travelled to the hallway.

[Illustration]

[",Who gave the milk to Fred? 
909,Fred,"Answer:

<solution>
Mary travelled to the hallway.
</solution",Who gave the milk? 
910,milk,"Answer: ""The football""

What is the answer to the next question?",What did Fred give to Jeff? 
911,Jeff,Answer:,Who did Fred give the milk to? 
912,Mary,"Answer: Mary

Question: What is the difference between a cow and a pig?",Who received the milk? 
913,Jeff,"Answer:

Explanation:",Who gave the milk? 
914,milk,Answer:,What did Jeff give to Mary? 
915,football,Answer:,What did Fred give to Mary? 
916,Mary,"Answer:
<img src=""https://i.stack.imgur.com/9",Who received the football? 
917,Mary,"Answer: Fred

Who gave the football to Fred?

Answer: Mary",Who gave the football? 
