,target,output,question
562,hallway,"Answer: garden

What is the context?

Answer: The garden is west",What is west of the bathroom?
563,hallway,,What is the garden west of?
564,bedroom,"Answer: garden

<context>
The
garden is west of the kitchen",What is the kitchen west of?
565,kitchen,"Answer:
<i>The Maples</i>

What is the location",What is the office west of?
566,bathroom,Answer:,What is the bedroom west of?
567,bathroom,"Answer: ""garden""

What is the context?",What is west of the hallway?
568,bedroom,,What is north of the garden?
569,kitchen,,What is south of the bathroom?
570,kitchen,Answer:,What is the office east of?
571,bathroom,Answer:,What is north of the office?
572,hallway,Answer:,What is north of the office?
573,bedroom,Answer:,What is west of the garden?
574,office,Answer:,What is the kitchen west of?
575,bathroom,,What is the bedroom west of?
576,office,"Answer: north of the kitchen

**Your answer should contain at least 2 place",What is the bathroom south of?
577,hallway,,What is north of the bathroom?
578,garden,Answer: The kitchen is south of the garden.,What is the kitchen south of?
579,kitchen,Answer:,What is the hallway south of?
580,office,Answer:,What is the bedroom west of?
581,hallway,Answer:,What is the garden east of?
582,kitchen,Answer:,What is the bedroom south of?
583,office,Answer:,What is the hallway west of?
584,hallway,,What is the bedroom north of?
585,garden,"Answer: garden

What is the context?",What is west of the bedroom?
586,hallway,"Answer: garden

<example>
The answer is garden because the text says ""The",What is south of the office?
587,kitchen,,What is south of the garden?
588,office,,What is the bedroom east of?
589,office,,What is south of the kitchen?
590,bathroom,,What is the kitchen west of?
591,hallway,"Answer: The garden

What is the location of the garden?

OPTIONS",What is the office north of?
592,bathroom,"Answer: bathroom

Is the answer to the question is ""bathroom""?",What is east of the kitchen?
593,office,,What is east of the hallway?
594,kitchen,Answer:,What is west of the bedroom?
595,garden,Answer:,What is the office west of?
596,bedroom,"Answer: The bedroom

Answer:",What is east of the office?
597,office,"Answer: garden

What is the kitchen south of?",What is west of the bathroom?
598,bathroom,,What is the kitchen west of?
599,bathroom,"Answer: garden

<context>
The little caterpillars are now on the level of",What is the garden south of?
600,hallway,,What is east of the office?
601,kitchen,,What is the bathroom south of?
602,hallway,,What is north of the bedroom?
603,garden,Answer:,What is north of the office?
604,bedroom,,What is south of the kitchen?
605,hallway,"Answer: ""garden""

What is the context?",What is west of the garden?
606,office,"Answer: The garden

[Illustration: (painting)

_The",What is the kitchen west of?
607,kitchen,Answer:,What is north of the bedroom?
608,hallway,Answer:,What is the bedroom south of?
609,hallway,,What is west of the kitchen?
610,kitchen,,What is the bedroom north of?
611,office,,What is the bedroom north of?
612,hallway,"Answer:
<solution>
<context>
<example>
The hallway is",What is east of the office?
613,hallway,,What is the office north of?
614,hallway,Answer:,What is east of the bedroom?
615,garden,,What is the office east of?
616,office,,What is north of the bedroom?
617,kitchen,,What is north of the bedroom?
618,hallway,Answer:,What is south of the office?
619,bathroom,Answer:,What is the office west of?
620,bedroom,Answer:,What is the garden east of?
621,office,Answer:,What is the kitchen south of?
622,kitchen,,What is the office south of?
623,garden,,What is north of the office?
624,bathroom,"Answer:

<choices>
<!-- answers: east, west, north",What is west of the kitchen?
625,office,,What is east of the bedroom?
626,office,"Answer: The garden is north of the bedroom.

Explanation:
The answer is",What is the garden north of?
627,bathroom,Answer:,What is east of the bedroom?
628,office,,What is the bathroom south of?
629,garden,,What is east of the kitchen?
630,bathroom,"Answer: bathroom

Is the answer to the above question by a human being or a",What is east of the kitchen?
631,bathroom,,What is the office north of?
632,bathroom,,What is west of the hallway?
633,bedroom,"Answer: The garden is east of the office.

What is the location of the",What is the office east of?
634,bedroom,Answer:,What is east of the office?
635,bedroom,,What is the kitchen north of?
636,bedroom,,What is the kitchen west of?
637,kitchen,Answer:,What is the garden east of?
638,kitchen,Answer:,What is the office east of?
639,kitchen,"Answer: The Cape winter

[Note 1] The sub-lieutenant was",What is east of the bedroom?
640,bedroom,Answer:,What is the garden east of?
641,office,"Answer: The bedroom is west of the hallway.

What is the kitchen south",What is the hallway east of?
642,office,Answer:,What is the bedroom east of?
643,garden,"Answer:

<solution>

The answer is: east of the hallway",What is east of the hallway?
644,garden,,What is the bathroom west of?
645,office,"Answer: garden

What is the context?",What is west of the bedroom?
646,bedroom,"Answer: <br>
<br>
<br>
<br>",What is the hallway east of?
647,bathroom,"Answer: garden

Answer: garden

Answer: garden

Answer: garden",What is east of the bedroom?
648,garden,Answer:,What is north of the bedroom?
649,hallway,"Answer: garden

<example>
The kitchen is north of the bedroom. The garden",What is south of the bedroom?
650,office,"Answer: The garden

Your answer:",What is the hallway north of?
651,garden,"Answer: garden

Your code should pass the following assertions:

```python",What is east of the bedroom?
652,kitchen,"Answer: garden

What is the cost of the 13-inch spherical carcass?",What is south of the hallway?
653,hallway,,What is west of the garden?
654,hallway,,What is west of the bathroom?
655,office,,What is the kitchen west of?
656,bedroom,,What is the garden north of?
657,kitchen,Answer:,What is east of the garden?
658,garden,"Answer: garden

What is the context?

Answer: The garden is south",What is south of the hallway?
659,garden,Answer:,What is east of the kitchen?
660,kitchen,Answer:,What is the garden east of?
661,office,"Answer: garden

What is the context?",What is west of the bathroom?
662,bedroom,"Answer: Lawrence County, New York

What is the context?",What is south of the office?
663,bathroom,"Answer: The bedroom

Is the answer to the question ""What is east of the",What is east of the garden?
664,office,Answer:,What is the garden south of?
665,kitchen,,What is the hallway north of?
666,garden,Answer:,What is the office north of?
667,garden,Answer:,What is the office east of?
668,hallway,,What is the garden south of?
669,hallway,,What is north of the garden?
670,bathroom,"Answer: garden

Is the answer ""garden"" correct?

Options:",What is west of the garden?
671,garden,Answer:,What is east of the bedroom?
672,kitchen,,What is the garden north of?
673,kitchen,,What is the garden south of?
674,kitchen,"Answer: The kitchen

<context>
The house is in the country. The",What is the bedroom west of?
675,bedroom,,What is the garden west of?
676,garden,Answer:,What is north of the kitchen?
677,bedroom,Answer:,What is north of the bathroom?
678,garden,Answer:,What is the bedroom south of?
679,office,Answer:,What is south of the bedroom?
680,hallway,"Answer: the garden

Is this answer to the question plausible?

OPT:",What is east of the office?
681,office,Answer:,What is south of the kitchen?
682,garden,Answer:,What is the hallway south of?
683,office,Answer:,What is north of the hallway?
684,office,Answer:,What is the hallway east of?
685,garden,,What is east of the bathroom?
686,hallway,Answer:,What is east of the office?
687,office,,What is west of the bathroom?
688,kitchen,,What is north of the garden?
689,bedroom,,What is north of the bathroom?
690,office,"Answer: The kitchen

<context>
""The lads are a pair o'",What is south of the garden?
691,bathroom,"Answer: pantry

<context>
[Illustration]

The _bell",What is south of the kitchen?
692,garden,"Answer: garden

What is the context?",What is west of the bathroom?
693,kitchen,,What is the hallway south of?
694,office,,What is west of the bedroom?
695,office,Answer:,What is the bathroom west of?
696,kitchen,,What is the office north of?
697,bedroom,Answer:,What is the hallway west of?
698,office,"Answer: south

Answer: south

Is the answer to the above question correct?",What is the bathroom north of?
699,kitchen,Answer:,What is the bedroom east of?
700,office,"Answer: garden

What is the answer to this question?",What is west of the kitchen?
701,office,"Answer: garden

What is the answer?",What is east of the bedroom?
702,bedroom,"Answer: The bedroom

Answer: The hallway

Answer: The garden",What is north of the kitchen?
703,bedroom,Answer:,What is south of the office?
704,bedroom,"Answer: The garden is west of the kitchen.

Now, given the context,",What is east of the kitchen?
705,hallway,"Answer: the bathroom

Is this answer to the question plausible?

OPT:",What is east of the office?
706,kitchen,,What is north of the garden?
707,hallway,Answer:,What is the office south of?
708,garden,Answer:,What is the hallway west of?
709,office,Answer:,What is the hallway north of?
710,bathroom,"Answer: bathroom

Is the answer to the above question by a human being or a",What is north of the kitchen?
711,bathroom,"Answer: bathroom

<context>
The _Santa Cruz_ Indians are a tribe",What is the office east of?
712,garden,,What is the bathroom south of?
713,hallway,Answer:,What is the bedroom north of?
714,bedroom,"Answer:

<solution>

The answer to the question is: east of",What is east of the office?
715,bedroom,Answer:,What is the garden south of?
716,bathroom,Answer:,What is north of the hallway?
717,garden,Answer:,What is the hallway east of?
718,kitchen,Answer:,What is west of the hallway?
719,garden,"Answer:
<context>
The answer is: The garden is west of the bathroom.",What is west of the bathroom?
720,hallway,,What is north of the bathroom?
721,hallway,,What is south of the kitchen?
722,kitchen,"Answer: garden

Is this answer to the question plausible?

OPT:",What is south of the hallway?
723,hallway,,What is the garden west of?
724,bedroom,Answer:,What is east of the hallway?
725,hallway,"Answer: garden

What is the context?",What is the kitchen south of?
726,bedroom,,What is the hallway north of?
727,kitchen,,What is the bathroom west of?
728,hallway,,What is south of the garden?
729,bedroom,"Answer:

<context>
80 | May 10, 1",What is east of the garden?
730,bedroom,,What is south of the office?
731,bedroom,,What is north of the bathroom?
732,kitchen,Answer:,What is the office west of?
733,hallway,"Answer: ""The garden is west of the bedroom.""

Is this answer to the",What is west of the garden?
734,bathroom,Answer:,What is the bedroom south of?
735,kitchen,"Answer: garden

Your answer:",What is north of the hallway?
736,garden,"Answer:

<choices>
<!-- Your answer goes here -->
</",What is west of the bathroom?
737,bedroom,,What is west of the kitchen?
738,kitchen,Answer:,What is the office west of?
739,garden,Answer:,What is the hallway south of?
740,hallway,"Answer: garden

Is the answer correct?

OPT:
(A).",What is the garden east of?
741,bathroom,"Answer: garden

Answer: The kitchen is west of the bedroom.",What is the bedroom west of?
742,kitchen,,What is north of the bedroom?
743,bathroom,"Answer:
<choices>
<!-- TODO: add choices here -->
</answer",What is west of the bedroom?
744,office,,What is the hallway south of?
745,bathroom,,What is south of the kitchen?
746,garden,,What is the bathroom east of?
747,garden,Answer:,What is east of the kitchen?
748,bedroom,,What is west of the office?
749,bedroom,,What is the hallway west of?
750,bedroom,Answer:,What is east of the bathroom?
751,bathroom,Answer:,What is the office south of?
752,office,Answer:,What is east of the kitchen?
753,bedroom,"Answer: <br>
<br>
<br>
<br>",What is north of the garden?
754,bathroom,"Answer: garden

Answer: garden

Answer: garden

Answer: garden",What is west of the bedroom?
755,kitchen,,What is north of the hallway?
756,kitchen,"Answer: The garden

RATIONAL DRESS. The kitchen is east of the",What is the hallway west of?
757,kitchen,,What is the bathroom east of?
758,bathroom,Answer:,What is the office west of?
759,bathroom,Answer:,What is the kitchen east of?
760,garden,"Answer: garden

What is the context?",What is north of the bedroom?
761,bedroom,,What is the garden west of?
762,kitchen,,What is south of the hallway?
763,office,,What is the garden north of?
764,hallway,,What is the bathroom north of?
765,hallway,,What is south of the bedroom?
766,bedroom,Answer:,What is the garden east of?
767,hallway,Answer:,What is the bedroom north of?
768,bathroom,"Answer: garden

Is this answer to the question correct?

Yes",What is west of the garden?
769,hallway,,What is the kitchen east of?
770,office,"Answer: garden

Your answer:",What is west of the hallway?
771,bathroom,,What is the garden south of?
772,garden,,What is the office north of?
773,office,"Answer: bathroom

Is this answer to the question correct?

Yes",What is the bathroom south of?
774,bathroom,Answer:,What is east of the garden?
775,bathroom,,What is south of the kitchen?
776,kitchen,"Answer:


[1] The _Dilkoosha_ is a kind",What is west of the bathroom?
777,office,,What is the garden north of?
778,hallway,,What is north of the office?
779,bathroom,,What is the bedroom south of?
780,hallway,"Answer: garden

<context>
The Mayas were a pre-Columbian",What is north of the bathroom?
781,kitchen,,What is the bathroom east of?
782,hallway,"Answer:
<context>
</context>

<example>
The house is",What is the bathroom west of?
783,garden,,What is the bathroom north of?
784,bathroom,,What is the kitchen north of?
785,hallway,,What is the garden north of?
786,hallway,,What is north of the garden?
787,bathroom,"Answer: garden

What is the context?",What is west of the bedroom?
788,kitchen,Answer:,What is the bedroom north of?
789,office,,What is the bedroom north of?
790,bedroom,,What is the kitchen east of?
791,hallway,Answer:,What is south of the bathroom?
792,kitchen,Answer:,What is west of the hallway?
793,kitchen,"Answer:
<choices>
<!-- TODO: Add the answer here -->",What is the garden north of?
794,office,Answer:,What is west of the bathroom?
795,bathroom,Answer:,What is the office north of?
796,garden,,What is the bathroom east of?
797,kitchen,Answer:,What is the garden west of?
798,bedroom,Answer:,What is the garden north of?
799,hallway,Answer:,What is the garden west of?
800,kitchen,,What is the office north of?
801,office,,What is west of the kitchen?
802,kitchen,,What is the hallway west of?
803,kitchen,"Answer: The garden

What is the kitchen south of?",What is south of the office?
804,office,Answer:,What is the hallway north of?
805,garden,"Answer: garden

<example>
The room is in the house. The room is",What is east of the kitchen?
806,hallway,,What is east of the garden?
807,hallway,Answer:,What is the bedroom south of?
808,garden,"Answer: garden

<context>
The house is west of the garden. The kitchen",What is east of the hallway?
809,hallway,"Answer: The bedroom is west of the office.

<context>
The body was",What is the bedroom east of?
810,hallway,Answer:,What is east of the office?
811,bathroom,,What is the office north of?
812,kitchen,Answer:,What is the garden south of?
813,bathroom,Answer:,What is the garden north of?
814,bedroom,Answer:,What is west of the kitchen?
815,office,Answer:,What is the kitchen west of?
816,hallway,,What is north of the kitchen?
817,garden,,What is north of the bathroom?
818,bedroom,,What is the kitchen north of?
819,bedroom,,What is south of the bathroom?
820,kitchen,"Answer: garden

Question: What is the lady's right hand upon?",What is west of the bedroom?
821,garden,,What is the bathroom west of?
822,bedroom,,What is the kitchen south of?
823,garden,,What is the hallway west of?
824,bathroom,,What is west of the garden?
825,bedroom,,What is east of the bathroom?
826,office,,What is the garden west of?
827,bathroom,,What is south of the bedroom?
828,kitchen,,What is east of the bedroom?
829,bedroom,Answer: The bathroom is north of the bedroom.,What is the bathroom north of?
830,hallway,"Answer: garden

Is the answer to the question ""What is south of the bedroom",What is south of the bedroom?
831,kitchen,"Answer: The kitchen

Answer: The garden

Is the answer to the question",What is east of the hallway?
832,bathroom,"Answer: bathroom

What is the context?",What is west of the office?
833,office,"Answer: garden

<context>
The Boers, who have none of the modern",What is the garden south of?
834,kitchen,"Answer: The garden is west of the kitchen.

Is this answer to the question",What is the garden east of?
835,bathroom,Answer:,What is the kitchen west of?
836,bathroom,,What is the hallway west of?
837,bathroom,,What is the bedroom east of?
838,office,,What is the bedroom south of?
839,bedroom,,What is north of the hallway?
840,kitchen,,What is south of the office?
841,bedroom,,What is the bathroom east of?
842,bedroom,,What is the office south of?
843,kitchen,"Answer: garden

Is the answer ""house"" or ""garden""?",What is the hallway west of?
844,office,Answer:,What is east of the garden?
845,garden,,What is the bedroom west of?
846,bedroom,Answer:,What is east of the office?
847,office,Answer:,What is north of the kitchen?
848,bedroom,Answer:,What is the bathroom north of?
849,bathroom,Answer:,What is the hallway north of?
850,hallway,Answer:,What is the kitchen north of?
851,hallway,,What is the kitchen north of?
852,garden,,What is the hallway south of?
853,bathroom,,What is east of the garden?
854,bathroom,Answer:,What is the garden west of?
855,hallway,,What is the bedroom west of?
856,bedroom,"Answer:

<choices>
<!-- ++ -->
<!--",What is east of the kitchen?
857,kitchen,Answer:,What is east of the office?
858,garden,Answer:,What is the office east of?
859,bathroom,"Answer: Bathroom

Answer: Bathroom

Is the answer to the question is",What is the office east of?
860,bedroom,Answer:,What is west of the hallway?
861,office,Answer:,What is east of the bathroom?
862,bathroom,Answer:,What is north of the garden?
863,bedroom,,What is north of the garden?
864,kitchen,,What is west of the office?
865,hallway,,What is the bedroom south of?
866,hallway,,What is the bedroom west of?
867,garden,Answer:,What is the kitchen west of?
868,garden,Answer:,What is the kitchen east of?
869,office,Answer:,What is south of the garden?
870,hallway,Answer:,What is the office north of?
871,kitchen,Answer: garden,What is south of the hallway?
872,garden,Answer: The garden is north of the hallway.,What is the hallway south of?
873,kitchen,Answer:,What is west of the hallway?
874,hallway,Answer:,What is east of the garden?
875,garden,,What is west of the bedroom?
876,bathroom,"Answer: The office is south of the kitchen.

Is the answer: ""The",What is the office south of?
877,kitchen,Answer:,What is south of the bedroom?
878,bedroom,,What is west of the kitchen?
879,garden,"Answer: garden

What is the context?",What is south of the bedroom?
880,hallway,"Answer: The bedroom

[1] _The_
[2] _The",What is north of the kitchen?
881,bathroom,,What is east of the office?
882,office,"Answer: bathroom

<example>
The garden is west of the bedroom. The bedroom",What is west of the garden?
883,bathroom,Answer:,What is north of the garden?
884,bedroom,,What is the bathroom east of?
885,bathroom,"Answer: garden

Answer: The bathroom is west of the kitchen.

Is the",What is west of the kitchen?
886,garden,,What is the office west of?
887,bathroom,"Answer: garden

[37] The lime sent to Negapatam",What is north of the kitchen?
888,kitchen,,What is the hallway north of?
889,hallway,Answer:,What is the kitchen south of?
890,hallway,Answer:,What is east of the bedroom?
891,hallway,Answer:,What is north of the garden?
892,office,Answer:,What is north of the bathroom?
893,kitchen,Answer:,What is the garden north of?
894,kitchen,Answer:,What is west of the hallway?
895,bathroom,Answer:,What is the office east of?
896,garden,Answer:,What is north of the hallway?
897,kitchen,Answer:,What is east of the bathroom?
898,kitchen,"Answer: garden

Is the answer ""the kitchen"" or ""the garden""?",What is south of the hallway?
899,hallway,"Answer: <context>

<context>
The Major was a man of great",What is west of the office?
900,bedroom,,What is the office north of?
901,hallway,,What is west of the kitchen?
902,office,Answer:,What is the bathroom west of?
903,garden,,What is the bedroom south of?
904,kitchen,,What is the bathroom east of?
905,office,,What is south of the bathroom?
906,kitchen,,What is the bedroom east of?
907,office,"Answer:
<solution>
The hallway is west of the bedroom.",What is the hallway west of?
908,bedroom,Answer:,What is the office east of?
909,bathroom,"Answer: garden

Is the above answer correct and can you explain why?",What is south of the bedroom?
910,bedroom,Answer:,What is the garden south of?
911,hallway,Answer:,What is north of the office?
912,kitchen,"Answer: The kitchen

[Illustration]

[Illustration: ""I",What is west of the office?
913,hallway,,What is east of the garden?
914,garden,Answer:,What is the office north of?
915,kitchen,"Answer: garden

Is the answer ""garden"" correct?

OPT:",What is the garden south of?
916,garden,"Answer: Khartoum

Is the answer to the above question is ""The",What is north of the office?
917,bathroom,Answer:,What is south of the bedroom?
918,bathroom,"Answer: garden

[19] The house is north of the garden. The",What is east of the hallway?
919,kitchen,,What is west of the garden?
920,office,Answer:,What is the hallway north of?
921,hallway,"Answer: The garden is north of the bedroom.

Is this answer to the question",What is north of the garden?
922,office,"Answer: The garden

What is the context?",What is south of the kitchen?
923,bathroom,Answer:,What is the garden west of?
924,bathroom,,What is the kitchen east of?
925,garden,Answer:,What is the kitchen south of?
926,hallway,Answer:,What is the bathroom north of?
927,bedroom,Answer:,What is south of the bathroom?
928,bathroom,Answer:,What is the bedroom north of?
929,kitchen,Answer:,What is the garden north of?
930,office,,What is the garden north of?
931,bathroom,,What is south of the garden?
932,bathroom,"Answer: bathroom

Answer: The bathroom

Is the answer to the question """,What is the bedroom west of?
933,hallway,"Answer: garden

What is the context?",What is west of the kitchen?
934,bedroom,"Answer: <DW72>

Answer: <DW72>",What is the garden east of?
935,office,,What is the kitchen north of?
936,kitchen,Answer:,What is north of the hallway?
937,garden,,What is the kitchen north of?
938,kitchen,"Answer:

[1] kitchen
[2] bathroom
[3] bedroom",What is south of the bedroom?
939,bedroom,,What is the garden east of?
940,garden,,What is south of the hallway?
941,kitchen,,What is the bathroom west of?
942,office,,What is the kitchen east of?
943,bathroom,Answer:,What is east of the garden?
944,bathroom,,What is the garden north of?
945,office,Answer:,What is the garden north of?
946,bedroom,,What is north of the hallway?
947,bathroom,,What is the kitchen north of?
948,office,"Answer: The bedroom

Explanation:
The hallway is south of the kitchen.",What is the hallway north of?
949,bedroom,,What is the office north of?
950,bathroom,"Answer: garden

Now, given the paragraph above, please answer this question.",What is the hallway south of?
951,bathroom,,What is the bedroom west of?
952,garden,"Answer: garden

What is the location of the bathroom?",What is east of the bathroom?
953,garden,,What is the office north of?
954,kitchen,"Answer: The kitchen

<context>
The hallway is north of the kitchen",What is north of the office?
955,office,Answer:,What is east of the hallway?
956,hallway,Answer:,What is the office east of?
957,kitchen,Answer:,What is the garden east of?
958,office,,What is north of the garden?
959,office,"Answer: west

Is the answer ""the kitchen""?

OPT:
-",What is the bedroom west of?
960,garden,Answer: garden,What is north of the kitchen?
961,bedroom,,What is the garden east of?
962,kitchen,"Answer: garden

<context>
The first thing to be considered is the position",What is east of the office?
963,garden,Answer:,What is the kitchen east of?
964,bathroom,"Answer:
<i>The garden is south of the hallway.</i>",What is the hallway south of?
965,garden,,What is the bedroom south of?
966,bathroom,,What is west of the garden?
967,kitchen,,What is east of the office?
968,office,Answer:,What is the garden south of?
969,office,Answer:,What is the hallway west of?
970,bathroom,"Answer: garden

What is the context?",What is east of the garden?
971,garden,,What is the hallway east of?
972,garden,,What is the kitchen east of?
973,kitchen,"Answer: pantry

Is the answer to the above question by a human being or a",What is north of the hallway?
974,kitchen,"Answer: garden

What is the context?",What is west of the hallway?
975,bathroom,"Answer: garden

What is the context?",What is south of the bedroom?
976,bedroom,,What is the kitchen south of?
977,bathroom,"Answer: garden

<example>
The house was in the country, and the garden",What is west of the bedroom?
978,office,"Answer: garden

What is the context?",What is west of the hallway?
979,kitchen,,What is east of the hallway?
980,garden,"Answer: The garden

Based on the context, what is north of the office?",What is north of the office?
981,bedroom,,What is north of the garden?
982,bathroom,Answer:,What is the bedroom south of?
983,hallway,Answer:,What is north of the office?
984,hallway,"Answer: garden

Is this answer to the question correct?

Yes",What is south of the bathroom?
985,office,,What is the bedroom west of?
986,kitchen,,What is the garden south of?
987,hallway,,What is the garden west of?
988,office,,What is west of the hallway?
989,hallway,,What is the office west of?
990,bedroom,,What is the hallway east of?
991,bedroom,Answer:,What is the hallway south of?
992,hallway,Answer:,What is the garden east of?
993,bedroom,"Answer:
<solution>
<context>
<example>
The hallway is",What is the hallway north of?
994,hallway,,What is east of the bedroom?
995,hallway,"Answer: garden

What is the context?",What is west of the bathroom?
996,kitchen,,What is north of the garden?
997,kitchen,Answer:,What is west of the bedroom?
998,kitchen,,What is north of the bedroom?
