,target,output,question
427,office,"Available options:
[1]. The bedroom.
[2]. The kitchen.
[",What is north of the bathroom?
428,hallway,"Answer:
<choices>
<!-- answer the question -->
<short_answer",What is the garden north of?
429,bedroom,"Answer:

<context>
<example>
<example>
<example",What is the kitchen east of?
430,kitchen,"Answer:

Available options:
(A). kitchen
(B). bedroom",What is east of the bedroom?
431,bedroom,"Answer:

Available options:
(A). bedroom
(B). bathroom",What is south of the bathroom?
432,kitchen,"Answer:
<a href=""https://i.stack.imgur.com/9",What is the hallway south of?
433,kitchen,"Answer:
<choices>
i. Kitchen
ii. Garden
iii. Bed",What is west of the office?
434,garden,"Answer:

<choices>
i. south of the kitchen.
ii.",What is north of the kitchen?
435,bathroom,"Answer:

OPT:
[i] North of the kitchen.
[ii",What is the bedroom south of?
436,garden,Answer:,What is west of the kitchen?
437,bathroom,"Answer:
<choices> <i>The</i> <i>hallway",What is the bedroom east of?
438,bedroom,Answer:,What is the bathroom west of?
439,garden,"Answer:

Available options:
(i). the office of the church
(",What is the office south of?
440,bathroom,Answer:,What is the kitchen east of?
441,kitchen,"Answer:

<choices>
[i] south of the kitchen.
[",What is the hallway east of?
442,bedroom,Answer:,What is south of the office?
443,bedroom,,What is the garden south of?
444,bathroom,Answer:,What is south of the office?
445,bedroom,"Answer:
<choices>
i. The bedroom
ii. The bedroom
iii",What is east of the bathroom?
446,office,Answer:,What is the kitchen east of?
447,bathroom,Answer:,What is the kitchen south of?
448,garden,"Answer:

<choices>
 * west of the hallway
 * west of",What is west of the hallway?
449,garden,"Answer:
<choices>
<i>hall</i>,
<i>",What is the bathroom south of?
450,hallway,Answer:,What is north of the office?
451,hallway,Answer: The bathroom is south of the office.,What is south of the bathroom?
452,office,"Answer:
<choices>
i. The bedroom is north of the kitchen.
ii",What is south of the bedroom?
453,garden,"Answer:
<solution>
The answer is: east of the hallway",What is east of the hallway?
454,bedroom,Answer:,What is the office south of?
455,kitchen,"Answer: The kitchen

Based on this passage, what is the location of the hall",What is west of the hallway?
456,kitchen,"Answer:

<list>
<item>
<description>The kitchen</",What is south of the garden?
457,bedroom,Answer:,What is east of the hallway?
458,bedroom,"Answer: The bedroom is south of the kitchen.

Based on this answer, does",What is south of the kitchen?
459,kitchen,"Answer:
<a href=""https://www.quora.com/What-",What is the hallway west of?
460,bedroom,"Answer:

<choices>
<i>The bedroom</i>
<",What is west of the hallway?
461,kitchen,"Answer:

OPTIONS:
- north
- south
- east
-",What is the garden west of?
462,hallway,"Answer:

Available options:
(i). west of the bathroom
(ii",What is east of the bathroom?
463,office,"Answer:
<a href=""https://en.wikipedia.org/wiki/West",What is west of the garden?
464,garden,"Answer:
<context>
<answer>
<question>
<context>",What is west of the bathroom?
465,office,"Answer:

OPTIONS:
- south of the kitchen.
- north of",What is the garden north of?
466,garden,Answer:,What is west of the office?
467,office,"Answer:
<solution>
The bedroom is east of the kitchen.
</solution",What is the bedroom east of?
468,kitchen,"Answer: The kitchen

Based on the paragraph, what is the kitchen located in relation",What is south of the bedroom?
469,hallway,Answer:,What is the bathroom north of?
470,bedroom,"Answer:

<choices>
<a id=""choice-1""></a",What is west of the kitchen?
471,office,Answer:,What is west of the garden?
472,bathroom,Answer:,What is east of the hallway?
473,bathroom,Answer:,What is the garden west of?
474,bedroom,Answer:,What is east of the office?
475,hallway,"Answer:

<list>
<item>
<context>
<question",What is the office west of?
476,bathroom,Answer:,What is the bedroom south of?
477,kitchen,Answer:,What is west of the bathroom?
478,office,Answer:,What is the garden north of?
479,kitchen,Answer:,What is north of the garden?
480,bedroom,"Answer:

Available options:
[i] north
[ii] south",What is west of the kitchen?
481,bathroom,"Answer:

<choices>
<!-- answers: south of the hallway",What is south of the hallway?
482,hallway,Answer:,What is north of the kitchen?
483,garden,"Answer:

<choices>
<a id=""choice-1""></a",What is north of the office?
484,bedroom,Answer:,What is the kitchen east of?
485,garden,"Answer:

<choices>
<i>The garden</i>
<",What is east of the hallway?
486,bedroom,"Answer:
<solution>
The answer is: north of the kitchen.
</",What is south of the hallway?
487,hallway,"Answer:
<choices> <a href=""/q/1"">Westminster Hall",What is east of the kitchen?
488,bathroom,,What is the office south of?
489,hallway,Answer:,What is the bedroom south of?
490,hallway,Answer:,What is north of the bathroom?
491,garden,"Answer:

<choices>
<i>The garden</i>
<",What is east of the bathroom?
492,garden,"Answer: The bedroom is north of the kitchen.

Question: What is west of",What is south of the kitchen?
493,office,"Answer:

<context>
The answer to this question is:

A",What is south of the garden?
494,bedroom,,What is the office west of?
495,hallway,"Answer:

<a href=""https://www.quora.com/What",What is north of the bedroom?
496,office,"Answer:

<choices>
<listing>
<item>
<",What is north of the bedroom?
497,bedroom,"Answer:

OPTIONS:
- office
- kitchen
- bedroom
-",What is the office north of?
498,kitchen,Answer:,What is the office east of?
499,hallway,Answer:,What is the bathroom south of?
500,garden,"Answer:

A) The garden

B) The bedroom

C)",What is east of the hallway?
501,office,"Answer:

<choices> <a href=""/q/1"">yes</",What is east of the kitchen?
502,bedroom,"Answer:
<choices>
<!-- answer_list = [""south of the",What is north of the garden?
503,hallway,"Answer:
<a href=""/questions/100000000",What is the bathroom east of?
504,bedroom,Answer:,What is the hallway west of?
505,garden,"Answer:
<a href=""https://en.wikipedia.org/wiki/West",What is west of the bathroom?
506,bedroom,"Answer:

<choices>
i. The bedroom
ii. The garden",What is north of the office?
507,bedroom,"Answer:

Available options:
[A]. south of the kitchen.
[",What is the hallway north of?
508,bathroom,Answer:,What is the garden north of?
509,office,Answer:,What is the hallway east of?
510,kitchen,"Answer:

<choices>
<i>bathroom</i>, <i",What is south of the bedroom?
511,hallway,"A:
B:
C:
D:
Answer:

Question: What",What is the office east of?
512,hallway,"Answer:

<choices>
<i>south</i>,
<i",What is the garden north of?
513,garden,,What is north of the office?
514,garden,"Answer:
<solution>
The hallway is north of the kitchen.
</",What is the hallway north of?
515,bathroom,Answer:,What is the office north of?
516,garden,Answer:,What is west of the hallway?
517,office,Answer:,What is the bathroom south of?
518,office,"Answer: The garden

Question: What is west of the hallway?",What is north of the hallway?
519,hallway,Answer:,What is east of the bathroom?
520,bathroom,"Answer:
<choices>
 <i>The bathroom</i>
 <i",What is south of the bedroom?
521,hallway,"Answer:

<choices>
i. north
ii. south
iii.",What is west of the bathroom?
522,kitchen,Answer:,What is the bedroom south of?
523,garden,Answer:,What is west of the bedroom?
524,garden,"Answer:
<list>
<item>
<description>The kitchen is north of",What is the office north of?
525,garden,"Answer:

<context>

<example>
The bedroom is north of",What is north of the bathroom?
526,office,Answer:,What is south of the garden?
527,bathroom,"Answer: The bathroom is west of the garden.

Question: What is the name",What is west of the garden?
528,garden,"Answer:

<context>

<context>

<context>",What is the bedroom east of?
529,hallway,Answer:,What is south of the office?
530,kitchen,Answer:,What is the garden south of?
531,hallway,Answer:,What is west of the bedroom?
532,office,Answer:,What is the bedroom west of?
533,kitchen,"Answer:

<choices> <i>north</i>, <i>south",What is the garden east of?
534,garden,Answer:,What is the bedroom south of?
535,kitchen,Answer:,What is the hallway east of?
536,garden,"Answer:

<context>
The hallway is east of the kitchen.",What is the hallway east of?
537,bedroom,"Answer:
<a href=""https://www.youtube.com/watch?v",What is the garden south of?
538,bedroom,Answer:,What is east of the garden?
539,kitchen,Answer:,What is the hallway west of?
540,hallway,Answer:,What is the bedroom east of?
541,hallway,Answer:,What is the bathroom south of?
542,garden,Answer:,What is north of the kitchen?
543,garden,"Answer:

<list>
<item>
<description>
<value",What is east of the kitchen?
544,office,Answer:,What is the bathroom north of?
545,hallway,"Answer:

OPTIONS:
[i] The office is west of the hall",What is the office east of?
546,hallway,"Answer:
<choices>
<i>The house</i>
<i",What is the bedroom east of?
547,office,"Answer:

<solution>
<list>
<item>
<description",What is north of the hallway?
548,bedroom,"Answer:

<choices>
<listing>
<item>
<",What is west of the kitchen?
549,hallway,"Answer:
<context>DESIGNS for GATES and RAILS, suitable",What is south of the bathroom?
550,office,"Answer:
<context>
<example>
<example>
<example>",What is east of the hallway?
551,bathroom,"Answer: The hallway is east of the bedroom.

Is the answer correct?",What is the hallway east of?
552,hallway,"Answer:

<choices> <a href=""/questions/5"">A</",What is north of the bedroom?
553,bedroom,Answer:,What is the garden south of?
554,office,Answer:,What is south of the bedroom?
555,bathroom,Answer:,What is east of the garden?
556,kitchen,Answer:,What is west of the garden?
557,bathroom,"Answer:

<choices>
[i] west
[ii] south",What is the bedroom east of?
558,garden,Answer:,What is the bathroom south of?
559,kitchen,Answer:,What is the garden west of?
560,bedroom,Answer:,What is the kitchen south of?
561,kitchen,"Answer: <choices> <a href=""/q/1"">The garden</a",What is east of the office?
562,hallway,Answer:,What is west of the bathroom?
563,hallway,Answer:,What is the garden west of?
564,bedroom,Answer:,What is the kitchen west of?
565,kitchen,"Answer:
<choices>
<i>The office is west of the kitchen.</",What is the office west of?
566,bathroom,Answer:,What is the bedroom west of?
567,bathroom,Answer:,What is west of the hallway?
568,bedroom,Answer:,What is north of the garden?
569,kitchen,Answer:,What is south of the bathroom?
570,kitchen,Answer:,What is the office east of?
571,bathroom,Answer:,What is north of the office?
572,hallway,Answer:,What is north of the office?
573,bedroom,,What is west of the garden?
574,office,,What is the kitchen west of?
575,bathroom,"Answer:

<choices> <a href=""/answer"">A</a>",What is the bedroom west of?
576,office,Answer:,What is the bathroom south of?
577,hallway,Answer:,What is north of the bathroom?
578,garden,"Answer:

<choices>
<i>north</i>, <i>",What is the kitchen south of?
579,kitchen,Answer:,What is the hallway south of?
580,office,"Answer:

<choices>
<i>north</i>,
<i",What is the bedroom west of?
581,hallway,"Answer:

Available options:
[i] south of the kitchen.
[",What is the garden east of?
582,kitchen,"Answer:

<solution>
The bedroom is south of the kitchen.
</",What is the bedroom south of?
583,office,Answer:,What is the hallway west of?
584,hallway,"Answer:

<solution>
The answer is: north of the bedroom",What is the bedroom north of?
585,garden,"Answer:

OPT:
[i] The garden is west of the bedroom.",What is west of the bedroom?
586,hallway,Answer:,What is south of the office?
587,kitchen,Answer:,What is south of the garden?
588,office,"Answer:
<a href=""https://en.wikipedia.org/wiki/N",What is the bedroom east of?
589,office,"Answer:

<choices> <a href=""/q/1"">Flush",What is south of the kitchen?
590,bathroom,Answer:,What is the kitchen west of?
591,hallway,"Answer:

<context>

The Lizard district is north of the L",What is the office north of?
592,bathroom,"Answer: The hallway is east of the bathroom.

Question: What is the",What is east of the kitchen?
593,office,"Answer:

Available options:
[i] The kitchen.
[ii]",What is east of the hallway?
594,kitchen,Answer:,What is west of the bedroom?
595,garden,Answer:,What is the office west of?
596,bedroom,Answer:,What is east of the office?
597,office,"Answer:

<choices>
i. Hillerton
ii. Niagara
iii",What is west of the bathroom?
598,bathroom,"Answer:

OPT:
[i] south of the garden.
[ii",What is the kitchen west of?
599,bathroom,"Answer:
<choices>
<i>The</i>
<i>gard",What is the garden south of?
600,hallway,"Answer:

Available options:
[i] hallway
[ii] bathroom",What is east of the office?
601,kitchen,Answer:,What is the bathroom south of?
602,hallway,"Answer:

<choices>
i. south of the kitchen.
ii.",What is north of the bedroom?
603,garden,Answer:,What is north of the office?
604,bedroom,Answer:,What is south of the kitchen?
605,hallway,"Answer:

<choices>
[1]. south of the kitchen.
[",What is west of the garden?
606,office,Answer:,What is the kitchen west of?
607,kitchen,"Answer:

OPT:
[A]. south of the kitchen.
[B",What is north of the bedroom?
608,hallway,"Answer:

OPT:
[i] west
[ii] north
[",What is the bedroom south of?
609,hallway,Answer:,What is west of the kitchen?
610,kitchen,,What is the bedroom north of?
611,office,Answer:,What is the bedroom north of?
612,hallway,Answer:,What is east of the office?
613,hallway,"Answer:

Available options:
[i] The garden is west of the bedroom",What is the office north of?
614,hallway,"Answer:

<choices>
[1]. The hallway.
[2",What is east of the bedroom?
615,garden,"Answer:

Available options:
[i] Long-lost village
[ii",What is the office east of?
616,office,"Answer: Rocky Face

Question: What is the name of the man who was shot",What is north of the bedroom?
617,kitchen,"Answer:

<list>
<item>
<description>The house of",What is north of the bedroom?
618,hallway,Answer:,What is south of the office?
619,bathroom,"Answer:

<solution>

The office west of is the bathroom.",What is the office west of?
620,bedroom,"Answer:

<context>
The garden is west of the Richelieu river",What is the garden east of?
621,office,"Answer:

Available options:
[1]. north of the kitchen.
[",What is the kitchen south of?
622,kitchen,"Answer:
<choices> <!-- answer -->
<!-- answer -->",What is the office south of?
623,garden,"Answer:

OPTIONS:
- garden
- lake
- church
-",What is north of the office?
624,bathroom,"Answer:

<context>

<question>

<answer>",What is west of the kitchen?
625,office,"Answer: An instance of this occurred a short time

<context>

<",What is east of the bedroom?
626,office,"Answer: The bedroom is north of the garden.

Based on this passage, what",What is the garden north of?
627,bathroom,"Answer:
<context>

<context>

<context>",What is east of the bedroom?
628,office,"Answer:
<solution>
The bathroom is south of the bedroom.
</solution",What is the bathroom south of?
629,garden,"Answer:

<choices>
[i1] The kitchen
[i2",What is east of the kitchen?
630,bathroom,"Answer:

<choices>
[1]. Glen Urtach
[2",What is east of the kitchen?
631,bathroom,Answer:,What is the office north of?
632,bathroom,Answer:,What is west of the hallway?
633,bedroom,"Answer: garden

<context>
<example>
<context>
<",What is the office east of?
634,bedroom,Answer:,What is east of the office?
635,bedroom,Answer:,What is the kitchen north of?
636,bedroom,Answer:,What is the kitchen west of?
637,kitchen,"Answer:
<solution>
The garden is east of the kitchen.
</solution",What is the garden east of?
638,kitchen,"Answer:
<a href=""https://en.wikipedia.org/wiki/Cairo",What is the office east of?
639,kitchen,,What is east of the bedroom?
640,bedroom,"Answer:
<choices>
<!-- answer the question -->
<short_",What is the garden east of?
641,office,"Answer:

<choices>
i. south of the kitchen.
ii.",What is the hallway east of?
642,office,"Answer:

<choices>
<i>The kitchen</i>
<",What is the bedroom east of?
643,garden,"Answer:

<solution>
The answer is: south of the kitchen.",What is east of the hallway?
644,garden,"Answer:

<context>
The bathroom is west of the bedroom.
</",What is the bathroom west of?
645,office,Answer:,What is west of the bedroom?
646,bedroom,Answer:,What is the hallway east of?
647,bathroom,Answer:,What is east of the bedroom?
648,garden,Answer:,What is north of the bedroom?
649,hallway,"Answer: garden

Question: What is west of the bedroom?

Answer:",What is south of the bedroom?
650,office,"Answer:
<choices>
<i>The garden</i>
<i",What is the hallway north of?
651,garden,"Answer:

OPT:
[i] The garden
[ii] The bedroom",What is east of the bedroom?
652,kitchen,Answer:,What is south of the hallway?
653,hallway,"Answer:

<choices>
<a id=""choice-1""></a",What is west of the garden?
654,hallway,Answer:,What is west of the bathroom?
655,office,Answer:,What is the kitchen west of?
656,bedroom,"Answer:
<context>
The answer is:
<context>

<",What is the garden north of?
657,kitchen,Answer:,What is east of the garden?
658,garden,Answer:,What is south of the hallway?
659,garden,"Answer:

<solution>
The answer is: east of the kitchen.",What is east of the kitchen?
660,kitchen,Answer:,What is the garden east of?
661,office,Answer:,What is west of the bathroom?
662,bedroom,Answer:,What is south of the office?
663,bathroom,Answer:,What is east of the garden?
664,office,"Answer:
<choices>
<i>The garden is west of the kitchen.",What is the garden south of?
665,kitchen,Answer:,What is the hallway north of?
666,garden,Answer:,What is the office north of?
667,garden,"Answer:

Available options:
[1]. west
[2]. south",What is the office east of?
668,hallway,"Answer: EGLANTINE

<context>

<question>",What is the garden south of?
669,hallway,"Answer:
<choices>
 <a id=""choice-1""></a>",What is north of the garden?
670,bathroom,"Answer: The garden is west of the bedroom.

Question: What is west of",What is west of the garden?
671,garden,,What is east of the bedroom?
672,kitchen,Answer:,What is the garden north of?
673,kitchen,Answer:,What is the garden south of?
674,kitchen,"Answer:

<choices>
i. south of the kitchen.
ii.",What is the bedroom west of?
675,bedroom,Answer:,What is the garden west of?
676,garden,Answer:,What is north of the kitchen?
677,bedroom,"Answer:
<choices>
<!-- answer_explanation -->
<!",What is north of the bathroom?
678,garden,Answer:,What is the bedroom south of?
679,office,"Answer: The kitchen is south of the bedroom.

Question: What is west of",What is south of the bedroom?
680,hallway,,What is east of the office?
681,office,"Answer:
<choices> <a href=""/q/1"">Yes</a",What is south of the kitchen?
682,garden,"Answer:

<choices> <option> Bedroom</option> <option>",What is the hallway south of?
683,office,Answer:,What is north of the hallway?
684,office,"Answer:
<choices>
<i>north</i>, <i>south",What is the hallway east of?
685,garden,"Answer:

<choices>
i. Meeker's Mill
ii.",What is east of the bathroom?
686,hallway,"Answer:

<choices> <a href=""/answer"">A</a>",What is east of the office?
687,office,"Answer:

Available options:
(A). bathroom
(B). office",What is west of the bathroom?
688,kitchen,"Answer:

OPT:
[i] Cape Cod
[ii] New York",What is north of the garden?
689,bedroom,"Answer:

OPTIONS:
[i] bedroom
[ii] bathroom",What is north of the bathroom?
690,office,"Answer:

<choices>
i. Rockville
ii. Washington Street",What is south of the garden?
691,bathroom,Answer:,What is south of the kitchen?
692,garden,"Answer: The garden is west of the bathroom.

Question: What is the kitchen",What is west of the bathroom?
693,kitchen,Answer:,What is the hallway south of?
694,office,"Answer:

<solution>

<context>

<DW6",What is west of the bedroom?
695,office,"Answer: Rock Castle

<context>

<example>
<example>",What is the bathroom west of?
696,kitchen,"Answer:
<choices> <i>The office</i> <i>is north",What is the office north of?
697,bedroom,Answer:,What is the hallway west of?
698,office,"Answer:

<choices>
[1]. The first place where the battle took",What is the bathroom north of?
699,kitchen,"Answer:
<a href=""https://en.wikipedia.org/wiki/C",What is the bedroom east of?
700,office,Answer:,What is west of the kitchen?
701,office,"Answer: The brain is the central telegraph office.

Question: What part of the",What is east of the bedroom?
702,bedroom,"Answer:

<solution>
The answer is: north of the kitchen.",What is north of the kitchen?
703,bedroom,Answer:,What is south of the office?
704,bedroom,"Answer:
<choices>
<!-- answers: west of the kitchen -->",What is east of the kitchen?
705,hallway,Answer:,What is east of the office?
706,kitchen,"Answer:
<choices>
<i>the bedroom</i>
<i",What is north of the garden?
707,hallway,Answer:,What is the office south of?
708,garden,"Answer:

<context>
<context>
<context>
<context",What is the hallway west of?
709,office,"Answer:
<choices>
<i>south of the kitchen</i>",What is the hallway north of?
710,bathroom,"Answer:

OPTIONS:
[A]. hallway
[B]. bathroom",What is north of the kitchen?
711,bathroom,Answer:,What is the office east of?
712,garden,Answer:,What is the bathroom south of?
713,hallway,Answer:,What is the bedroom north of?
714,bedroom,Answer:,What is east of the office?
715,bedroom,Answer:,What is the garden south of?
716,bathroom,"Answer:

<choices>
[1]. The garden.
[2].",What is north of the hallway?
717,garden,"Answer:

OPTIONS:
- north
- south
- west
-",What is the hallway east of?
718,kitchen,"Answer:

<choices>
i. north of the hallway
ii.",What is west of the hallway?
719,garden,Answer:,What is west of the bathroom?
720,hallway,"Answer:

OPT:
[i] The hallway.
[ii]",What is north of the bathroom?
721,hallway,"Answer:

Available options:
(A). bedroom
(B). garden",What is south of the kitchen?
722,kitchen,"Answer:

<choices>
[i] The bedroom
[ii] The",What is south of the hallway?
723,hallway,Answer:,What is the garden west of?
724,bedroom,Answer:,What is east of the hallway?
725,hallway,Answer:,What is the kitchen south of?
726,bedroom,"Answer:
<a href=""https://i.stack.imgur.com/9",What is the hallway north of?
727,kitchen,"Answer:
<choices>
<i>south of the kitchen</i>",What is the bathroom west of?
728,hallway,Answer:,What is south of the garden?
729,bedroom,Answer:,What is east of the garden?
730,bedroom,"Answer: The bedroom

Question: What is west of the bedroom?

Answer",What is south of the office?
731,bedroom,"Answer: The bedroom is north of the bathroom.

Question: What is west of",What is north of the bathroom?
732,kitchen,Answer:,What is the office west of?
733,hallway,"Answer: The Brownies' race-track

<context>

<example",What is west of the garden?
734,bathroom,Answer:,What is the bedroom south of?
735,kitchen,Answer:,What is north of the hallway?
736,garden,"Answer: The White Oak Swamp

[Illustration]

[Illustration",What is west of the bathroom?
737,bedroom,"Answer:

<choices>
[1]. The bedroom is west of the kitchen",What is west of the kitchen?
738,kitchen,Answer:,What is the office west of?
739,garden,"Answer:

Available options:
(A). north of the kitchen.
(",What is the hallway south of?
740,hallway,Answer:,What is the garden east of?
741,bathroom,Answer:,What is the bedroom west of?
742,kitchen,"Answer:
<choices>
<i>south</i>
<i>",What is north of the bedroom?
743,bathroom,Answer:,What is west of the bedroom?
744,office,"Answer:
<choices>
 <i>north</i>, <i>east",What is the hallway south of?
745,bathroom,"Answer:

<choices>
<i>The bathroom</i>
<",What is south of the kitchen?
746,garden,"Answer:

<choices>
<i>north</i>, <i>",What is the bathroom east of?
747,garden,"Answer:

<choices>
<i>The garden</i>
<",What is east of the kitchen?
748,bedroom,"Answer:

Available options:
(A). Dismal Swamp
(",What is west of the office?
749,bedroom,"Answer:
<choices>
 + south
 + north
 + east
 + west",What is the hallway west of?
750,bedroom,Answer:,What is east of the bathroom?
751,bathroom,Answer:,What is the office south of?
752,office,Answer:,What is east of the kitchen?
753,bedroom,"Possible answers:
(A). the bedroom
(B). the kitchen
(C",What is north of the garden?
754,bathroom,"Answer:

<choices>
<!-- TODO: Add choices here -->",What is west of the bedroom?
755,kitchen,"Answer:

<solution>

The answer is: north of the kitchen.",What is north of the hallway?
756,kitchen,Answer:,What is the hallway west of?
757,kitchen,Answer:,What is the bathroom east of?
758,bathroom,Answer:,What is the office west of?
759,bathroom,"Answer:

OPT:
[i] north
[ii] south
[",What is the kitchen east of?
760,garden,"Answer:

<choices>
[1]. The bedroom is south of the kitchen",What is north of the bedroom?
761,bedroom,"Answer:

Available options:
(1). south of the kitchen.
(",What is the garden west of?
762,kitchen,"Answer:

OPT:
[A]. west of the kitchen.
[B",What is south of the hallway?
763,office,Answer:,What is the garden north of?
764,hallway,"Answer:
<a href=""https://en.wikipedia.org/wiki/P",What is the bathroom north of?
765,hallway,"Answer:
<solution>
The answer is: The garden is south of the bedroom",What is south of the bedroom?
766,bedroom,Answer:,What is the garden east of?
767,hallway,"Answer:

<choices>
<i>south of the kitchen</i>",What is the bedroom north of?
768,bathroom,Answer:,What is west of the garden?
769,hallway,"Answer:

<context>

The kitchen is east of the bedroom.",What is the kitchen east of?
770,office,Answer:,What is west of the hallway?
771,bathroom,Answer:,What is the garden south of?
772,garden,Answer:,What is the office north of?
773,office,"Answer:
<solution>
The bathroom is south of the bedroom.",What is the bathroom south of?
774,bathroom,Answer:,What is east of the garden?
775,bathroom,"Answer: garden

Please answer this question if the paragraph is missing: What is north",What is south of the kitchen?
776,kitchen,"Answer:

<choices>
[a]. kitchen
[b]. garden",What is west of the bathroom?
777,office,Answer:,What is the garden north of?
778,hallway,Answer:,What is north of the office?
779,bathroom,"Answer:
<solution>
The bedroom is south of the kitchen.
</solution",What is the bedroom south of?
780,hallway,"Answer:

<choices>
i. south of the kitchen.
ii.",What is north of the bathroom?
781,kitchen,"Answer:

OPTIONS:
[1]. South of the kitchen.
[",What is the bathroom east of?
782,hallway,Answer:,What is the bathroom west of?
783,garden,"Answer:
<choices>
<i>The bathroom</i>
<i",What is the bathroom north of?
784,bathroom,"Answer:
<a href=""https://en.wikipedia.org/wiki/C",What is the kitchen north of?
785,hallway,Answer:,What is the garden north of?
786,hallway,"Answer:

<choices>
[1]. kitchen
[2]. garden",What is north of the garden?
787,bathroom,"Answer:

<choices>
i. south of the kitchen.
ii.",What is west of the bedroom?
788,kitchen,"Answer:

OPT:
[i] south of the kitchen.
[ii",What is the bedroom north of?
789,office,"Answer:

<solution>

The answer is: north of the kitchen.",What is the bedroom north of?
790,bedroom,"Answer:

<choices>
<i>The kitchen is west of the hall",What is the kitchen east of?
791,hallway,"Answer: The bedroom

<context>

The _chorus_ was a",What is south of the bathroom?
792,kitchen,"Answer:
<context>
<example>
The hallway is west of the kitchen",What is west of the hallway?
793,kitchen,"Answer:
<choices> <i>south of the kitchen</i>, <i",What is the garden north of?
794,office,"Answer:
<context>
<example>
<context>
<example>",What is west of the bathroom?
795,bathroom,"Answer:
<choices>
<i>office</i>
<i>hall",What is the office north of?
796,garden,Answer:,What is the bathroom east of?
797,kitchen,Answer:,What is the garden west of?
798,bedroom,Answer:,What is the garden north of?
799,hallway,"Answer: The garden is west of the kitchen.

Question: What is the hall",What is the garden west of?
800,kitchen,Answer:,What is the office north of?
801,office,"Answer:
<a href=""https://en.wikipedia.org/wiki/Non",What is west of the kitchen?
802,kitchen,"Answer:

OPTIONS:
[A]. south of the kitchen.
[",What is the hallway west of?
803,kitchen,"Possible answers:
[A]. kitchen
[B]. bedroom
[C]. garden",What is south of the office?
804,office,"Answer:

Available options:
[1]. south of the kitchen.
[",What is the hallway north of?
805,garden,Answer:,What is east of the kitchen?
806,hallway,Answer:,What is east of the garden?
807,hallway,Answer:,What is the bedroom south of?
808,garden,"Answer:

Available options:
(A). the garden
(B). the",What is east of the hallway?
809,hallway,Answer:,What is the bedroom east of?
810,hallway,Answer:,What is east of the office?
811,bathroom,"Answer:

Available options:
[1]. The bathroom is south of the hall",What is the office north of?
812,kitchen,"Answer:

Choose from:
[i] north of the hallway.",What is the garden south of?
813,bathroom,"Answer:
<choices>
<i>south of the kitchen</i>",What is the garden north of?
814,bedroom,"Possible answers:
[A]. east of the kitchen.
[B]. north of the",What is west of the kitchen?
815,office,Answer:,What is the kitchen west of?
816,hallway,,What is north of the kitchen?
817,garden,Answer:,What is north of the bathroom?
818,bedroom,Answer:,What is the kitchen north of?
819,bedroom,"Answer:
<a href=""https://en.wikipedia.org/wiki/South",What is south of the bathroom?
820,kitchen,"Answer:

Available options:
(A). south of the kitchen.
(",What is west of the bedroom?
821,garden,"Answer:

<choices>
i. north of the kitchen
ii. south",What is the bathroom west of?
822,bedroom,"Answer:

<choices>
i. north of the kitchen.
ii.",What is the kitchen south of?
823,garden,"Answer:

<choices>
[1]. east of the bathroom.
[",What is the hallway west of?
824,bathroom,"Answer:

<choices>
i. Avery Street
ii. Rockville",What is west of the garden?
825,bedroom,"Answer:
<choices>
<!-- answer is: west of the bathroom -->",What is east of the bathroom?
826,office,Answer:,What is the garden west of?
827,bathroom,"Answer:

<choices>
<i>north of the bedroom</i>",What is south of the bedroom?
828,kitchen,"Answer:

CCXXXIX.

Question: What is the first of",What is east of the bedroom?
829,bedroom,"Answer:

<choices>
<i>south</i>, <i>",What is the bathroom north of?
830,hallway,"Answer: The hallway

Context:

<example>
The hallway",What is south of the bedroom?
831,kitchen,Answer:,What is east of the hallway?
832,bathroom,"Answer: The Brownies' home

Question: What is the kitchen?",What is west of the office?
833,office,Answer:,What is the garden south of?
834,kitchen,Answer:,What is the garden east of?
835,bathroom,Answer:,What is the kitchen west of?
836,bathroom,"Answer: The bedroom is west of the kitchen.

Question: What is the kitchen",What is the hallway west of?
837,bathroom,Answer:,What is the bedroom east of?
838,office,"Answer:

<choices>
i. The bedroom is north of the kitchen.",What is the bedroom south of?
839,bedroom,"Answer:

<solution>
The answer is: north of the hallway",What is north of the hallway?
840,kitchen,Answer:,What is south of the office?
841,bedroom,Answer:,What is the bathroom east of?
842,bedroom,Answer:,What is the office south of?
843,kitchen,"Answer:

Available options:
[A]. south of the kitchen.
[",What is the hallway west of?
844,office,Answer:,What is east of the garden?
845,garden,"Answer:

<choices>
i. south of the kitchen.
ii.",What is the bedroom west of?
846,bedroom,Answer:,What is east of the office?
847,office,"Answer:

<DW19>

<DW19>",What is north of the kitchen?
848,bedroom,Answer:,What is the bathroom north of?
849,bathroom,"Answer:

Available choices:
[i] South of the kitchen.
[",What is the hallway north of?
850,hallway,Answer:,What is the kitchen north of?
851,hallway,"Answer:
<choices>
<i>The kitchen</i>
<i",What is the kitchen north of?
852,garden,Answer:,What is the hallway south of?
853,bathroom,"Answer:

<context>

<answer>

<question>",What is east of the garden?
854,bathroom,"Answer: north of the kitchen

[Illustration]

[Illustration]",What is the garden west of?
855,hallway,"Answer:
<a href=""https://en.wikipedia.org/wiki/Bed",What is the bedroom west of?
856,bedroom,"Answer:

<solution>
<context>
The answer is: east of",What is east of the kitchen?
