,target,output,question
373,Jeff,"Answer:

<choices>
i. Arne
ii. Fred
iii",Who did Mary give the football to? 
374,football,Answer: [Hint: Jeff went to the kitchen. Mary gave Jeff the football.],What did Mary give to Jeff? 
375,Fred,"Answer:

<choices>
i. Geert
ii. Meneer",Who received the apple? 
376,Fred,"Answer:

Explanation:",Who gave the apple? 
377,Bill,Answer:,Who gave the apple? 
378,apple,"Answer: The apple

Did this answer the question?

OPT:
[",What did Fred give to Bill? 
379,Fred,"Answer:

<choices>
<!-- Your answer should be one of the",Who did Bill give the apple to? 
380,milk,"Answer:

<choices>
[a]. milk
[b]. apple",What did Mary give to Bill? 
381,Bill,Answer:,Who gave the milk? 
382,milk,"Answer: Mary gave the milk to Fred.

Question: What did Mary give to",What did Mary give to Fred? 
383,milk,Answer:,What did Fred give to Mary? 
384,milk,"Answer:

<choices>
[1]. He gave her the milk.",What did Fred give to Mary? 
385,football,"Answer:

<choices>
[a]. a blanket
[b]. a",What did Bill give to Mary? 
386,Mary,"Answer:

<choices>
<i>A) Mary</i>",Who did Bill give the football to? 
387,football,"Answer: a football

Question: What did Fred give to Mary?

Answer",What did Fred give to Mary? 
388,Fred,"Answer:

<solution>Mary gave the football to Fred.</solution>",Who did Mary give the football to? 
389,Mary,"Answer:

<choices>
i. Mary
ii. Fred
iii.",Who gave the football? 
390,Fred,"Answer: [Hint: p. 10]

<context>",Who gave the apple? 
391,apple,"Answer: <i>The apple</i>

Did this answer your question?",What did Fred give to Jeff? 
392,Fred,"Answer: <i>Fred</i>

Question: Who gave the apple to",Who received the apple? 
393,Fred,"Answer: <i>Fred</i>

Question: What is the context?",Who received the apple? 
394,Jeff,Answer:,Who gave the apple to Fred? 
395,Mary,"Answer: Mary

Question: What did Mary give to Bill?

Answer:",Who gave the apple? 
396,Bill,"Answer:

<choices>
<!-- answer -->
<!-- answer",Who did Mary give the apple to? 
397,Fred,"Answer:

OPTIONS:
[A]. Ruby.
[B]. Jack",Who gave the apple to Bill? 
398,Fred,"Answer: __________________________________________________________

Question: What does Ruby say about the angel voices?",Who did Bill give the apple to? 
399,Fred,"Answer:

<choices>
<!-- answer: Mary -->
<!",Who received the apple? 
400,Mary,"Answer:
<solution>
Fred gave the football to Clery.
</solution",Who gave the football to Fred? 
401,Fred,"Answer:

Available options:
[i] Mary moved to the bedroom.",Who did Mary give the football to? 
402,Fred,"Answer:

<choices>
[a]. Freddy
[b]. Tom",Who did Mary give the football to? 
403,Fred,"Answer:

Explanation:",Who gave the apple to Jeff? 
404,apple,Answer:,What did Fred give to Jeff? 
405,apple,Answer:,What did Fred give to Bill? 
406,Fred,"Answer:

Explanation:

<context>
<example>
Mary picked",Who gave the apple? 
407,Fred,"Answer:

Explanation:",Who received the apple? 
408,Fred,"Answer:

<solution>
The answer is: Bill journeyed to the garden",Who gave the apple to Jeff? 
409,apple,"Answer:

pick from the following options. --a pair of shoes

--",What did Fred give to Jeff? 
410,milk,"<<<<<<<
<context>
Bill handed the milk to Jeff. The views as to",What did Bill give to Jeff? 
411,Jeff,Answer:,Who gave the milk to Bill? 
412,milk,,What did Jeff give to Bill? 
413,milk,"Answer:

<choices>
[a]. The football.
[b].",What did Jeff give to Bill? 
414,Jeff,Answer:,Who gave the milk to Mary? 
415,milk,"Answer:
Jeff went to the garden.

Question: What did Fred go to",What did Fred give to Jeff? 
416,milk,Answer:,What did Jeff give to Fred? 
417,Fred,"Answer: [A]. Mary

[B]. Jeff

[C]. Fred",Who received the milk? 
418,Jeff,"Answer:

<solution>
Fred gave the milk to Jeff.
</solution",Who did Fred give the milk to? 
419,Jeff,"Answer: [Hint: See the end of the passage.]

Who went to",Who gave the milk to Fred? 
420,Fred,Answer:,Who gave the football? 
421,Fred,"Answer:

<choices>
<!-- Your answer should go here -->",Who received the football? 
422,football,Answer:,What did Mary give to Fred? 
423,football,"Answer: <i>apple</i>

What was the name of the person",What did Mary give to Fred? 
424,Fred,"Answer:

<choices>
<i>Fred</i>
<i",Who gave the football to Mary? 
425,apple,"Answer:

<choices>
[a]. apple
[b]. eggs",What did Fred give to Bill? 
426,Fred,"Answer:

<choices>
i. Eileen
ii. Phel",Who received the apple? 
427,apple,Answer:,What did Fred give to Mary? 
428,Fred,"Answer:

<choices>
<i>A) Cousin Cæ",Who received the apple? 
429,Mary,"Answer:

<context>

Answer: Fred

</context>",Who gave the apple? 
430,Jeff,"Answer:

Available options:
[i] Jeff
[ii] Catherine",Who did Fred give the apple to? 
431,apple,Answer:,What did Fred give to Jeff? 
432,Fred,Answer:,Who gave the apple to Jeff? 
433,Jeff,Answer:,Who received the apple? 
434,Mary,"Answer:

<choices> <!-- Answer: -->
<!-- Answer",Who received the football? 
435,apple,"Answer:

<choices>
[a]. apple
[b]. apple",What did Bill give to Mary? 
436,Mary,"Answer:

<choices>
<a id=""choice-1""></a",Who did Bill give the apple to? 
437,Fred,"Answer:

Available options:
(A). Mary
(B). Fred",Who gave the apple? 
438,Fred,"Answer:
<solution>
The answer is: Mary

Question: Who gave",Who received the apple? 
439,Mary,"Answer:

<choices>
i. Wayland
ii. Mary
iii",Who gave the apple to Fred? 
440,apple,"Answer:

<choices>
i. apple
ii. apple
iii.",What did Mary give to Bill? 
441,Mary,"Answer:

Available options:
[i] Mary
[ii] Frank",Who did Bill give the apple to? 
442,apple,"Answer:

<choices>
[i] apple
[ii] apple",What did Bill give to Mary? 
443,Mary,"Answer:

pick from the following.
[A]. Eleanor.
[B",Who gave the apple? 
444,Mary,"Answer:

Available options:
(I). Eleanor.
(II). Ber",Who gave the apple? 
445,apple,"Answer:

<choices>
i. apple
ii. apple
iii.",What did Mary give to Fred? 
446,Fred,"Answer: Mary gave the apple to Fred.

Based on the context, what is",Who did Mary give the apple to? 
447,milk,"Answer:

<choices>
[a]. a dulcimer.
[",What did Mary give to Bill? 
448,Bill,"Answer:

Available options:
[i] Fred
[ii] Mary",Who received the milk? 
449,milk,"Answer:

<choices>
i. milk
ii. apple
iii.",What did Bill give to Mary? 
450,Mary,"Answer:

Available options:
[i] Mary
[ii] Fred",Who gave the apple to Bill? 
451,apple,"Answer:

<a href=""https://en.wikipedia.org/wiki/",What did Mary give to Bill? 
452,Bill,"Answer: [A]. Mary

Question: What is the name of the girl who",Who gave the apple to Fred? 
453,Fred,Answer:,Who gave the apple to Bill? 
454,Bill,"Answer:

<choices>
<!-- answer_list=""choice_list",Who received the apple? 
455,Fred,"Answer:

<choices>
<i>A</i> Leonardo da Vinci",Who did Mary give the milk to? 
456,Mary,Answer:,Who gave the milk? 
457,Fred,"Answer:

<choices>
<i>Mary</i>
<i",Who did Mary give the milk to? 
458,Mary,"Answer:

<choices>
[a]. Mary
[b]. Fred",Who gave the milk? 
459,milk,Answer:,What did Fred give to Jeff? 
460,Mary,"Answer:

Explanation:",Who gave the milk? 
461,milk,Answer:,What did Mary give to Bill? 
462,Bill,Answer:,Who did Jeff give the football to? 
463,football,"Answer: , and he can't fight--I simply can't!""

Please let",What did Jeff give to Bill? 
464,football,"Answer: ""The apple""

What is a possible follow-up question?",What did Jeff give to Bill? 
465,Bill,"Answer: [A]. Carmen

[OPTIONS: a). He gave the",Who did Fred give the apple to? 
466,Bill,Answer:,Who gave the apple to Fred? 
467,apple,Answer:,What did Bill give to Fred? 
468,Bill,Answer:,Who gave the apple to Fred? 
469,Jeff,"Answer:

<choices>
<i>Fred</i>
<i",Who gave the apple to Fred? 
470,Fred,"Answer:

<context>
<example>Mary gave the apple to Fred.",Who gave the apple? 
471,apple,"Answer:

<choices>
i. a football
ii. a boat",What did Fred give to Mary? 
472,Mary,"Answer:

Available options:
[1]. Bill
[2]. Mary",Who received the apple? 
473,Mary,"Answer:

Available options:
(A). Bill
(B). Mary",Who gave the apple? 
474,apple,Answer: The answer is:,What did Mary give to Bill? 
475,apple,"Answer: Mary gave the apple to Fred.

Question: What did Mary give to",What did Mary give to Fred? 
476,apple,"Answer: What did Fred give to Bill?

Pick from:
[A].",What did Fred give to Bill? 
477,Fred,"Answer:

Answer:

Answer:

Answer:

Answer:",Who gave the apple to Bill? 
478,Bill,,Who gave the apple to Fred? 
479,Fred,"Answer:

<choices>
[a]. Mary.
[b]. Fred",Who gave the apple to Bill? 
480,Fred,"Answer:

OPTIONS:
[A]. Amy.
[B]. Bill",Who gave the apple? 
481,Fred,Answer:,Who gave the apple? 
482,apple,"Answer: _______________________

Question: What did Fred give to Bill?

Answer",What did Fred give to Bill? 
483,Bill,"Answer:

Explanation:",Who gave the apple? 
484,Bill,Answer:,Who gave the apple to Mary? 
485,Bill,"Answer:
<solution>
Fred gave the apple to Bill.
</solution>",Who did Fred give the apple to? 
486,apple,Answer:,What did Fred give to Bill? 
487,Bill,Answer:,Who gave the apple? 
488,Bill,Answer:,Who gave the apple to Mary? 
489,Bill,"Answer:

Available options:
[i] Mary
[ii] Jeff",Who gave the apple? 
490,Bill,"Answer:

<solution>

The answer is: Mary.

Explanation",Who gave the apple to Mary? 
491,Mary,"Answer:

<context>

<answer>

Answer:",Who received the apple? 
492,milk,"Answer:
Jeff gave the milk to Fred.

Question: What did Fred do",What did Jeff give to Fred? 
493,milk,"Answer:

Fred gave the milk to Jeff.

Question: Who gave the",What did Fred give to Jeff? 
494,Fred,"Answer:

<choices>
<!-- TODO: Add choices here -->",Who gave the milk to Jeff? 
495,Jeff,"Answer:

Possible answers:
[i] Emil Grelieu
[",Who did Fred give the football to? 
496,football,Answer:,What did Fred give to Jeff? 
497,Fred,Answer:,Who received the football? 
498,football,Answer:,What did Jeff give to Fred? 
499,Mary,"Answer:

<choices>
i. Fred
ii. Mary
iii.",Who received the milk? 
500,Fred,Answer:,Who received the football? 
501,Jeff,"Answer:

<solution>

The answer to the question ""Who gave the",Who gave the football? 
502,football,"Answer:

OPT:
[i] The answer is:
[ii]",What did Fred give to Jeff? 
503,Fred,"Answer:

<choices>
i. Eileen
ii. Bill",Who gave the football? 
504,football,"Answer:

<choices>
[1]. A football.
[2].",What did Fred give to Mary? 
505,Fred,"Answer:

<solution>
The answer is: Fred

Explanation:",Who received the football? 
506,Bill,Answer:,Who gave the football to Fred? 
507,Bill,Answer:,Who received the football? 
508,Bill,Answer:,Who received the football? 
509,Bill,Answer:,Who did Fred give the football to? 
510,Fred,Answer:,Who received the milk? 
511,Jeff,Answer:,Who received the milk? 
512,milk,"Answer: apple

What is the last name of the person who gave the apple to",What did Jeff give to Fred? 
513,milk,"Answer: ""a glass of sack""

Is this answer to the question correct?",What did Jeff give to Fred? 
514,Fred,"Answer:

<choices>
[a]. Mary
[b]. Bill",Who gave the apple to Bill? 
515,Bill,"Answer:

<choices>
[i] Wayland
[ii] Ber",Who gave the apple to Mary? 
516,Fred,Answer:,Who gave the apple? 
517,Fred,Answer:,Who gave the apple to Mary? 
518,Mary,Answer:,Who received the apple? 
519,apple,Answer:,What did Fred give to Mary? 
520,apple,,What did Mary give to Fred? 
521,Mary,"Answer:

Explanation:
<context>

<example>
Mary picked",Who gave the apple? 
522,Fred,Answer:,Who did Mary give the milk to? 
523,milk,"Answer:

<choices>
<a id=""choice1""></a>",What did Mary give to Fred? 
524,Mary,"Answer:

Available options:
(A). Alfred
(B). Zoie",Who gave the milk to Fred? 
525,milk,Answer:,What did Mary give to Fred? 
526,Mary,Answer:,Who received the milk? 
527,Mary,Answer:,Who received the milk? 
528,Mary,"Answer:

Explanation:",Who received the milk? 
529,Jeff,"Answer:

<choices>
[a]. Fred
[b]. Mary",Who gave the football to Mary? 
530,Bill,"Answer:

<choices>
[a]. Fred
[b]. Bill",Who gave the apple to Mary? 
531,apple,"Answer:

Did the answer correctly answer the question?

OPT:
[",What did Bill give to Mary? 
532,Mary,"Answer:

<choices>
<!-- TODO: Add choices here -->",Who received the apple? 
533,apple,"Answer:

Did he give her the apple?

Available options:
(",What did Bill give to Mary? 
534,Fred,Answer:,Who did Mary give the football to? 
535,milk,"Answer:
<solution>Fred gave the milk to Bill.</solution>",What did Fred give to Bill? 
536,Bill,"Answer:

<solution>
Fred gave the milk to Bill.
</solution",Who did Fred give the milk to? 
537,Bill,Answer:,Who did Fred give the milk to? 
538,Mary,Answer:,Who did Bill give the milk to? 
539,Mary,"Answer:

pick from the following options. --Mary

--Frank",Who did Bill give the milk to? 
540,Jeff,"OPTIONS:
- Aunt Maggie
- Frank
- Bill
- John",Who received the apple? 
541,Jeff,Answer:,Who received the apple? 
542,apple,"Answer:

Available options:
1). The milk.
2). The apple",What did Bill give to Jeff? 
543,apple,"Answer: ""The apple there.""

Question: What did Aggie say to Jimmy",What did Bill give to Mary? 
544,Mary,"Answer:

<choices>
<i>Alfred</i>
<",Who did Bill give the apple to? 
545,Jeff,"Answer:

<choices>
<i>A) Jeff</i>",Who did Mary give the apple to? 
546,Jeff,"Answer:

<solution>

Jeff received the apple from Mary.",Who received the apple? 
547,Jeff,Answer:,Who did Mary give the apple to? 
548,Bill,Answer:,Who received the apple? 
549,Mary,Answer:,Who gave the apple to Bill? 
550,Mary,"Answer:
<choices> Mary, Fred, Bill</choices>

Question:",Who gave the milk to Jeff? 
551,Jeff,Answer:,Who received the milk? 
552,Mary,Answer:,Who did Fred give the football to? 
553,Fred,"Answer:
<choices>
i. Paul
ii. Fred
iii. Mary",Who gave the football? 
554,Mary,"Answer:

<context>

The answer to the question is: ""E",Who received the football? 
555,Bill,"OPTIONS:
- David
- Gertrude
- Margaret
- Peter
- J",Who gave the apple? 
556,Bill,Answer:,Who gave the apple? 
557,apple,Answer: [Possible answers: a) apple; b) milk; c) apple;,What did Bill give to Fred? 
558,apple,"OPTIONS:
- apple
- milk
- apple
- apple
- apple",What did Fred give to Bill? 
559,Fred,"Answer:

<choices>
[a]. Stephen Brice.
[b",Who received the apple? 
560,apple,"Answer:

<choices>
i. apple
ii. milk
iii.",What did Fred give to Mary? 
561,Fred,"OPTIONS:
[1]. Abraham Lincoln.
[2]. Stephen Brice.",Who received the apple? 
562,apple,"Answer: <option> apple </option>

Explanation:",What did Mary give to Fred? 
563,football,Answer:,What did Fred give to Mary? 
564,Fred,"Answer:

<context>

Answer: Mary

Question: Who gave",Who received the football? 
565,apple,Answer:,What did Jeff give to Mary? 
566,Mary,Answer:,Who gave the apple? 
567,apple,Answer: [Possible answers: 1. The apple; 2. The apple;,What did Mary give to Jeff? 
568,apple,Answer:,What did Jeff give to Mary? 
569,Jeff,Answer:,Who gave the apple to Mary? 
570,milk,Answer:,What did Mary give to Jeff? 
571,milk,"Answer:

Jeff gave the milk to Mary.

Question: What did Mary",What did Jeff give to Mary? 
572,milk,"Answer:

_A apple_

Possible answers:

A) Yes",What did Jeff give to Mary? 
573,Fred,Answer:,Who received the milk? 
574,Fred,"Answer:

Explanation:",Who received the milk? 
575,football,"Answer: ___________________________________________________________

Based on this passage, what is the name of",What did Bill give to Mary? 
576,Mary,"Answer:

Available options:
[1]. Mary
[2]. George T",Who gave the football to Fred? 
577,football,Answer:,What did Mary give to Fred? 
578,football,Answer:,What did Mary give to Fred? 
579,Fred,"Answer:

<choices>
i. Fred
ii. Mary
iii.",Who did Mary give the football to? 
580,Fred,"Answer:

<choices>
[1]. Fred
[2]. Jeff",Who gave the milk to Bill? 
581,Bill,"Answer:
Fred gave the milk to Bill.

Question: Who moved to the",Who did Fred give the milk to? 
582,milk,"Answer: ""He journeyed to the bathroom. Therefore I propose that Jimmieboy",What did Fred give to Bill? 
583,Jeff,Answer:,Who gave the apple to Mary? 
584,Jeff,"Answer: Mary

Question: What is the difference between a farmer and a butcher?",Who received the apple? 
585,milk,"Answer: A bottle of water

Question: What did Mary give to Bill?",What did Mary give to Bill? 
586,Mary,"Answer:

<choices>
i. Fred
ii. Lieutenant Davis
iii",Who gave the milk? 
587,Bill,Answer:,Who did Mary give the milk to? 
588,Jeff,Answer:,Who gave the apple to Fred? 
589,Fred,"Answer:

<choices>
[1]. Fred
[2]. Jeff",Who gave the apple? 
590,milk,"Answer:

<choices>
i. a milk
ii. a blanket",What did Bill give to Fred? 
591,milk,"Answer:

Possible answers:
[i] a football
[ii] a",What did Bill give to Fred? 
592,milk,"Answer:

Available options:
(1). a small bronze medal suspended from his",What did Bill give to Fred? 
593,Fred,"Answer:

pick from the following.
[A]. Bill
[B].",Who received the football? 
594,football,Answer: [Possible answers: 1. A football 2. A milk 3,What did Bill give to Fred? 
595,Jeff,"Answer:

Available options:
[i] Fred
[ii] Heywood",Who gave the milk to Bill? 
596,Jeff,"Answer:

Available options:
[i] The man who received the milk was",Who received the milk? 
597,Bill,"Answer:

<choices>
[1]. Charles
[2]. Jeff",Who received the milk? 
598,Jeff,"Answer:

OPTIONS:
[-] Charles
[-] Bill
[-]",Who gave the milk? 
599,milk,"Answer: Jeff gave the milk to Bill.

Question: What did Jeff give to",What did Jeff give to Bill? 
600,Jeff,"Answer:

Available options:
[i] Mary
[ii] Jeff",Who received the football? 
601,Mary,"Answer:

Explanation:",Who did Jeff give the football to? 
602,Jeff,"Answer:
<choices>
 <i>Mary</i>
 <i>",Who gave the football? 
603,Jeff,Answer:,Who gave the football? 
604,Jeff,Answer:,Who did Bill give the milk to? 
605,Fred,Answer:,Who did Mary give the football to? 
606,Mary,"Answer: <option>Fred</option>

Question: What was the name of",Who gave the football to Fred? 
607,Fred,"Answer:
<choices>
i. Fred
ii. Mary
iii. Jeff",Who did Bill give the football to? 
608,Fred,"Answer:

<choices>
<a id=""choice1""></a>",Who gave the football? 
609,football,"Answer:

Fred gave the football to Bill.

Question: Who was the",What did Fred give to Bill? 
610,football,"Answer:

Did the answer correctly answer the question?

OPT:
[",What did Jeff give to Fred? 
611,Jeff,"Answer:

<context>

Fred gave the football to Jeff.
</",Who did Fred give the football to? 
612,Fred,"Answer:

<choices>
<i>Fred</i>,<i>",Who gave the football? 
613,Mary,"Answer:

Explanation:",Who gave the football? 
614,Mary,"Answer:

Available options:
[i] Paul Shaw
[ii] Patience",Who gave the football? 
615,football,Answer:,What did Jeff give to Fred? 
616,Jeff,"Answer: Fred gave the football to Jeff.

Did the answer correctly answer the question",Who did Fred give the football to? 
617,Fred,Answer:,Who gave the football to Jeff? 
618,apple,Answer:,What did Bill give to Jeff? 
619,apple,Answer:,What did Jeff give to Bill? 
620,Jeff,Answer:,Who gave the apple? 
621,Jeff,"Answer:

Available options:
[i] Jeff
[ii] Mary",Who gave the apple to Fred? 
622,Fred,"Answer:

Explanation:",Who gave the apple to Bill? 
623,apple,Answer:,What did Fred give to Bill? 
624,Bill,"Answer:

Available options:
[i] Patience
[ii] Tom",Who did Fred give the apple to? 
625,football,"Answer: <option>

OPT:
[i] a football
[ii",What did Jeff give to Fred? 
626,football,"Answer:

<choices>
<i>A) a letter
<i",What did Jeff give to Fred? 
627,Fred,"Answer:

<choices>
<i>Fred</i>
<i",Who gave the football to Jeff? 
628,Jeff,"Answer:

<choices>
<i>Mary</i>,<i>",Who received the football? 
629,Fred,"Answer:

Explanation:",Who gave the football to Jeff? 
630,Fred,Answer:,Who did Jeff give the football to? 
631,football,Answer:,What did Fred give to Jeff? 
632,Fred,"Answer:

Available options:
[i] Cameron
[ii] Jeff",Who gave the football to Jeff? 
633,football,"Answer: [_In the context of the story, the answer is: Jeff gave the",What did Fred give to Jeff? 
634,apple,,What did Jeff give to Bill? 
635,Jeff,Answer:,Who gave the milk? 
636,Jeff,"Answer: Jeff

Based on the context, who gave the milk to Bill?",Who gave the milk? 
637,milk,"Answer:
Jeff gave the milk to Bill.

Question: What was the name",What did Jeff give to Bill? 
638,football,"Answer:
<choices>
<i>The King-elect was like a Bishop",What did Mary give to Fred? 
639,Mary,"Answer:

Explanation:",Who received the football? 
640,Jeff,"Answer: 
<context>
Bill gave the milk to Jeff.
</context",Who received the milk? 
641,Jeff,"Answer: [Illustration: Question]

[Illustration: Question]",Who gave the milk? 
642,Bill,"Answer:

OPTIONS:
- Bill moved to the bedroom.
- Fred",Who did Jeff give the milk to? 
643,Bill,"Answer:
<choices>
i. Bill
ii. Mary
iii. Jeff",Who did Fred give the milk to? 
644,milk,Answer:,What did Fred give to Bill? 
645,Mary,Answer:,Who gave the apple to Bill? 
646,apple,Answer:,What did Bill give to Mary? 
647,Bill,"Answer:

<choices>
[1]. Mary
[2]. Jeff",Who gave the apple to Mary? 
648,Bill,"Answer:

<solution>
Mary gave the apple to Bill.
</solution",Who did Mary give the apple to? 
649,Mary,"Answer: [TEXT NOT REPRODUCIBLE]

Question: Who was",Who received the apple? 
650,Bill,Answer:,Who gave the apple? 
651,Bill,"Answer: [TEXT NOT REPRODUCABLE]

Question: What did Mary",Who received the milk? 
652,Bill,"Answer: [TEXT NOT REPRODUCABLE]

Question: [TEXT NOT",Who did Jeff give the milk to? 
653,Bill,"Answer:

<choices>
[a]. Sidney Page
[b]. K",Who did Jeff give the milk to? 
654,milk,"Answer: Mary gave the apple to Bill.

Question: What did Jeff give to",What did Jeff give to Bill? 
655,Bill,"Answer: _Mary_

Question: What did Mary give to Bill?",Who did Mary give the apple to? 
656,Mary,"Answer:

Who gave the apple to Bill?

OPTIONS:
[",Who gave the apple to Bill? 
657,Fred,"Answer:

<solution>
Mary gave the football to Bill.
</solution",Who gave the football to Mary? 
658,Mary,Answer:,Who gave the football? 
659,football,Answer:,What did Mary give to Fred? 
660,Mary,"Answer:

<solution>
Jeff gave the apple to Mary.
</solution",Who gave the apple to Jeff? 
661,apple,"Answer:

<solution>
Mary gave the apple to Jeff.
</solution",What did Jeff give to Mary? 
662,apple,Answer:,What did Mary give to Jeff? 
663,apple,"Answer: The apple

Question: What did Jeff give to Mary?

Answer",What did Mary give to Jeff? 
664,Fred,"Answer:
<img src=""/images/question.png"" alt=""Question"">",Who received the football? 
665,Mary,"Answer:

Explanation:",Who did Bill give the football to? 
666,Mary,"Answer:

OPTIONS:
- Mary
- Mary's husband
- Mary",Who did Bill give the football to? 
667,Bill,"Answer:

Explanation:",Who gave the football to Mary? 
668,Jeff,"Answer:

OPTIONS:
[A]. Sarah J. Richardson.
[",Who gave the football to Fred? 
669,Fred,"Answer: <option> Mary

<context>

<question>",Who gave the football? 
670,apple,,What did Bill give to Fred? 
671,apple,,What did Fred give to Bill? 
672,apple,"Answer: , ""The Dessave must see that the tenth of the harvest of the",What did Bill give to Fred? 
673,Bill,Answer:,Who gave the apple? 
674,Jeff,"Answer:

<choices>
<i>Fred</i>
<i",Who did Bill give the apple to? 
675,Mary,"Answer:

<choices>
<!-- answers: -->
<!",Who gave the apple? 
676,Mary,"Answer:

<solution>

The answer is: Mary

</solution",Who received the apple? 
677,apple,"Answer:

<choices>
<i>A) a football</i>",What did Mary give to Jeff? 
678,Mary,Answer:,Who gave the apple? 
679,Mary,"Answer:

Who gave the apple to Mary?

OPT:
[1",Who gave the apple? 
680,apple,"Answer:

The answer is:

A) apple
B) milk",What did Bill give to Mary? 
681,Mary,"Answer:

<context>

The answer is:

A) Mary",Who did Bill give the apple to? 
682,Bill,"Answer:

<choices>
[i] Mary
[ii] Paul Kru",Who gave the apple? 
683,Bill,Answer:,Who gave the apple to Mary? 
684,apple,Answer:,What did Fred give to Bill? 
685,football,"Answer: ""The football to Bill.""

Question: What did Mary give to Fred",What did Mary give to Bill? 
686,football,"Answer: the football

Question: What did Mary give to Bill?

Answer",What did Mary give to Bill? 
687,Mary,"Answer:

<choices>
i. Mary
ii. Fred
iii.",Who gave the football? 
688,Jeff,"Answer:

Available options:
[i] Mary
[ii] Fred",Who gave the milk? 
689,milk,"Answer: ""The football to Bill.""

Is the answer ""The football to Bill",What did Fred give to Jeff? 
690,Mary,Answer:,Who gave the apple to Bill? 
691,apple,"Answer:

[Illustration: A]LCOHOL and tobacco are called",What did Bill give to Mary? 
692,Bill,"Answer:

<choices>
<listing>
<item>
<",Who did Mary give the apple to? 
693,apple,"Answer:

<solution>Bill gave Mary the apple.</solution>",What did Bill give to Mary? 
694,Mary,"Answer:

<choices>
<listing>
<item>1.",Who received the apple? 
695,milk,Answer:,What did Mary give to Fred? 
696,milk,,What did Mary give to Fred? 
697,milk,,What did Mary give to Fred? 
698,Mary,"Answer:

<choices>
<i>Mary</i>
<i",Who did Fred give the apple to? 
699,Fred,"Answer:

<choices>
[a]. Mary.
[b]. Fred",Who received the apple? 
700,Bill,"Answer:

<choices>
<i>A) Mary
<i>",Who gave the apple to Fred? 
701,apple,"Answer: ""The apple""

,

,

,

,",What did Bill give to Fred? 
702,Fred,"Answer:

<solution>
Bill gave the apple to Fred.
</solution",Who did Bill give the apple to? 
703,Fred,"Answer:

<choices>
<i>Harry</i>
<",Who received the apple? 
704,Mary,"Answer:

<context>

Harry gave the football to Fred.",Who gave the football to Fred? 
705,Fred,"Answer:

<context>

Answer: Mary

</context>",Who gave the football? 
706,football,Answer:,What did Fred give to Mary? 
707,Fred,Answer:,Who gave the football to Mary? 
708,Jeff,Answer:,Who received the apple? 
709,Jeff,"Answer:

<context>
<question>
Who gave the apple to Fred",Who did Fred give the apple to? 
710,Jeff,"Answer:

<solution>

The answer is: Bill

</solution",Who gave the apple to Bill? 
711,apple,"Answer: <option>a</option>

Question: What did Jeff give to",What did Jeff give to Bill? 
712,Jeff,"Answer:

Explanation:

<context>

/Who/ gave the",Who gave the apple to Bill? 
713,Bill,"Answer:

<choices>
<listing>
<item>
<",Who received the apple? 
714,Bill,"Answer:

<choices>
[1]. Sidney;
[2]. Bill",Who gave the apple? 
715,apple,"OPTIONS:
[a]. a strip of adhesive plaster.
[b]. a",What did Mary give to Fred? 
716,apple,Answer:,What did Mary give to Fred? 
717,Fred,Answer:,Who gave the apple to Bill? 
718,Fred,"Answer:

Explanation:",Who did Bill give the apple to? 
719,Bill,"Answer:

Available options:
[i] Mary
[ii] Tillie",Who did Fred give the apple to? 
720,apple,"Answer: Sidney's apple

Choose from the following.
[I] no",What did Bill give to Jeff? 
721,Jeff,"Answer:

<choices>
<i>Mary</i>
<i",Who gave the apple? 
722,milk,"Answer:

<choices>
[a]. apple
[b]. football",What did Jeff give to Bill? 
723,milk,Answer:,What did Jeff give to Bill? 
724,Bill,"Answer: <option>a) The major.</option>

Is the answer",Who did Jeff give the milk to? 
725,football,Answer:,What did Mary give to Fred? 
726,football,Answer:,What did Fred give to Mary? 
727,football,Answer:,What did Fred give to Mary? 
728,Mary,Answer:,Who gave the football to Fred? 
729,Bill,"Answer:

<choices>
[a]. Fred
[b]. Mary",Who gave the milk to Jeff? 
730,Fred,"Answer:

<solution>
Bill gave the milk to Fred.
</solution",Who did Bill give the milk to? 
731,Fred,Answer:,Who did Bill give the milk to? 
732,Bill,Answer:,Who gave the milk to Fred? 
733,Fred,Answer:,Who did Bill give the milk to? 
734,apple,"Answer: [A]. apple

Question: What was the name of the woman who",What did Mary give to Fred? 
735,Fred,"Answer:

<choices>
i. Mary gave the milk to Fred.",Who did Mary give the milk to? 
736,Mary,"Answer:

Available options:
[i] Mary.
[ii] John",Who did Fred give the milk to? 
737,milk,Answer:,What did Fred give to Mary? 
738,Fred,"Answer:

<solution>
<list>
<item>Fred gave the",Who gave the football to Bill? 
739,football,"Answer:

<context>
<question>
<answer>
<response",What did Fred give to Bill? 
740,Mary,"Answer:

<choices>
[1]. Mary
[2]. Fred",Who gave the milk to Fred? 
741,Fred,"Answer:
<solution>
The answer is: Mary dropped the football.",Who received the milk? 
742,milk,,What did Mary give to Fred? 
743,football,"Answer:

<choices>
[a]. football
[b]. milk",What did Mary give to Fred? 
744,football,"Answer: ""The football""

Question: What did Mary give to Bill?",What did Mary give to Fred? 
745,Bill,"Answer:

pick from the following options. --Mary

--Bill",Who did Fred give the milk to? 
746,Bill,"Answer:

Available options:
[1]. Mary went to the bedroom.",Who did Fred give the milk to? 
747,milk,"Answer:

<choices>
i. apple
ii. football
iii.",What did Bill give to Mary? 
