,target,output,question
312,football,"Answer: He gave the apple to Mary.

Question: What did Mary give to",What did Bill give to Mary? 
313,apple,"Answer: The football.

Question: What did Mary give to Bill?",What did Bill give to Mary? 
314,Bill,"Answer: Bill.

Question: Who did Bill give the football to?",Who did Jeff give the football to? 
315,milk,"Answer: Milk.

Question: What did Jeff give to Bill?

Answer",What did Jeff give to Bill? 
316,Bill,"[Illustration: ""THE SQUIRE OF MALWOOD."" _He",Who received the milk? 
317,milk,"Answer: Milk.

Question: What did Wade Miller do?

Answer:",What did Jeff give to Bill? 
318,apple,"Answer: He gave her the apple.

Question: What did Muriel give to",What did Fred give to Mary? 
319,Fred,"Answer: The Doctor.

Question: What was the Doctor's name?",Who did Mary give the apple to? 
320,Mary,"Answer: The King.

Question: What was the apple?

Answer:",Who gave the apple? 
321,apple,"Answer: The football.

Question: What did Jeff give to Bill?",What did Mary give to Bill? 
322,Mary,"Answer: The Horned Osmia.

Question: What is the Horned",Who did Jeff give the football to? 
323,Mary,"Answer: Jeff.

Question: Who received the apple?

Answer: Mary",Who received the football? 
324,Mary,"Answer: Mary.

Question: Who gave the football? Answer: Bill.

Question",Who received the football? 
325,Bill,"Answer: Carmen.

Question: What was Carmen's first serious test of",Who gave the football to Mary? 
326,Bill,"Bill went to the bathroom. The cart was now at the top of the hill, and",Who gave the football? 
327,Jeff,"Answer: The foreman.

Bill went to the bathroom. Mary went to the",Who received the apple? 
328,apple,"Answer: The apple.

Question: What did Bill give to Mary?",What did Bill give to Jeff? 
329,apple,"Answer: He gave the football to Jeff.

Question: What did Mandy say",What did Bill give to Jeff? 
330,apple,"Answer: A piece of paper with a poem on it.

Question: What did",What did Fred give to Mary? 
331,apple,"Answer: He gave her an apple.

Question: What did Mary give to Fred",What did Fred give to Mary? 
332,Fred,"Answer: Fred.

Question: Who answered the letter?

Answer: Mary",Who gave the apple? 
333,Bill,"Answer: Mary.

Question: Who sent the apple?

Answer: Mary",Who received the apple? 
334,apple,"Answer: She gave him a box of chocolates.

Question: What did Mary give",What did Mary give to Bill? 
335,Mary,"Answer: Bill.

Question: What is the name of the apple?",Who gave the apple? 
336,apple,"Answer: A piece of apple.

Question: What did Fred give to Mary?",What did Mary give to Fred? 
337,apple,"Answer: The apple.

Question: What did Mary give to Fred?",What did Fred give to Mary? 
338,apple,"[51]

[52]

[53]",What did Fred give to Mary? 
339,Mary,"Answer: Fred gave the apple to Mary.

Question: What did Fred give the",Who did Fred give the apple to? 
340,apple,"Answer: The apple.

(43) The first mention of the town of London in",What did Fred give to Bill? 
341,Bill,"Answer: The King.

Question: Who gave the apple to Bill?",Who gave the apple to Fred? 
342,Bill,"Answer: The Landlord.

Question: What was the apple?

Answer",Who received the apple? 
343,apple,"Answer: He gave the apple to Bill.

Question: What did Bill give to",What did Fred give to Bill? 
344,apple,"Answer: A piece of apple.

Question: What did Fred give to Bill?",What did Fred give to Bill? 
345,milk,"Answer: Milk.

Question: What did Mary give to Jeff?

Answer",What did Mary give to Jeff? 
346,Mary,"Answer: Margaret.

Question: Who is the one who is going to be the",Who gave the milk to Jeff? 
347,Jeff,"Answer: Sir Thomas Browne.

Question: What was the picture?",Who gave the milk? 
348,Fred,"Answer: Sir John Hawkins.

Question: What was the name of the author of",Who received the milk? 
349,Jeff,"Answer: The Earl of Shaftesbury.

Question: Who gave the milk",Who gave the milk to Fred? 
350,Jeff,"Answer: Mary.

Question: What was the milk?

Answer: Milk",Who gave the milk? 
351,Mary,"Answer: The Duke of York.

Question: What was the Duke of York's",Who gave the milk to Bill? 
352,milk,"Answer: The milk.

Question: What did Jeff give to Mary?",What did Bill give to Jeff? 
353,Bill,"Answer: The old man.

Question: Who gave the milk?

Answer",Who received the milk? 
354,milk,"Answer: Milk.

Question: What did Jeff give to Bill?

Answer",What did Jeff give to Bill? 
355,Bill,"Answer: Mary.

Question: Who gave the milk to Bill?

Answer",Who gave the milk? 
356,Bill,"Answer: Fred.

Question: What is the greatest twist that a man can make",Who gave the milk to Fred? 
357,Bill,"Answer: The maid.

Question: What was the maid's name?",Who gave the milk to Fred? 
358,apple,"Answer: A piece of bread.

Question: What did Fred give to Jeff?",What did Jeff give to Fred? 
359,Fred,"Answer: Mary

Question: Who did Jeff give the apple to?

Answer",Who did Jeff give the apple to? 
360,Mary,"Answer: The Queen.

Question: Who gave it?

Answer: Jeff",Who received the apple? 
361,Bill,"Answer: Mary gave the apple to Bill.

Question: What did Mary give the",Who did Mary give the apple to? 
362,apple,"=Answer:= She gave him the apple.

=Question: What did Bill",What did Mary give to Bill? 
363,Mary,"Answer: Mary.

Question: What did Mary give the apple to?",Who did Bill give the apple to? 
364,Bill,"Answer: Mary.

Question: What did Mary give Bill?

Answer:",Who received the apple? 
365,Jeff,"Answer: Bill

Question: Who was the Supervisor?

Answer: Bill",Who received the apple? 
366,Jeff,"Answer: The Supervisor.

Question: What did he say?

Answer",Who gave the apple? 
367,Bill,"Answer: Harry Flint.

<context>

Question: What did Harry do",Who received the football? 
368,Bill,"Answer: Harry

Question: What was the result of Harry's visit to Rockville",Who received the football? 
369,Bill,"Answer: Mary gave the football to Fred.

Question: What did Fred give to",Who did Mary give the football to? 
370,Fred,"Answer: Mary gave the football to Fred.

Question: What did Mary do with",Who did Mary give the football to? 
371,Mary,"Answer: The man with the copper wire stitches in his boot.

Question: What",Who gave the football to Fred? 
372,Fred,"Answer: Eli Boeen.

Question: What did Eli say to Margit?",Who gave the football to Mary? 
373,Jeff,"Answer: Arne.

Question: What did Arne do when he saw Eli",Who did Mary give the football to? 
374,football,"Answer: The football.

Question: What did Fred give to Mary?",What did Mary give to Jeff? 
375,Fred,"Answer: Geert.

Question: Who gave the apple?

Answer:",Who received the apple? 
376,Fred,"Answer: The doctor.

Question: What was the apple for?

Answer",Who gave the apple? 
377,Bill,"Answer: The apple was given to me by the author of the book _The
May",Who gave the apple? 
378,apple,"Answer: The apple.

Question: What did Bill give to Fred?",What did Fred give to Bill? 
379,Fred,"Answer: His mother.

Question: Who did Bill give the apple to?",Who did Bill give the apple to? 
380,milk,"Answer: Milk.

Question: What did Pauline do when she got home?",What did Mary give to Bill? 
381,Bill,"Answer: Pauline Shaw.

Question: What was the letter from?",Who gave the milk? 
382,milk,"Answer: She gave him the milk.

Question: What did Fred give to Mary",What did Mary give to Fred? 
383,milk,"Answer: He gave her the milk.

Question: What did Mary give to Fred",What did Fred give to Mary? 
384,milk,"Answer: Milk.

Question: What did Mary give to Fred?

Answer",What did Fred give to Mary? 
385,football,"Answer: He gave her a football.

Question: What did Mary do when she",What did Bill give to Mary? 
386,Mary,"Answer: Bill gave it to Mary.

Question: Who did Bill give the football",Who did Bill give the football to? 
387,football,"Answer: The football.

Answer: What did Mary give to Fred?",What did Fred give to Mary? 
388,Fred,"Answer: She gave it to Fred.

Question: What was the name of the",Who did Mary give the football to? 
389,Mary,"Answer: Mary.

Question: Who gave the football?

Answer: Mary",Who gave the football? 
390,Fred,"Answer: The girl in the bicycle clothes.

Question: What is the name of",Who gave the apple? 
391,apple,"Jeff gave him the apple.

Question: What did Fred give to Jeff? Jeff gave him",What did Fred give to Jeff? 
392,Fred,"Answer: Jeff.

Question: What was the apple?

Answer: A",Who received the apple? 
393,Fred,"Answer: Fred.

Question: What was the apple?

Answer: A",Who received the apple? 
394,Jeff,"Answer: Infidels.

Question: What is the real Bible? Answer: Infid",Who gave the apple to Fred? 
395,Mary,"Answer: The devil.

Question: Who gave the apple to the devil?",Who gave the apple? 
396,Bill,"Answer: Jack Kirke.

Question: What did Ruby give Mary?",Who did Mary give the apple to? 
397,Fred,"<DW19>s.

“He’s a queer old man",Who gave the apple to Bill? 
398,Fred,"Answer: Hans and Dick.

Question: What does Ruby say about the old man",Who did Bill give the apple to? 
399,Fred,"Answer: The little girl.

Question: What was the name of the little girl",Who received the apple? 
400,Mary,"Answer: The King.

Question: What was the King's favourite book?",Who gave the football to Fred? 
401,Fred,"Answer: Jerry.

Question: What did Jerry do?

Answer: He",Who did Mary give the football to? 
402,Fred,"Answer: Tom

Question: What did Tom do when he was taken prisoner?",Who did Mary give the football to? 
403,Fred,"Answer: Bill.

Question: What did Bill do with the apple?",Who gave the apple to Jeff? 
404,apple,"Answer: The apple.

Question: What did Jeff give to Fred?",What did Fred give to Jeff? 
405,apple,"Answer: Bill went to the garden.

Question: What did Bill give to Mary",What did Fred give to Bill? 
406,Fred,"Answer: Bill.

Question: What is the difference between a doleful face",Who gave the apple? 
407,Fred,"Answer: Bill.

Question: What is the difference between a field of oats and",Who received the apple? 
408,Fred,"Answer: Mary.

Question: What was the apple?

Answer: A",Who gave the apple to Jeff? 
409,apple,"Answer: The apple.

Question: What did Sidney say to Harriet?",What did Fred give to Jeff? 
410,milk,"Answer: The milk.

Question: What did Bill give to Jeff?",What did Bill give to Jeff? 
411,Jeff,"Answer: Mary.

Question: What was the milk?

Answer: It",Who gave the milk to Bill? 
412,milk,"Answer: The football.

Question: What did Bill give to Fred?",What did Jeff give to Bill? 
413,milk,"Answer: The milk.

Question: What did Bill give to Fred?",What did Jeff give to Bill? 
414,Jeff,"Answer: Jeff.

Question: What was the milk?

Answer: Milk",Who gave the milk to Mary? 
415,milk,"Answer: The milk.

Question: What did Fred give to Jeff?",What did Fred give to Jeff? 
416,milk,"Answer: The milk.

Question: What did Fred give to Jeff?",What did Jeff give to Fred? 
417,Fred,"Answer: Jeff.

Question: Who went to the kitchen?

Answer:",Who received the milk? 
418,Jeff,"Answer: Fred gave the milk to Jeff.

Question: Who did Jeff give the",Who did Fred give the milk to? 
419,Jeff,"Answer: Jeff.

Question: What was Jeff's occupation?

Answer:",Who gave the milk to Fred? 
420,Fred,"Answer: Bill.

Question: What is the meaning of the word ""capit",Who gave the football? 
421,Fred,"Answer: The Romans.

Question: Who received the football?

Answer:",Who received the football? 
422,football,"Answer: She gave him a ball.

Question: What did Fred give to Mary",What did Mary give to Fred? 
423,football,"Answer: She gave him a football.

Question: What did Amy give to Fred",What did Mary give to Fred? 
424,Fred,"</context>

Answer: Alf.

</context>

Question:",Who gave the football to Mary? 
425,apple,"Answer: Apples

Question: What did Bill give to Fred?

Answer:",What did Fred give to Bill? 
426,Fred,"Answer: Eileen Macarthy.

Question: What did Eileen do",Who received the apple? 
427,apple,"Answer: The apple.

Question: What did Fred give to Mary?",What did Fred give to Mary? 
428,Fred,"Answer: Cousin Cæsar.

Question: Who gave the apple",Who received the apple? 
429,Mary,"Answer: The bailiff.

Question: What was the first condition? Answer: The bail",Who gave the apple? 
430,Jeff,"Answer: Fred gave the apple to Jeff.

Question: What did Fred give the",Who did Fred give the apple to? 
431,apple,"Answer: Jeff gave the apple to Fred.

Question: What did Fred give to",What did Fred give to Jeff? 
432,Fred,"Answer: The author of the
""Occasional Oratorio.""

Question: What",Who gave the apple to Jeff? 
433,Jeff,"Answer: Fred.

Question: What was the apple?

Answer: A",Who received the apple? 
434,Mary,"Answer: Harry West, marm.

Question: What was the lame girl",Who received the football? 
435,apple,"Answer: He gave her the apple.

Question: What did Mary give to Bill",What did Bill give to Mary? 
436,Mary,"Answer: He gave it to Mary.

Question: Who did Cyril give the",Who did Bill give the apple to? 
437,Fred,"Answer: Mary.

Question: Who gave the apple?

Answer: Mary",Who gave the apple? 
438,Fred,"Answer: Mary

Question: Who gave the apple?

Answer: Bill",Who received the apple? 
439,Mary,"Answer: Wayland.

Question: What did Wayland do when he came to",Who gave the apple to Fred? 
440,apple,"Answer: The apple.

Question: What did Mary tell Bill?

Answer",What did Mary give to Bill? 
441,Mary,"Answer: Mary.

Question: What did Mary do with the apple?",Who did Bill give the apple to? 
442,apple,"Answer: He gave her the apple.

Question: What did Muriel do with",What did Bill give to Mary? 
443,Mary,"cried Eleanor. ""I don't know,"" she said. ""I don't know",Who gave the apple? 
444,Mary,"Answer: Eleanor.
Question: What did Eleanor do with the apple?
Answer: She",Who gave the apple? 
445,apple,"Answer: The apple.

Question: What did Mary give to Fred?",What did Mary give to Fred? 
446,Fred,"Answer: The apple was given to Mary by the king of the Hebrews.

Question",Who did Mary give the apple to? 
447,milk,"Answer: Milk.

Question: What did Fred give to Mary?

Answer",What did Mary give to Bill? 
448,Bill,"Answer: Fred.

Question: Who was the boy who passed by Fred?",Who received the milk? 
449,milk,"Answer: Milk.

Question: What did Fred give to Mary?

Answer",What did Bill give to Mary? 
450,Mary,"Answer: Mary.

Question: Who went to the kitchen?

Answer:",Who gave the apple to Bill? 
451,apple,"Answer: The apple.

Question: What did Bill give to Mary?",What did Mary give to Bill? 
452,Bill,"Answer: Ruby Kirke.

Question: What is Ruby Kirke’s name",Who gave the apple to Fred? 
453,Fred,"Answer: Jack Kirke.

Question: What did Ruby say to Jack?",Who gave the apple to Bill? 
454,Bill,"Answer: May Leslie.

Question: Who gave the apple to May?",Who received the apple? 
455,Fred,"Answer: She gave it to Fred.

Question: What was the name of the",Who did Mary give the milk to? 
456,Mary,"Answer: The milk was given to Fred.

Question: What was the motive?",Who gave the milk? 
457,Fred,"Answer: Mary gave the milk to Fred.

Question: What did Mary give the",Who did Mary give the milk to? 
458,Mary,"Answer: Mary

Question: What did Mary do?

Answer: She went",Who gave the milk? 
459,milk,"Answer: A string of tickets.

Question: What did Jeff give to Mary?",What did Fred give to Jeff? 
460,Mary,"Answer: The Jews.

Question: Who gave the football?

Answer:",Who gave the milk? 
461,milk,"Answer: A football.

Question: What did Bill give to Mary?",What did Mary give to Bill? 
462,Bill,"Answer: The girl who was saved by Frank Merriwell.

Question: What",Who did Jeff give the football to? 
463,football,"Answer: A football.

Question: What did Frank give to Mary?",What did Jeff give to Bill? 
464,football,"Answer: The football.

Question: What did Bill give to Jeff?",What did Jeff give to Bill? 
465,Bill,"Answer: Carmen.

Question: What did Carmen give the apple to?",Who did Fred give the apple to? 
466,Bill,"Answer: Fred gave the apple to Bill.

Question: What is the name of",Who gave the apple to Fred? 
467,apple,"Answer: The apple.

Question: What did Fred give to Bill?",What did Bill give to Fred? 
468,Bill,"Answer: The Governor of the State of Minnesota.

Question: What was the name",Who gave the apple to Fred? 
469,Jeff,"Answer: Gen. Grant.

Question: What was the apple?

Answer",Who gave the apple to Fred? 
470,Fred,"Answer: The Lord Charlemont.

Question: What was the Lord Charle",Who gave the apple? 
471,apple,"Answer: The apple.

Question: What did Mary give to Fred?",What did Fred give to Mary? 
472,Mary,"Answer: Mary.

Question: Who gave the apple to Mary?

Answer",Who received the apple? 
473,Mary,"Answer: The doctor.

Question: What did the doctor do with the apple?",Who gave the apple? 
474,apple,"Answer: The apple.

Question: What did Bill give to Mary?",What did Mary give to Bill? 
475,apple,"Answer: Apple.

Question: What did Fred give to Mary?

Answer",What did Mary give to Fred? 
476,apple,"Answer: A piece of apple.

Question: What did Bill give to Mary?",What did Fred give to Bill? 
477,Fred,"Answer: Me.

Question: What did Mehitable Jones say to her daughter",Who gave the apple to Bill? 
478,Bill,"Answer: Isabel Jewett.

Question: Who gave the apple to Bill?",Who gave the apple to Fred? 
479,Fred,"Answer: Burt.

Question: Who gave the apple to Amy?",Who gave the apple to Bill? 
480,Fred,"A: Amy.

Answer: Amy.

Question: What did Amy give",Who gave the apple? 
481,Fred,"Answer: Bill.

Question: What did Bill say to Fred?

Answer",Who gave the apple? 
482,apple,"Answer: The apple.

Question: What did Anna say about the apple?",What did Fred give to Bill? 
483,Bill,"Answer: Bill.

Question: What was the apple for?

Answer:",Who gave the apple? 
484,Bill,"Answer: The Bey.

Question: What is the name of the town in",Who gave the apple to Mary? 
485,Bill,"Answer: Fred gave the apple to Bill.

Question: What is the name of",Who did Fred give the apple to? 
486,apple,"Answer: A piece of apple.

Question: What did Fred give to Bill?",What did Fred give to Bill? 
487,Bill,"Answer: The captain.

Question: Who gave the apple?

Answer:",Who gave the apple? 
488,Bill,"Answer: Mary gave the apple to Bill.

Question: What did Mary give to",Who gave the apple to Mary? 
489,Bill,"Answer: The man who was standing next to me.

Question: What is the",Who gave the apple? 
490,Bill,"Answer: The captain of the ship.

Question: What is the difference between the",Who gave the apple to Mary? 
491,Mary,"Answer: Dan

Question: What did Dan do with the apple?

Answer",Who received the apple? 
492,milk,"Answer: The milk.

Question: What did Fred give to Jeff?",What did Jeff give to Fred? 
493,milk,"Answer: Milk.

Question: What did Fred give to Jeff?

Answer",What did Fred give to Jeff? 
494,Fred,"Answer: The servant.

Question: Who is the servant?

Answer:",Who gave the milk to Jeff? 
495,Jeff,"Answer: The raccoon.

Question: Who did the raccoon give the milk",Who did Fred give the football to? 
496,football,"Answer: The football.

Question: What did the woodchuck do?",What did Fred give to Jeff? 
497,Fred,"Answer: Fred Shackelford

Question: What did Fred say to Jeff?",Who received the football? 
498,football,"Answer: The football.

Question: What did Fred give to Jeff?",What did Jeff give to Fred? 
499,Mary,"Answer: Fred.

Question: Who gave the milk?

Answer: Mary",Who received the milk? 
500,Fred,"Answer: Jeff.
</context>

<context>

<context>",Who received the football? 
501,Jeff,"Answer: The commander.

Question: What was the football?

Answer:",Who gave the football? 
502,football,"Answer: A football.

Question: What did the hermit do when he saw the",What did Fred give to Jeff? 
503,Fred,"Answer: The hermit.

Question: What was the hermit's name?",Who gave the football? 
504,football,"Answer: He gave her a little bit of sugar.

Question: What did Fred",What did Fred give to Mary? 
505,Fred,"Answer: The President.

Question: Who was the President?

Answer:",Who received the football? 
506,Bill,"Answer: The President.

Question: What was the statue?

Answer:",Who gave the football to Fred? 
507,Bill,"[Illustration]

[Illustration]

[Illustration]",Who received the football? 
508,Bill,"Answer: Fred.

Question: What did the Brownies do with the football?",Who received the football? 
509,Bill,"Answer: Bill.

Question: What did Fred say about the swimming-school?",Who did Fred give the football to? 
510,Fred,"Answer: The milk was received by the
man who was to be the first to receive it.",Who received the milk? 
511,Jeff,"Answer: Mary.

Question: What did Mary do with the milk?",Who received the milk? 
512,milk,"Answer: Jeff gave Fred the football.

Question: What did Jeff give to Mary",What did Jeff give to Fred? 
513,milk,"Answer: He gave him the apple.

Question: What did Fred give to Jeff",What did Jeff give to Fred? 
514,Fred,"Answer: Bill gave the apple to his father.

Question: What did Bill say",Who gave the apple to Bill? 
515,Bill,"Answer: Berrie.

Question: What was the meaning of the apple?",Who gave the apple to Mary? 
516,Fred,"Answer: The Majoraals.

Question: Who gave the apple?",Who gave the apple? 
517,Fred,"Answer: The late Mr. Blom, who was the Collector of the Gate.",Who gave the apple to Mary? 
518,Mary,"Answer: The captain of the regiment.

Question: Who gave the apple?",Who received the apple? 
519,apple,"Answer: The apple.

Question: What did Mary give to Fred?",What did Fred give to Mary? 
520,apple,"Answer: She gave him a piece of cake.

Question: What did Mary give",What did Mary give to Fred? 
521,Mary,"Answer: Mary.

Question: What was the apple?

Answer: A",Who gave the apple? 
522,Fred,"Answer: The milk was given to Mary.

Question: What was the result of",Who did Mary give the milk to? 
523,milk,"Answer: The apple.

Question: What did Alfred do?

Answer:",What did Mary give to Fred? 
524,Mary,"Answer: Alfred

Question: What did Alfred do when he saw Zoie?",Who gave the milk to Fred? 
525,milk,"Answer: Milk.

Question: What did Alfred give to Zoie?",What did Mary give to Fred? 
526,Mary,"Answer: Mary.

Question: What did Mary do?

Answer: She",Who received the milk? 
527,Mary,"Answer: Mary.

Question: What was the milk?

Answer: Apple",Who received the milk? 
528,Mary,"Answer: Mary.

Question: Who gave the milk?

Answer: Bill",Who received the milk? 
529,Jeff,"Answer: Fred Spear.

Question: What was the first man that attempted to",Who gave the football to Mary? 
530,Bill,"Answer: Fred Spear.

Question: What did Fred do when he found out",Who gave the apple to Mary? 
531,apple,"Answer: The apple.

Question: What did Bill give to Mary?",What did Bill give to Mary? 
532,Mary,"Answer: Emil Grelieu.

Question: Who gave the apple to Em",Who received the apple? 
533,apple,"Answer: The apple.

Question: What did Mary give to Bill?",What did Bill give to Mary? 
534,Fred,"Answer: The Juniper.

Question: What did the Juniper do?",Who did Mary give the football to? 
535,milk,"Answer: He gave the milk to Bill.

Question: What did Bill give to",What did Fred give to Bill? 
536,Bill,"Answer: Jeff.
Question: Who did Jeff give the milk to?
Answer: Bill",Who did Fred give the milk to? 
537,Bill,"Answer: The Church.

Question: Who did Fred give the milk to?",Who did Fred give the milk to? 
538,Mary,"Answer: Mary.

Question: Who did Bill give the milk to? Answer: Bill.",Who did Bill give the milk to? 
539,Mary,"Answer: Maggie.

Question: Who did Maggie give the milk to?",Who did Bill give the milk to? 
540,Jeff,"Answer: Mr. Bill.

Question: Who gave the apple to Mr. Bill",Who received the apple? 
541,Jeff,"Answer: Miss Coddle.

Question: What did Miss Coddle say",Who received the apple? 
542,apple,"Answer: A shaving brush.

Question: What did Bill give to Zoie",What did Bill give to Jeff? 
543,apple,"Answer: A new pair of shoes.

Question: What did Aggie give to",What did Bill give to Mary? 
544,Mary,"Answer: Zoie

Question: What did Alfred do when he saw baby?",Who did Bill give the apple to? 
545,Jeff,"Answer: Jeff.

Question: Who did Mary give the apple to?",Who did Mary give the apple to? 
546,Jeff,"Answer: The Uitlanders.

Question: What was the purpose of the Trans",Who received the apple? 
547,Jeff,"Answer: Jeff.

Question: Who gave the apple to Mary?

Answer",Who did Mary give the apple to? 
548,Bill,"Answer: The Duke of Monmouth.

Question: What was the occasion of the",Who received the apple? 
549,Mary,"Answer: Bill gave the apple to Jeff.

Question: What did Jeff do with",Who gave the apple to Bill? 
550,Mary,"Answer: Mary.

Question: Who gave the milk to Mary?

Answer",Who gave the milk to Jeff? 
551,Jeff,"Answer: Jeff.

Question: What was the milk used for?

Answer",Who received the milk? 
552,Mary,"Answer: Jeff.

Question: Who was Jeff?

Answer: Fred.",Who did Fred give the football to? 
553,Fred,"Answer: Fred.

Question: Who gave the milk?

Answer: Mary",Who gave the football? 
554,Mary,"Answer: The girl who was to be my best friend.

Question: What was",Who received the football? 
555,Bill,"Answer: I don't know.

Question: What is the meaning of the word",Who gave the apple? 
556,Bill,"Answer: Uncle Jimmie.

Question: What was the apple for?",Who gave the apple? 
557,apple,"Answer: He gave him the apple.

Question: What did Peter give to Bill",What did Bill give to Fred? 
558,apple,"Answer: An apple.

Question: What did Fred give to Bill?",What did Fred give to Bill? 
559,Fred,"Answer: Stephen Brice

Question: What was the apple?

Answer:",Who received the apple? 
560,apple,"Answer: The apple.

Question: What did Mary give to Stephen?",What did Fred give to Mary? 
561,Fred,"""I,"" said he, ""received the apple."" ""Who gave it to you?""",Who received the apple? 
562,apple,"Answer: The apple.

Question: What did Stephen give to Mary?",What did Mary give to Fred? 
563,football,"Answer: The apple.

Question: What did Mary give to Fred?",What did Fred give to Mary? 
564,Fred,"Answer: The Mayas.

Question: What was the name of the Mayas",Who received the football? 
565,apple,"Answer: The apple.

Question: What did Mary give to Jeff?",What did Jeff give to Mary? 
566,Mary,"Answer: Jeff.

Question: What was the name of the apple?",Who gave the apple? 
567,apple,"Answer: The apple.

Question: What did Jeff give to Mary?",What did Mary give to Jeff? 
568,apple,"Answer: He gave her the apple.

Question: What did Mary give to Jeff",What did Jeff give to Mary? 
569,Jeff,"Answer: The captain.

Question: What was the captain's business?",Who gave the apple to Mary? 
570,milk,"Answer: She gave him the milk.

Question: What did Jeff give to Mary",What did Mary give to Jeff? 
571,milk,"Answer: Mary gave him the milk.

Question: What did Mary give to Jeff",What did Jeff give to Mary? 
572,milk,"Answer: The milk.

Question: What did Mary give to Jeff?",What did Jeff give to Mary? 
573,Fred,"Answer: The chauffeur.

Question: Who went to the bathroom?",Who received the milk? 
574,Fred,"Answer: Bill.

Question: What did Bill do?

Answer: He",Who received the milk? 
575,football,"Answer: A football.

Question: What did Mary give to Bill?",What did Bill give to Mary? 
576,Mary,"Answer: The Dean.

Question: What did the Dean give Fred?",Who gave the football to Fred? 
577,football,"Answer: The football.

Question: What did SALOME give to S",What did Mary give to Fred? 
578,football,"Answer: The football.

Question: What did Fred give to Mary?",What did Mary give to Fred? 
579,Fred,"Answer: Fred.

Question: Who gave the football to Mary?

Answer",Who did Mary give the football to? 
580,Fred,"Answer: The major.

Question: What was the second chance?

Answer",Who gave the milk to Bill? 
581,Bill,"Answer: The major.

Question: What did the major do when he got the",Who did Fred give the milk to? 
582,milk,"Answer: A kitten.

Question: What did Fred give to Bill?",What did Fred give to Bill? 
583,Jeff,"Answer: The sprite.

Question: What is the difference between a man who",Who gave the apple to Mary? 
584,Jeff,"Answer: Mary.

Question: What is the difference between a man and a woman",Who received the apple? 
585,milk,"Answer: Milk.

Question: What did Fred give to Bill?

Answer",What did Mary give to Bill? 
586,Mary,"Answer: Fred

Question: What was the first thing Fred did when he got back",Who gave the milk? 
587,Bill,"Answer: Bill.

Question: What did Bill leave the milk to?",Who did Mary give the milk to? 
588,Jeff,"Answer: The jury.

Question: What is the meaning of the word ""qu",Who gave the apple to Fred? 
589,Fred,"Answer: The artist.

Question: What is the name of the artist?",Who gave the apple? 
590,milk,"Answer: He gave the milk to Fred.

Question: What did Fred give to",What did Bill give to Fred? 
591,milk,"Answer: Bill gave the football to Fred.

Question: What did Fred give to",What did Bill give to Fred? 
592,milk,"Answer: The football.

Question: What did Fred give to Bill?",What did Bill give to Fred? 
593,Fred,"Answer: George Tidd.

Question: Who was the other?

Answer",Who received the football? 
594,football,"Answer: The football.

Question: What did Fred give to Bill?",What did Bill give to Fred? 
595,Jeff,"Answer: The captain.

Question: What was the captain's name?",Who gave the milk to Bill? 
596,Jeff,"Answer: The captain.

Question: Who was the captain?

Answer:",Who received the milk? 
597,Bill,"Answer: Jeff.

Question: What was the milk?

Answer: Milk",Who received the milk? 
598,Jeff,"Answer: Charles.

Question: What was the name of the horse?",Who gave the milk? 
599,milk,"Answer: The milk.

Question: What did Jeff give to Bill?",What did Jeff give to Bill? 
600,Jeff,"Answer: The bailiff.

Question: Who gave the football?

Answer",Who received the football? 
601,Mary,"Answer: Mary.

Question: What did Mary give the football to?",Who did Jeff give the football to? 
602,Jeff,"Answer: M. Rodin.

Question: What was the name of the bail",Who gave the football? 
603,Jeff,"Answer: Fred.

Question: Who gave the milk?

Answer: Jeff",Who gave the football? 
604,Jeff,"Answer: Bill gave the milk to Jeff.

Question: Who did Jeff give the",Who did Bill give the milk to? 
605,Fred,"Answer: Mary gave the football to Fred.

Question: What did Mary give the",Who did Mary give the football to? 
606,Mary,"Answer: Summerfield.

Question: What was Summerfield's occupation?",Who gave the football to Fred? 
607,Fred,"Answer: Bill gave the football to Mary.

Question: What did Bill give Mary",Who did Bill give the football to? 
608,Fred,"Answer: Fred.

Question: Who gave the football?

Answer: Fred",Who gave the football? 
609,football,"Answer: The football.

Question: What did Bill give to Fred? Answer: The football",What did Fred give to Bill? 
610,football,"Answer: The football.

Question: What did Fred give to Jeff?",What did Jeff give to Fred? 
611,Jeff,"<context>

<context>

<context>

<context>",Who did Fred give the football to? 
612,Fred,"Answer: Doctor Louis.

Question: What was the football?

Answer:",Who gave the football? 
613,Mary,"Answer: The owner of the football.

Question: What did the owner of the",Who gave the football? 
614,Mary,"Answer: Patience Shaw.

Question: What was the letter?

Answer:",Who gave the football? 
615,football,"Answer: He gave him a new football.

Question: What did Patience do when",What did Jeff give to Fred? 
616,Jeff,"Answer: Jeff

Question: What is the name of the town where Jeff and Fred",Who did Fred give the football to? 
617,Fred,"Answer: The football was given to Jeff by the football.

Question: What is",Who gave the football to Jeff? 
618,apple,"Answer: The apple.

Question: What did Jeff give to Bill?
Answer:",What did Bill give to Jeff? 
619,apple,"Answer: The apple.

Question: What did Jeff give to Bill?",What did Jeff give to Bill? 
620,Jeff,"Answer: Sir Richard Anderson.

Question: What was the apple?

Answer",Who gave the apple? 
621,Jeff,"Answer: The author of the Treatise.

Question: Why did Fred take the",Who gave the apple to Fred? 
622,Fred,"Answer: The Author.

Question: What was the apple?

Answer:",Who gave the apple to Bill? 
