,target,output,question
313,apple,"Answer: The football.

Question: What did Bill give to Mary?",What did Bill give to Mary? 
314,Bill,"Answer: Mary.

Question: Who did Mary give the football to?",Who did Jeff give the football to? 
315,milk,"Answer: Milk.

Question: What did Jeff give to Bill?

Answer",What did Jeff give to Bill? 
316,Bill,"Answer: The ""parson.""

Question: What was the name of the """,Who received the milk? 
317,milk,"Answer: Milk.

Question: What did Jeff say about the milk?",What did Jeff give to Bill? 
318,apple,"Answer: He gave her the milk.

Question: What did Mary give to Fred",What did Fred give to Mary? 
319,Fred,"Answer: Fred.

Question: Who did Fred give the apple to?",Who did Mary give the apple to? 
320,Mary,"Answer: <DW64>

Question: Who was the new owner?",Who gave the apple? 
321,apple,"Answer: She gave him the apple.

Question: What did Mary do when she",What did Mary give to Bill? 
322,Mary,"Answer: Mary.

Question: What did Mary give Jeff?

Answer:",Who did Jeff give the football to? 
323,Mary,"Answer: Jeff.

Question: Who received the apple?

Answer: Mary",Who received the football? 
324,Mary,"Answer: Jeff

Question: Who gave the football to Jeff?

Answer:",Who received the football? 
325,Bill,"Answer: The Superior.

Question: What was the punishment for being careless?",Who gave the football to Mary? 
326,Bill,"Answer: The priest.

Question: What was the purpose of the football?",Who gave the football? 
327,Jeff,"Answer: Bill.

Question: What did Bill do with the apple?",Who received the apple? 
328,apple,"Answer: The apple.

Question: What did Jeff give to Bill?",What did Bill give to Jeff? 
329,apple,"Answer: The football.

Question: What did Jeff give to Bill?",What did Bill give to Jeff? 
330,apple,"Answer: An apple.

Question: What did Fred give to Mary?",What did Fred give to Mary? 
331,apple,"Answer: He gave her the apple.

Question: What did Lady Wallinger say",What did Fred give to Mary? 
332,Fred,"Answer: Sir Joseph.

Question: Who gave the apple?

Answer:",Who gave the apple? 
333,Bill,"Answer: The gudeman.

Question: Who was the gudeman?",Who received the apple? 
334,apple,"Answer: An apple.

Question: What did Bill give to Mary?",What did Mary give to Bill? 
335,Mary,"Answer: The Church.

Question: Who gave the apple?

Answer:",Who gave the apple? 
336,apple,"Answer: The football.

Question: What did Fred give to Mary?",What did Mary give to Fred? 
337,apple,"Answer: The Sacrament of Matrimony.

Question: What is the Sacrament of",What did Fred give to Mary? 
338,apple,"Answer: He gave her a piece of bread.

Question: What did Fred give",What did Fred give to Mary? 
339,Mary,"Answer: Mary.

Question: What did Mary give the apple to?",Who did Fred give the apple to? 
340,apple,"Answer: The apple.

Question: What did the baby do?

Answer",What did Fred give to Bill? 
341,Bill,"Answer: Bill

</context>

Question: What did Bill give to Fred",Who gave the apple to Fred? 
342,Bill,"Answer: Tom

Question: What did Tom do with the apple?

Answer",Who received the apple? 
343,apple,"Answer: He gave the apple to Bill.

Question: What did Fred say?",What did Fred give to Bill? 
344,apple,"Answer: Fred gave the apple to Bill.

Question: What did Fred give to",What did Fred give to Bill? 
345,milk,"Answer: She gave him the milk.

Question: What did Jeff do when he",What did Mary give to Jeff? 
346,Mary,"Answer: Mary

Question: Who gave the milk to Jeff?

Answer:",Who gave the milk to Jeff? 
347,Jeff,"Answer: Jeff.

Question: What was the milk for?

Answer:",Who gave the milk? 
348,Fred,"Answer: Fred.

Question: What was the milk?

Answer: Milk",Who received the milk? 
349,Jeff,"Answer: Bill.

Question: Who gave the milk to Jeff?

Answer",Who gave the milk to Fred? 
350,Jeff,"Answer: Bill.

Question: What did he give it to?

Answer",Who gave the milk? 
351,Mary,"Answer: Mary.

Question: Who gave the milk to Jeff?

Answer",Who gave the milk to Bill? 
352,milk,"Answer: He gave Jeff the milk.

Question: What did Jeff give to Mary",What did Bill give to Jeff? 
353,Bill,"Answer: Mary.

Question: Who gave the milk?

Answer: Bill",Who received the milk? 
354,milk,"Answer: The milk.

Question: What did Bill give to Mary?",What did Jeff give to Bill? 
355,Bill,"Answer: The spirit of the Aztec Princess.

Question: What was the appearance of",Who gave the milk? 
356,Bill,"Answer: The Aztec Princess.

</context>

</context>",Who gave the milk to Fred? 
357,Bill,"Answer: Fred gave the milk to Bill.

Question: What did Fred do?",Who gave the milk to Fred? 
358,apple,"Answer: A match.

Question: What did Ginger do when he saw Peter Russ",What did Jeff give to Fred? 
359,Fred,"Answer: Fred

Question: What did Fred do with the apple?

Answer",Who did Jeff give the apple to? 
360,Mary,"Answer: Mary.

Question: What was the apple?

Answer: A",Who received the apple? 
361,Bill,"Answer: Mary gave the apple to Bill.

Question: What did Mary give the",Who did Mary give the apple to? 
362,apple,"Answer: The apple.

Question: What did Mary give to Bill?",What did Mary give to Bill? 
363,Mary,"Answer: Mary.

Question: What did Mary give to Bill?

Answer",Who did Bill give the apple to? 
364,Bill,"Answer: Mary.

Question: What did Mary give to Bill?

Answer",Who received the apple? 
365,Jeff,"Answer: Regulus.

Question: What did Regulus do with the apple?",Who received the apple? 
366,Jeff,"Answer: Xantippus.

Question: What did Xantippus do",Who gave the apple? 
367,Bill,"Answer: Bill.

Question: What did Bill do with the football?",Who received the football? 
368,Bill,"Answer: Bill

Question: Who received the milk?

Answer: Jeff",Who received the football? 
369,Bill,"<context>

Jeff went to the garden. ""Of course not,"" said the",Who did Mary give the football to? 
370,Fred,"Answer: Mary gave the football to Fred.

Question: What did Mary do with",Who did Mary give the football to? 
371,Mary,"Answer: Fred gave the football to Fred.

Question: What did Fred do with",Who gave the football to Fred? 
372,Fred,"Answer: Fred.

Question: What did Fred do with the football?",Who gave the football to Mary? 
373,Jeff,"Answer: Bill.

Question: Who did Bill give the football to?",Who did Mary give the football to? 
374,football,"Answer: The football.

Question: What did Jeff give to Mary?",What did Mary give to Jeff? 
375,Fred,"Answer: Bill.

Question: What was the apple?

Answer: A",Who received the apple? 
376,Fred,"Answer: The Bey.

Question: Who gave the apple?

Answer",Who gave the apple? 
377,Bill,"Answer: The Bey.

Question: What did the apple mean?",Who gave the apple? 
378,apple,"Answer: The apple.

Question: What did Fred give to Bill?",What did Fred give to Bill? 
379,Fred,"Answer: Mary.

Question: Who did Mary give the apple to?",Who did Bill give the apple to? 
380,milk,"Answer: Milk.

Question: What did Bill give to Mary?

Answer",What did Mary give to Bill? 
381,Bill,"Answer: Mary.

Question: What is the use of Rockets in the attack",Who gave the milk? 
382,milk,"Answer: The milk.

Question: What did Fred give to Mary?",What did Mary give to Fred? 
383,milk,"Answer: He gave her a ""popular treatment.""

Question: What did Mary give",What did Fred give to Mary? 
384,milk,"Answer: Milk.

Question: What did Mary give to Fred?

Answer",What did Fred give to Mary? 
385,football,"Answer: He gave her a bottle of cement.

Question: What did Owen do",What did Bill give to Mary? 
386,Mary,"Answer: He gave it to Mary.

Question: What did Mary do when she",Who did Bill give the football to? 
387,football,"Answer: He gave her the football.

Question: What did Mary give to Fred",What did Fred give to Mary? 
388,Fred,"Answer: Mary gave the football to Fred.

Question: What did Mary give the",Who did Mary give the football to? 
389,Mary,"Answer: Mary.

Question: Who gave the football?

Answer: Mary",Who gave the football? 
390,Fred,"Answer: Fred.

Question: What did Fred give to Jeff?

Answer",Who gave the apple? 
391,apple,"Answer: The apple.

Question: What did Jeff give to Fred?",What did Fred give to Jeff? 
392,Fred,"Answer: The apple was given to Fred by Jeff.

Question: What did Fred",Who received the apple? 
393,Fred,"Answer: The apple was given to Fred by Jeff.

Question: What did Fred",Who received the apple? 
394,Jeff,"""I don't know,"" said Fred. ""I don't know what they're doing",Who gave the apple to Fred? 
395,Mary,"Answer: Mary

Question: What did Mary give to Bill?

Answer:",Who gave the apple? 
396,Bill,"Answer: Mary gave the apple to Bill.

Question: Who did Mary give the",Who did Mary give the apple to? 
397,Fred,"Answer: Jenny Dennison.

Question: What did Jenny Dennison say",Who gave the apple to Bill? 
398,Fred,"Answer: Bill gave the apple to Fred.

Question: What did Fred give to",Who did Bill give the apple to? 
399,Fred,"Answer: Bill.

Question: Who gave the apple?

Answer: Fred",Who received the apple? 
400,Mary,"Answer: The Lord Privy Seal.

Question: What is the meaning of the",Who gave the football to Fred? 
401,Fred,"Answer: She gave it to Fred.

Question: What is the reason for Mary",Who did Mary give the football to? 
402,Fred,"Answer: Mary gave the football to Fred.

Question: What did Mary do with",Who did Mary give the football to? 
403,Fred,"Answer: The “four discreet men” of the county.

Question: What was",Who gave the apple to Jeff? 
404,apple,"Answer: The apple.

Question: What did Jeff give to Fred?",What did Fred give to Jeff? 
405,apple,"Answer: The apple.

Question: What did Bill give to Fred?",What did Fred give to Bill? 
406,Fred,"Answer: Angeline.

Question: What did she do with it?",Who gave the apple? 
407,Fred,"Answer: Bill.

Question: Who gave the apple?

Answer: Bill",Who received the apple? 
408,Fred,"Answer: Bill.

Question: What did Bill give to Jeff?

Answer",Who gave the apple to Jeff? 
409,apple,"Answer: The apple.

Question: What did Jeff give to Bill?",What did Fred give to Jeff? 
410,milk,"Answer: The football.

Question: What did Jeff give to Bill?",What did Bill give to Jeff? 
411,Jeff,"Answer: Dan

Question: What did Dan do with the milk?

Answer",Who gave the milk to Bill? 
412,milk,"Answer: The milk.

Question: What did Bill give to Jeff?",What did Jeff give to Bill? 
413,milk,"Answer: The milk.

Question: What did Fred give to Bill?",What did Jeff give to Bill? 
414,Jeff,"Answer: Bill.

Question: What did Bill say to Mary?

Answer",Who gave the milk to Mary? 
415,milk,"Answer: He gave him the milk.

Question: What did Fred give to Jeff",What did Fred give to Jeff? 
416,milk,"Answer: The milk.

Question: What did Fred give to Jeff?",What did Jeff give to Fred? 
417,Fred,"Answer: Jeff.

Question: What did Jeff do with the milk?",Who received the milk? 
418,Jeff,"Answer: Fred gave the milk to Jeff.

Question: What did Jeff give the",Who did Fred give the milk to? 
419,Jeff,"Answer: Angeline Stickney.

Question: Who gave the milk to Angeline",Who gave the milk to Fred? 
420,Fred,"Answer: The judge.

Question: Who gave the football?

Answer:",Who gave the football? 
421,Fred,"Answer: The Shire horse.

Question: What was the name of the horse",Who received the football? 
422,football,"Answer: A football.

Question: What did Fred give to Mary?",What did Mary give to Fred? 
423,football,"Answer: The football.

Question: What did Fred give to Mary?",What did Mary give to Fred? 
424,Fred,"Answer: Fred.

Question: Who gave the football to Jeff?

Answer",Who gave the football to Mary? 
425,apple,"Answer: An apple.

Question: What did Bill give to Mary?",What did Fred give to Bill? 
426,Fred,"Answer: Bill.

Question: What was the apple?

Answer: An",Who received the apple? 
427,apple,"Answer: He gave her the apple.

Question: What did Bill give to Fred",What did Fred give to Mary? 
428,Fred,"Answer: Bill.

Question: What did he give to Mary?

Answer",Who received the apple? 
429,Mary,"Answer: Aggie

Question: What did Aggie do with the apple?",Who gave the apple? 
430,Jeff,"Answer: Aggie

Question: What did Aggie do?

Answer:",Who did Fred give the apple to? 
431,apple,"Answer: He gave the apple to Fred.

Question: What did Zoie do",What did Fred give to Jeff? 
432,Fred,"Answer: The good common sense which we flattered ourselves had
accompanied every step",Who gave the apple to Jeff? 
433,Jeff,"Answer: Fred.

Question: Who gave the apple?

Answer: Jeff",Who received the apple? 
434,Mary,"Answer: Mary.

Question: Who received the prize?

Answer: Mary",Who received the football? 
435,apple,"Answer: He gave her the apple.

Question: What did Mary give to Bill",What did Bill give to Mary? 
436,Mary,"Answer: Mary.

Question: What did Bill do with the apple?",Who did Bill give the apple to? 
437,Fred,"Answer: Fred.

Question: Who gave the apple?

Answer: Mary",Who gave the apple? 
438,Fred,"Answer: Mary gave it to Fred.

Question: What was the apple?",Who received the apple? 
439,Mary,"Answer: Le Vaillant.

Question: Who gave the egg to Mary?",Who gave the apple to Fred? 
440,apple,"Answer: The apple.

Question: What did Bill give to Mary?",What did Mary give to Bill? 
441,Mary,"Answer: Mary.

Question: Who did Mary give the apple to?",Who did Bill give the apple to? 
442,apple,"Answer: He gave her the apple.

Question: What did Mary give to Bill",What did Bill give to Mary? 
443,Mary,"Answer: The lad.

Question: What did the lad want?

Answer",Who gave the apple? 
444,Mary,"Answer: Arne.

Question: Who told the first tale?

Answer",Who gave the apple? 
445,apple,"Answer: The apple.

Question: What did Mary give to Don Philip?",What did Mary give to Fred? 
446,Fred,"Answer: Mary gave the apple to Fred.

Question: What is the meaning of",Who did Mary give the apple to? 
447,milk,"Answer: She gave him the milk.

Question: What did Bill give to Mary",What did Mary give to Bill? 
448,Bill,"Answer: Frank Merriwell

Question: What did the leader of the Black Caps",Who received the milk? 
449,milk,"<context>

Answer: The milk.

</context>

Question",What did Bill give to Mary? 
450,Mary,"""I don't know,"" said Bill. ""I don't know."" ""Well,",Who gave the apple to Bill? 
451,apple,"Answer: She gave him a bottle of milk.

Question: What did Shackelf",What did Mary give to Bill? 
452,Bill,"Answer: Bill.

Question: What did Bill give Fred?

Answer:",Who gave the apple to Fred? 
453,Fred,"Answer: Fred.

Question: What did Fred give to Bill?

Answer",Who gave the apple to Bill? 
454,Bill,"Answer: Jeff.

Question: Who went to the bedroom?

Answer:",Who received the apple? 
455,Fred,"Answer: Major Hockoday.

Question: What did Major Hockoday say",Who did Mary give the milk to? 
456,Mary,"Answer: Fred.

Question: What did Fred give Mary?

Answer:",Who gave the milk? 
457,Fred,"Answer: Fred.

Question: Who gave the milk to Mary?

Answer",Who did Mary give the milk to? 
458,Mary,"Answer: Jane.

Question: Who gave the milk?

Answer: Mary",Who gave the milk? 
459,milk,"Answer: The milk.

Question: What did Jeff give to Hellena?",What did Fred give to Jeff? 
460,Mary,"Answer: Lightfoot.

Question: What did Lightfoot say? Answer: He said that",Who gave the milk? 
461,milk,"Answer: The apple-blossoms.

Question: What did Bill give to",What did Mary give to Bill? 
462,Bill,"Answer: Fred.

Question: What did Jeff say to Mary?

Answer",Who did Jeff give the football to? 
463,football,"Answer: The football.

Question: What did Bill give to Jeff?",What did Jeff give to Bill? 
464,football,"Answer: A football.

Question: What did Jeff give to Bill?",What did Jeff give to Bill? 
465,Bill,"Answer: Fred gave the apple to Bill.

Question: What did Fred say to",Who did Fred give the apple to? 
466,Bill,Answer: Fred gave the apple to Bill. Fred handed the apple to Bill. The man,Who gave the apple to Fred? 
467,apple,"Answer: The apple.

Question: What did Fred give to Bill?",What did Bill give to Fred? 
468,Bill,"Answer: Fred gave the apple to Bill.

Question: What is the meaning of",Who gave the apple to Fred? 
469,Jeff,"Answer: Fred gave the apple to Bill.

Question: What did Fred give Bill",Who gave the apple to Fred? 
470,Fred,"Answer: Fred.

Question: What was the apple?

Answer: A",Who gave the apple? 
471,apple,"Answer: The apple.

Question: What did Mary give to Fred?",What did Fred give to Mary? 
472,Mary,"Answer: Mary.

Question: What was the change in the dome?",Who received the apple? 
473,Mary,"Answer: Mary.

Question: What was the apple?

Answer: A",Who gave the apple? 
474,apple,"Answer: The apple.

Question: What did Mary give to Fred?",What did Mary give to Bill? 
475,apple,"Answer: An apple.

Question: What did Fred give to Mary?",What did Mary give to Fred? 
476,apple,"Answer: The apple.

Question: What did Fred give to Mary?",What did Fred give to Bill? 
477,Fred,"Answer: Randolph Rover.

Question: What did Randolph Rover say to Sam?",Who gave the apple to Bill? 
478,Bill,"Answer: Tom

Question: What did Fred do with the apple?

Answer",Who gave the apple to Fred? 
479,Fred,"Answer: Dick.

Question: Who gave the apple to Fred?

Answer",Who gave the apple to Bill? 
480,Fred,"Answer: The Glow-worm.

Question: What is the Glow-",Who gave the apple? 
481,Fred,"Answer: The Glow-worm.

Question: What is the apple?",Who gave the apple? 
482,apple,"Answer: The apple.

Question: What did Bill give to Fred?",What did Fred give to Bill? 
483,Bill,"Answer: The Pope.

Question: Who gave the apple?

Answer:",Who gave the apple? 
484,Bill,"Answer: Mary gave the apple to Bill.

Question: Who gave the apple to",Who gave the apple to Mary? 
485,Bill,"Answer: Fred gave the apple to Bill.

Question: Who did Fred give the",Who did Fred give the apple to? 
486,apple,"Answer: He gave the apple to Bill.

Question: What did Fred give to",What did Fred give to Bill? 
487,Bill,"Answer: Fred.

Question: What was the apple?

Answer: A",Who gave the apple? 
488,Bill,"Answer: Mary gave the apple to Fred.

Question: Who gave the apple to",Who gave the apple to Mary? 
489,Bill,"Answer: Mary.

Question: Who gave the apple?

Answer: Mary",Who gave the apple? 
490,Bill,"Answer: The inquisitor.

Question: What was the apple?

Answer",Who gave the apple to Mary? 
491,Mary,"Why, father and I read
one of his books just the other week. ""He",Who received the apple? 
492,milk,"Answer: He gave the milk to Fred.

Question: What did Patience give to",What did Jeff give to Fred? 
493,milk,"Answer: Milk

Question: What did Jeff give to Fred?

Answer:",What did Fred give to Jeff? 
494,Fred,"Answer: Mathews.

Question: What did Mathews say to Morgan?",Who gave the milk to Jeff? 
495,Jeff,"Answer: Fred gave the football to Jeff.

Question: What did Fred give Jeff",Who did Fred give the football to? 
496,football,"Answer: The football.

Question: What did Fred give to Jeff?",What did Fred give to Jeff? 
497,Fred,"Answer: Fred.

Question: What did Fred give to Jeff?

Answer",Who received the football? 
498,football,"Answer: The football.

Question: What did Jeff give to Dick?",What did Jeff give to Fred? 
499,Mary,"Answer: Dick.

Question: Who gave the milk?

Answer: Dick",Who received the milk? 
500,Fred,"Answer: Jeff.

Question: What is the meaning of the words, “Gl",Who received the football? 
501,Jeff,"Answer: <context>
I think it was the first man that ever made a football",Who gave the football? 
502,football,"Answer: The football.

Question: What did Fred give to Jeff?",What did Fred give to Jeff? 
503,Fred,"Answer: Fred got the football.

Question: Who got the football?",Who gave the football? 
504,football,"Answer: The football.

Question: What did Fred give to Jeff?",What did Fred give to Mary? 
505,Fred,"Answer: Philpot.

Question: What was Philpot doing?

Answer",Who received the football? 
506,Bill,"Answer: The man who had the job of painting the back staircase.

Question:",Who gave the football to Fred? 
507,Bill,"Answer: Bill.

Question: Who passed the football to Fred?

Answer",Who received the football? 
508,Bill,"Answer: Bill.

Question: What was the football?

Answer: A",Who received the football? 
509,Bill,"Answer: Bill.

Question: What did Fred give Bill?

Answer:",Who did Fred give the football to? 
510,Fred,"Answer: Fred.

Question: What was the milk?

Answer: Milk",Who received the milk? 
511,Jeff,"Answer: Mary.

Question: Who was the first to receive the milk?",Who received the milk? 
512,milk,"Answer: A football.

Question: What did Mary give to Jeff?",What did Jeff give to Fred? 
513,milk,"Answer: The milk.

Question: What did Jeff give to Fred?",What did Jeff give to Fred? 
514,Fred,"Answer: Mary.

Question: What did Mary do with the apple?",Who gave the apple to Bill? 
515,Bill,"Answer: The matron.

Question: Who gave the apple to Mary?",Who gave the apple to Mary? 
516,Fred,"Answer: Mary.

Question: What did she give it to?

Answer",Who gave the apple? 
517,Fred,"Answer: Papineau.

Question: What was Papineau's attitude towards",Who gave the apple to Mary? 
518,Mary,"Answer: Mary.

Question: Who gave the apple?

Answer: Mary",Who received the apple? 
519,apple,"Answer: The apple.

Question: What did Mary give to Fred?",What did Fred give to Mary? 
520,apple,"Answer: A piece of paper.

Question: What is the difference between a man",What did Mary give to Fred? 
521,Mary,"Answer: Mary

Question: What did Mary give to Fred?

Answer:",Who gave the apple? 
522,Fred,"Answer: Dan.

Question: What did Mary give the apple to?",Who did Mary give the milk to? 
523,milk,"Answer: The apple.

Question: What did Fred give to Mary?",What did Mary give to Fred? 
524,Mary,"Answer: Mary.

Question: Who gave the apple to Fred?

Answer",Who gave the milk to Fred? 
525,milk,"Answer: The milk.

Question: What did Fred give to Mary?",What did Mary give to Fred? 
526,Mary,"Answer: Fred.

Question: What was the milk?

Answer: Milk",Who received the milk? 
527,Mary,"Answer: Bill.

Question: Who gave the milk?

Answer: Mary",Who received the milk? 
528,Mary,"Answer: Mary.

Question: Who gave the milk?

Answer: Mary",Who received the milk? 
529,Jeff,"Answer: Sir Edward Lugard.

Question: Who gave the football to Fred",Who gave the football to Mary? 
530,Bill,"Answer: Sir Colin.

Question: Who gave the apple to Bill?",Who gave the apple to Mary? 
531,apple,"Answer: The apple.

Question: What did Bill give to Mary?",What did Bill give to Mary? 
532,Mary,"Answer: Mary.

Question: What was the apple?

Answer: An",Who received the apple? 
533,apple,"Answer: Bill gave the apple to Mary.

Question: What did Mary give to",What did Bill give to Mary? 
534,Fred,"Answer: Mary gave the football to Bill.

Question: What did Mary give the",Who did Mary give the football to? 
535,milk,"Answer: He gave the milk to Bill.

Question: What did Fred give to",What did Fred give to Bill? 
536,Bill,"<context>

Answer: The baby.

</context>

<",Who did Fred give the milk to? 
537,Bill,"Answer: Fred gave the milk to Bill.

Question: What did Bill do?",Who did Fred give the milk to? 
538,Mary,"Answer: Mary

Question: What did Mary do to the apple?

Answer",Who did Bill give the milk to? 
539,Mary,"Answer: Mary.

Question: Who did Mary give the milk to?",Who did Bill give the milk to? 
540,Jeff,"Answer: Bill.
Question: What was the apple?
Answer: An apple.",Who received the apple? 
541,Jeff,"Answer: Madame Royale

Question: What did Madame Royale say to Jeff?",Who received the apple? 
542,apple,"[Answer: A piece of paper with a message for Jeff.]

[Context:",What did Bill give to Jeff? 
543,apple,"Answer: He gave her the apple.

Question: What did Mary give to Jeff",What did Bill give to Mary? 
544,Mary,"Answer: Mary.

Question: Who did Bill give the apple to?",Who did Bill give the apple to? 
545,Jeff,"Answer: Mary gave it to Jeff.

Question: What was the name of the",Who did Mary give the apple to? 
546,Jeff,"Answer: Jeff.

Question: Who gave the apple to Jeff?

Answer",Who received the apple? 
547,Jeff,"Answer: Mary gave the apple to Jeff.

Question: What did Mary tell Jeff",Who did Mary give the apple to? 
548,Bill,"Answer: Mary.

Question: Who gave the apple?

Answer: Bill",Who received the apple? 
549,Mary,"Answer: Jeff.

Question: What did Jeff do with the apple?",Who gave the apple to Bill? 
550,Mary,"Answer: Fred.

Question: Who gave the milk to Mary?

Answer",Who gave the milk to Jeff? 
551,Jeff,"Answer: Mary.

Question: Who gave the milk?

Answer: Jeff",Who received the milk? 
552,Mary,"Answer: Mary.

Question: What did Fred give Mary?

Answer:",Who did Fred give the football to? 
553,Fred,"Answer: Fred.

Question: Who gave the milk?

Answer: Jeff",Who gave the football? 
554,Mary,"Answer: George Tidd.

Question: Who gave the football to George Tidd",Who received the football? 
555,Bill,"Answer: The boy who had the apple.

Question: What did the boy do",Who gave the apple? 
556,Bill,"Answer: The cook.

Question: What did the cook give the apple to?",Who gave the apple? 
557,apple,"Answer: The apple.

Question: What did Fred give to Bill?",What did Bill give to Fred? 
558,apple,"Answer: He gave Bill a letter.

Question: What did Fred give to Bill",What did Fred give to Bill? 
559,Fred,"Answer: Hillocks.

Question: Who gave the apple?

Answer:",Who received the apple? 
560,apple,"Answer: The apple.

Question: What did Mary give to Fred?",What did Fred give to Mary? 
561,Fred,"""I'm ain't a' the same as I was afore, ma mannie",Who received the apple? 
562,apple,"<context>

Answer: The apple.

</context>

Question",What did Mary give to Fred? 
563,football,"Answer: The apple.

Question: What did Fred give to Mary?",What did Fred give to Mary? 
564,Fred,"Answer: The football was given to Mary.

Question: Who gave the football?",Who received the football? 
565,apple,"Answer: Jeff gave the apple to Mary.

Question: What did Jeff give to",What did Jeff give to Mary? 
566,Mary,"Answer: Goethe.

Question: What was the apple?

Answer: A",Who gave the apple? 
567,apple,"Answer: The apple.

Question: What did Jeff give to Mary?",What did Mary give to Jeff? 
568,apple,"Answer: He gave her the apple.

Question: What did Mary give to Jeff",What did Jeff give to Mary? 
569,Jeff,"Answer: Patience

Question: Who gave the apple to Jeff?

Answer:",Who gave the apple to Mary? 
570,milk,"Answer: She gave him a bottle of milk.

Question: What did Pauline",What did Mary give to Jeff? 
571,milk,"Answer: He gave her a piece of paper.

Question: What did Pauline",What did Jeff give to Mary? 
572,milk,"Answer: He gave her the milk.

Question: What did Mary give to Jeff",What did Jeff give to Mary? 
573,Fred,"Answer: _You_!

Question: Who is _you_?",Who received the milk? 
574,Fred,"Answer: Bill.

Question: Who received the milk?

Answer: Bill",Who received the milk? 
575,football,"Answer: The football.

Question: What did Mary give to Bill?",What did Bill give to Mary? 
576,Mary,"Answer: Bill.

Question: What was the football?

Answer: A",Who gave the football to Fred? 
577,football,"Answer: The football.

Question: What did Fred give to Mary?",What did Mary give to Fred? 
578,football,"Answer: The football.

Question: What did Fred give to Mary?",What did Mary give to Fred? 
579,Fred,"Answer: Fred.

Question: What is the origin of the custom of giving the",Who did Mary give the football to? 
580,Fred,"_Aesopus Epulans._--I shall be
much obliged by information respecting the authors",Who gave the milk to Bill? 
581,Bill,"Answer: Fred gave the milk to Bill.

Question: Who did Jeff take the",Who did Fred give the milk to? 
582,milk,"Answer: He gave him the apple.

Question: What did Jeff give to Bill",What did Fred give to Bill? 
583,Jeff,"Answer: Mary gave the apple to Jeff.

Question: What did Mary give Jeff",Who gave the apple to Mary? 
584,Jeff,"Answer: Jeff.

Question: What was Jeff's first decision?

Answer",Who received the apple? 
585,milk,"Answer: A bottle of milk.

Question: What did Ruby give to Bill?",What did Mary give to Bill? 
586,Mary,"Answer: Ruby’s mother.

Question: What did she say to Ruby?",Who gave the milk? 
587,Bill,"Answer: Mary gave the milk to Bill.

Question: What did Mary pass to",Who did Mary give the milk to? 
588,Jeff,"Answer: The Supervisor.

Question: What did the Supervisor do with the",Who gave the apple to Fred? 
589,Fred,"Answer: Mary.

Question: What did Mary do with the apple?",Who gave the apple? 
590,milk,"Answer: Milk.

<context>

THE CAMP ON THE PASS",What did Bill give to Fred? 
591,milk,"Answer: The milk.

Question: What did Fred give to Bill?",What did Bill give to Fred? 
592,milk,"Answer: The football.

Question: What did Fred give to Bill?",What did Bill give to Fred? 
593,Fred,"Answer: Bill.

Question: Who gave the football?

Answer: Fred",Who received the football? 
594,football,"Answer: The football.

Question: What did Fred give to Bill?",What did Bill give to Fred? 
595,Jeff,"Answer: Jeff.

Question: What was Jeff doing?

Answer: He",Who gave the milk to Bill? 
596,Jeff,"Answer: Jeff.

Question: What did Jeff do with the milk?",Who received the milk? 
597,Bill,"Answer: Billings.

Question: Who gave the milk?

Answer:",Who received the milk? 
598,Jeff,"Answer: Jeff.

Question: What was the name of the Indian?",Who gave the milk? 
599,milk,"Answer: The milk.

Question: What did Jeff give to Bill?",What did Jeff give to Bill? 
600,Jeff,"Answer: Don Carlo.

Question: Who gave the football?

Answer:",Who received the football? 
601,Mary,"Answer: Mary.

Question: Who did Mary give the football to?",Who did Jeff give the football to? 
602,Jeff,"of the house, they would not stop to look, but would run to the
field",Who gave the football? 
603,Jeff,"Answer: Fred.

Question: Who gave the milk?

Answer: Jeff",Who gave the football? 
604,Jeff,"Answer: Bill gave the milk to Fred.

Question: Who did Fred give the",Who did Bill give the milk to? 
605,Fred,"Answer: Robert.

Question: What did Robert do with the football?",Who did Mary give the football to? 
606,Mary,"Answer: Mary.

Question: What is the name of the lake?",Who gave the football to Fred? 
607,Fred,"Answer: Bill gave the football to Fred.

Question: What did Bill give the",Who did Bill give the football to? 
608,Fred,"Answer: Mary.

Question: Who gave the football?

Answer: Mary",Who gave the football? 
609,football,"Answer: The football.

Question: What did Reuben say to Horace?",What did Fred give to Bill? 
610,football,"Answer: A football.

Question: What did Jeff say to Kate?",What did Jeff give to Fred? 
611,Jeff,"Answer: Fred gave the football to Jeff.

Question: What did Fred give Jeff",Who did Fred give the football to? 
612,Fred,"Answer: The football was given to Jeff by Fred.

Question: What did Fred",Who gave the football? 
613,Mary,"Answer: Hodson.

Question: What did he give it to?",Who gave the football? 
614,Mary,"Answer: The Irishman from the ranks.

Question: What was the football?",Who gave the football? 
615,football,"Answer: A football.

Question: What did Mellen give to Fred?",What did Jeff give to Fred? 
616,Jeff,"Answer: Mr. Havens.

Question: What did Mr. Havens tell",Who did Fred give the football to? 
617,Fred,"Answer: Mr. Havens.

Question: What was the first thing that Mr",Who gave the football to Jeff? 
618,apple,"Answer: The apple.

Question: What did Bill give to Jeff?",What did Bill give to Jeff? 
619,apple,"Answer: The apple.

Question: What did Bill give to Jeff?",What did Jeff give to Bill? 
620,Jeff,"Answer: Jack Burk.

Question: Who gave the football?

Answer:",Who gave the apple? 
621,Jeff,"Answer: The doctor.

Question: Who gave the football to Jeff?",Who gave the apple to Fred? 
