,target,output,question
312,football,"Answer: The apple.

Question: What did Mary give to Bill?
Answer:",What did Bill give to Mary? 
313,apple,"Answer: A football.

Question: What did Mary give to Bill?
Answer:",What did Bill give to Mary? 
314,Bill,"Answer: Mary

Question: Who did Bill give the apple to?

Answer",Who did Jeff give the football to? 
315,milk,"Answer: Milk.

Question: What was the name of the girl who came to",What did Jeff give to Bill? 
316,Bill,"Answer: Yorick.

Question: What was Yorick’s name?",Who received the milk? 
317,milk,"Answer: He gave the milk.

Question: What did Jeff give to Bill?",What did Jeff give to Bill? 
318,apple,"Answer: He gave her the apple.

Question: What did Fred give to Mary",What did Fred give to Mary? 
319,Fred,"Answer: Fred.

Question: What is the mode of firing the Rocket?",Who did Mary give the apple to? 
320,Mary,"Answer: The captain.

Question: What is the use of the 12",Who gave the apple? 
321,apple,"Answer: She gave him the football.

Question: What did Mary give to Jeff",What did Mary give to Bill? 
322,Mary,"Answer: It was given to Mary.

Question: Who gave the football to Mary",Who did Jeff give the football to? 
323,Mary,"Answer: The Football Club of the Cape.

Question: Who was the Football Club",Who received the football? 
324,Mary,"Answer: Mary.

Question: Who put it down?

Answer: Jeff",Who received the football? 
325,Bill,"Answer: Bill.

Question: What was the name of the hall?",Who gave the football to Mary? 
326,Bill,"Answer: The first immigrant.

Question: Who was the first editor?",Who gave the football? 
327,Jeff,"Answer: The apple was given to me by a friend of mine.

Question:",Who received the apple? 
328,apple,"Answer: The football.

Question: What did Jeff give to Bill?
Answer:",What did Bill give to Jeff? 
329,apple,"Answer: The apple.

Question: What did Jeff give to Mary?",What did Bill give to Jeff? 
330,apple,"Answer: A pair of scissors.

Answer: A pair of scissors.",What did Fred give to Mary? 
331,apple,"Answer: He gave her an apple.

Question: What did Carl give to Mary",What did Fred give to Mary? 
332,Fred,"Answer: Sam Weller.

Question: What did Sam do?

Answer",Who gave the apple? 
333,Bill,"Answer: Mary.

</context>

Question: What was the result of",Who received the apple? 
334,apple,"Answer: A picture of the battle of Shiloh.

Question: What did",What did Mary give to Bill? 
335,Mary,"Answer: Ellen.

Question: What was the name of the girl?",Who gave the apple? 
336,apple,"Answer: A bottle of wine.

Question: What did Fred give to Mary?",What did Mary give to Fred? 
337,apple,"Answer: The apple.

Question: What did Fred say about the apple?",What did Fred give to Mary? 
338,apple,"Answer: The apple.

Question: What did Mary give to Fred?
Answer:",What did Fred give to Mary? 
339,Mary,"Answer: Mary

Question: What did Mary do with the apple?

Answer",Who did Fred give the apple to? 
340,apple,"<DW72>

Answer: A pair of shoes.

<",What did Fred give to Bill? 
341,Bill,"Answer: M. Edgeworth.

Question: What was the result of the examination",Who gave the apple to Fred? 
342,Bill,"Answer: The Queen.

Question: Who gave the apple?

Answer:",Who received the apple? 
343,apple,"Answer: The apple.

Question: What did Fred give to Bill?",What did Fred give to Bill? 
344,apple,"Answer: The apple to Bill.

Question: What did Fred give to Bill?",What did Fred give to Bill? 
345,milk,"Answer: Milk

Question: What did Jeff give to Mary?

Answer:",What did Mary give to Jeff? 
346,Mary,"Answer: The Useful Coal.

Question: What did the High Cellarer do when",Who gave the milk to Jeff? 
347,Jeff,"Answer: The butler.

<context>

Question: Who gave the milk",Who gave the milk? 
348,Fred,"Answer: Guy.

<context>

Question: Who was Guy?",Who received the milk? 
349,Jeff,"<context>

<context>

<context>

<context>",Who gave the milk to Fred? 
350,Jeff,"Answer: Jeff.

Question: What did he give it to?

Answer",Who gave the milk? 
351,Mary,"Answer: Rags.

Question: What did Rags do for the baby?",Who gave the milk to Bill? 
352,milk,"Answer: Milk.

Question: What did Jeff give to Mary?
Answer: Milk",What did Bill give to Jeff? 
353,Bill,"Answer: The Lycosa.

Question: What is the nature of the milk",Who received the milk? 
354,milk,"Answer: A milk.

Question: What did Fred give to Bill?",What did Jeff give to Bill? 
355,Bill,"Answer: Cousin Cæsar.

Question: What was the result",Who gave the milk? 
356,Bill,"Answer: Cousin Cæsar Simon.

Question: What is the",Who gave the milk to Fred? 
357,Bill,"Answer: Bill.

Question: What did Bill say to Fred?

Answer",Who gave the milk to Fred? 
358,apple,"Answer: A piece of fruit.

Question: What did Jeff give to Mary?",What did Jeff give to Fred? 
359,Fred,"Answer: Patience.

<context>

<context>

<context>",Who did Jeff give the apple to? 
360,Mary,"Answer: Patience Shaw.

Question: What was the result of the apple?",Who received the apple? 
361,Bill,"Answer: Betsy Todd

Question: What did the children do after the tea",Who did Mary give the apple to? 
362,apple,"Answer: A piece of apple.

Question: What did Mary give to Bill?",What did Mary give to Bill? 
363,Mary,"Answer: The North Western Railway Company.

Question: What was the result of the",Who did Bill give the apple to? 
364,Bill,"Answer: Mary.

Question: What was the apple?

Answer: The",Who received the apple? 
365,Jeff,"Answer: The King.

Question: What was the first thing the King did?",Who received the apple? 
366,Jeff,"Answer: The French Minister.

Question: What was the result of the letter?",Who gave the apple? 
367,Bill,"Answer: The Americans.

Question: Who wrote the letter?

Answer:",Who received the football? 
368,Bill,"Answer: The Minister of Foreign Affairs.

Question: What was the pretence for",Who received the football? 
369,Bill,"Answer: She gave it to Bill.

Question: What did Bill give the football to",Who did Mary give the football to? 
370,Fred,"Answer: She gave it to Fred.

Question: What did Fred do with the",Who did Mary give the football to? 
371,Mary,"Answer: The football was given to Fred by the Lord.

Question: What is the",Who gave the football to Fred? 
372,Fred,"Answer: Fred.

Question: What did Fred say to Mary? Answer: ""I'll",Who gave the football to Mary? 
373,Jeff,"Answer: Fred.

Question: What was the name of the bird that flew in the air",Who did Mary give the football to? 
374,football,"Answer: A little box.

Question: What did Pauline give to Patience?",What did Mary give to Jeff? 
375,Fred,"Answer: Patience

Question: Who received the apple?

Answer: Patience",Who received the apple? 
376,Fred,"Answer: The boy.

Question: What is the boy's name?",Who gave the apple? 
377,Bill,"BLUMENFELD

I don't know. Zigler is reporting. BLUM",Who gave the apple? 
378,apple,"Answer: An apple.

Question: What did Fred give to Bill?",What did Fred give to Bill? 
379,Fred,"Answer: He gave it to Fred.

Question: What did Eleanor say to Bill",Who did Bill give the apple to? 
380,milk,"Answer: A letter from her mother.

Question: What did Eleanor say to David",What did Mary give to Bill? 
381,Bill,"Answer: Alfred
Question: Who gave the nursing bottle?
Answer: Aggie
Question",Who gave the milk? 
382,milk,"Answer: The three babes.

Question: What did Zoie do with the",What did Mary give to Fred? 
383,milk,"Answer: Milk

Question: What did Fred give to Mary?

Answer:",What did Fred give to Mary? 
384,milk,"Answer: Milk.

Question: What did Fred give to Mary?

Answer",What did Fred give to Mary? 
385,football,"Answer: He gave her a violin.

Question: What did Dan give to Mary",What did Bill give to Mary? 
386,Mary,"Answer: Mary.

Question: What was the name of the man who gave the",Who did Bill give the football to? 
387,football,"Answer: He gave her a box of chocolates.

Question: What did Mary give",What did Fred give to Mary? 
388,Fred,"Answer: She gave it to Fred.

Question: What did Mary give the football",Who did Mary give the football to? 
389,Mary,"Answer: Mary.

Question: What is the name of the football?",Who gave the football? 
390,Fred,"Answer: The apple was given to Jeff by the schoolmaster, who had
received it",Who gave the apple? 
391,apple,"Answer: He gave him a bottle of ale.

Question: What did Fred give",What did Fred give to Jeff? 
392,Fred,"Answer: I.

Question: Who received the letter?

Answer: I",Who received the apple? 
393,Fred,"Answer: Mary Leavenworth.

Question: Who was the man who gave the",Who received the apple? 
394,Jeff,"Answer: Jeff.

Question: What was the result of the apple?",Who gave the apple to Fred? 
395,Mary,"Answer: The boy.

Question: What did the boy do with the apple?",Who gave the apple? 
396,Bill,"Answer: Arne.

Question: What did Arne do when he heard the",Who did Mary give the apple to? 
397,Fred,"Answer: Fred.

Question: What was the name of the shop-lifter?",Who gave the apple to Bill? 
398,Fred,"Answer: He gave it to Fred.

Question: What is the name of the",Who did Bill give the apple to? 
399,Fred,"Answer: Mary.

Question: What was the occasion of the ball?",Who received the apple? 
400,Mary,"Answer: The man who had the best idea of how to get it.

Question",Who gave the football to Fred? 
401,Fred,"Answer: She gave it to Fred.

Question: What did Mary do when she",Who did Mary give the football to? 
402,Fred,"Answer: She gave it to Gallegher.

Question: What did Mary",Who did Mary give the football to? 
403,Fred,"Answer: The murderer of Mr. Leavenworth.

Question: Who gave",Who gave the apple to Jeff? 
404,apple,"Answer: The apple.

Question: What did Fred give to Jeff?",What did Fred give to Jeff? 
405,apple,"Answer: The apple.

Question: What did Bill give to Mary? Answer: The apple",What did Fred give to Bill? 
406,Fred,"Answer: Bill.

Question: What did Bill do with the apple?",Who gave the apple? 
407,Fred,"Answer: Horace Wendover.

Question: What did he do with it?",Who received the apple? 
408,Fred,"Answer: Kate Minster.

Reuben went to the bedroom. Kate was sitting",Who gave the apple to Jeff? 
409,apple,"Answer: A letter.

Question: What did Mrs. Minster say to Horace",What did Fred give to Jeff? 
410,milk,"<context>

Answer: The milk.

</context>

<",What did Bill give to Jeff? 
411,Jeff,Answer: The Indian chief. Question: Who was the Indian chief? Answer: Fire Cloud. Question,Who gave the milk to Bill? 
412,milk,"Answer: The milk.

Question: What did Jeff say about the Indians?",What did Jeff give to Bill? 
413,milk,"Answer: A piece of bread and cheese.

Question: What did Ben give to",What did Jeff give to Bill? 
414,Jeff,"Answer: Harry.

Question: What did Harry do with the milk?",Who gave the milk to Mary? 
415,milk,"Answer: He gave him the milk.

Question: What did Fred give to Jeff",What did Fred give to Jeff? 
416,milk,"Answer: He gave him the milk.

Question: What did Kate say to Jeff",What did Jeff give to Fred? 
417,Fred,"Answer: Jeff.

Question: What was the subject of the essay?",Who received the milk? 
418,Jeff,"Answer: He gave it to the gardener.

Question: What was the gardener's",Who did Fred give the milk to? 
419,Jeff,"Answer: Sir William Temple.

Question: What was the name of the garden?",Who gave the milk to Fred? 
420,Fred,"Answer: The football was given by the Earl of Shaftesbury.

Question",Who gave the football? 
421,Fred,"Answer: The Prisoner.

Question: What did the Prisoner say?",Who received the football? 
422,football,"Answer: The football.

Question: What did Mary give to Jeff?",What did Mary give to Fred? 
423,football,"Answer: A football.

Question: What did Jessica give to Reuben?
Answer",What did Mary give to Fred? 
424,Fred,"Answer: The Minster’s daughter.

Question: What did Horace say to",Who gave the football to Mary? 
425,apple,"Answer: He gave him a piece of fruit.

Question: What did Fred give",What did Fred give to Bill? 
426,Fred,"Answer: Sir William Goodgroome, Pepys's singing master.

Question",Who received the apple? 
427,apple,"Answer: He gave her a little piece of paper, which she was to keep in her",What did Fred give to Mary? 
428,Fred,"_The peasant laughs._

_The peasant laughs._

_The",Who received the apple? 
429,Mary,"Answer: The apple was given to Mary.

Question: What is the meaning of",Who gave the apple? 
430,Jeff,"Answer: The man that gave the apple to Fred.

Question: Who did Fred",Who did Fred give the apple to? 
431,apple,"Answer: The apple.

Question: What did Jeff give to Fred?",What did Fred give to Jeff? 
432,Fred,"Answer: The man who was the owner of the apple.

Question: What is",Who gave the apple to Jeff? 
433,Jeff,"Answer: The physician who was in charge of the hospital.

Question: What was",Who received the apple? 
434,Mary,Answer: The man who was in the room with the man who was in the room with,Who received the football? 
435,apple,"Answer: He gave her a piece of fruit.

Question: What did Mary give",What did Bill give to Mary? 
436,Mary,"Answer: Mary

Question: What did Jennie say to Bill?

Answer",Who did Bill give the apple to? 
437,Fred,"Answer: Lester Kane.

Question: What was the apple?

Answer",Who gave the apple? 
438,Fred,"Answer: Mary

Question: What was the apple?

Answer: A piece",Who received the apple? 
439,Mary,Answer: The apple was given to Fred by Yorick.”[13],Who gave the apple to Fred? 
440,apple,"Answer: The apple.

Question: What did Bill give to Mary?",What did Mary give to Bill? 
441,Mary,"Answer: Mary.

Question: What is the season for Butterflies?",Who did Bill give the apple to? 
442,apple,"Answer: A piece of apple.

Question: What did Mary give to Bill?",What did Bill give to Mary? 
443,Mary,"Answer: Mary.

Question: What was the apple?

Answer: A",Who gave the apple? 
444,Mary,"Answer: Mary.

Question: What is the meaning of the apple? Answer: It is",Who gave the apple? 
445,apple,"Answer: The apple.

Question: What did the devil give to Fred?",What did Mary give to Fred? 
446,Fred,"Answer: The apple was given to Mary by the Lord.

Question: What is",Who did Mary give the apple to? 
447,milk,"Answer: The milk.

Question: What did Bill give to Mary?",What did Mary give to Bill? 
448,Bill,"Answer: Mary.

Question: What was the name of the woman who gave the",Who received the milk? 
449,milk,"Answer: He gave her the milk.

Question: What did Mary give to Bill",What did Bill give to Mary? 
450,Mary,"Answer: I did.

Question: What is the meaning of the apple?",Who gave the apple to Bill? 
451,apple,"Answer: A bottle of wine.

Question: What did Mary give to Bill?",What did Mary give to Bill? 
452,Bill,"Answer: The sprite.

Question: Who told the first story?",Who gave the apple to Fred? 
453,Fred,"Answer: The major.

Question: What did the major do with the apple?",Who gave the apple to Bill? 
454,Bill,"Answer: Jimmieboy.

Question: Who was the giant? Answer: Bludge",Who received the apple? 
455,Fred,"Answer: Fred.

Question: What did Mary say about the milk?
Answer:",Who did Mary give the milk to? 
456,Mary,"Answer: The milk was given to Fred by his mother.

Question: What is",Who gave the milk? 
457,Fred,"Answer: Mary gave the milk to Fred.

Question: What did Mary give the",Who did Mary give the milk to? 
458,Mary,"Answer: Mary.

Question: What was the girl's name?

Answer",Who gave the milk? 
459,milk,"Answer: Milk.

Question: What did Fred give to Jeff?

Answer",What did Fred give to Jeff? 
460,Mary,"Answer: Mary.

Question: What was the name of the photograph?
Answer:",Who gave the milk? 
461,milk,"Answer: A football.

Question: What did Longstreet do?

Answer",What did Mary give to Bill? 
462,Bill,"Answer: The boy who was in the office.

Question: What is the name",Who did Jeff give the football to? 
463,football,What did Bill give to Mary? What did Mary give to Bill? What did Bill give to Fred,What did Jeff give to Bill? 
464,football,"Answer: A football.

Question: What did Bill give to Jeff? Answer: A football",What did Jeff give to Bill? 
465,Bill,"Answer: The captain.

Question: What did Fred give the captain?",Who did Fred give the apple to? 
466,Bill,"Answer: The commander.

Question: What is the difference between a sailor and a pirate",Who gave the apple to Fred? 
467,apple,"Answer: He gave him the apple.

Question: What did Fred give to Bill",What did Bill give to Fred? 
468,Bill,"Answer: Doctor Louis.

Question: What was the name of the girl who gave",Who gave the apple to Fred? 
469,Jeff,"Answer: Carew.

Question: What was the apple?

Answer:",Who gave the apple to Fred? 
470,Fred,"Answer: Sir William Pepys.

Question: What was the apple?",Who gave the apple? 
471,apple,"Answer: He gave her 2s. over.

Question: What did Mary",What did Fred give to Mary? 
472,Mary,"Answer: Mary.

Question: What was the apple?

Answer: A",Who received the apple? 
473,Mary,"Answer: Mary.

Question: What is the first thing to be learned in painting",Who gave the apple? 
474,apple,"Answer: The apple.

Question: What did Mary give to Bill?",What did Mary give to Bill? 
475,apple,"Answer: She gave him a pair of gloves.

Question: What did Mary give",What did Mary give to Fred? 
476,apple,"Answer: He gave him a bottle of wine.

Question: What did Fred give",What did Fred give to Bill? 
477,Fred,"Answer: The Lombard.

Question: What is the difference between the Lombard and the",Who gave the apple to Bill? 
478,Bill,"Answer: The apple was given to Fred by the angel in prison.

Question:",Who gave the apple to Fred? 
479,Fred,"Answer: Peter Thompkins.

Question: What did Peter do with the apple",Who gave the apple to Bill? 
480,Fred,"Answer: The detective.

Question: What was the colour of her hair?",Who gave the apple? 
481,Fred,"Answer: Donovan.

Question: Who gave the potion?

Answer",Who gave the apple? 
482,apple,"Answer: A piece of paper.

Question: What did Dan do when he saw",What did Fred give to Bill? 
483,Bill,"Answer: Dan.

Question: Who gave the apple to Bill?

Answer",Who gave the apple? 
484,Bill,"Answer: The boy who was in the temple.

Question: Who gave the apple",Who gave the apple to Mary? 
485,Bill,"Answer: Carl.

Question: What did Fred give Carl?

Answer:",Who did Fred give the apple to? 
486,apple,"Answer: He gave him a book.

Question: What did Tabitha say",What did Fred give to Bill? 
487,Bill,"Answer: Horace Boyce.

Question: What was the apple?

Answer",Who gave the apple? 
488,Bill,"Answer: I don’t know.

Question: What is the meaning of the",Who gave the apple to Mary? 
489,Bill,"Answer: Talbot.

Question: Who gave the money?

Answer:",Who gave the apple? 
490,Bill,"Answer: Bill.

Question: Who gave the apple to Mary?

Answer",Who gave the apple to Mary? 
491,Mary,"Answer: The apple was given to Mary, who was the first to receive it.",Who received the apple? 
492,milk,"Answer: The milk.

Question: What did Fred give to Jeff?",What did Jeff give to Fred? 
493,milk,"Answer: Milk.

Question: What did Jeff give to Fred?
Answer: Milk",What did Fred give to Jeff? 
494,Fred,"Answer: The firemen.

Question: Who was the first fireman?
Answer",Who gave the milk to Jeff? 
495,Jeff,"Answer: Fred gave the football to Jeff.

Question: What was the name of",Who did Fred give the football to? 
496,football,"Answer: He gave him the football.

Question: What did Jeff give to Fred",What did Fred give to Jeff? 
497,Fred,"Answer: Carew.

Question: Who received the milk?

Answer:",Who received the football? 
498,football,"Answer: The football.

Question: What did Fred give to Jeff?",What did Jeff give to Fred? 
499,Mary,"Answer: Mary.

Question: What was the milk?

Answer: A",Who received the milk? 
500,Fred,"Answer: The King of France.

Question: Who was the King of France?",Who received the football? 
501,Jeff,"Answer: The football gave the question.

Question: Who gave the football?",Who gave the football? 
502,football,"Answer: He gave him the milk.

Question: What did Fred give to Jeff",What did Fred give to Jeff? 
503,Fred,"Answer: The King.

Question: What was the football?

Answer:",Who gave the football? 
504,football,"Answer: He gave her the football.

Question: What did Tom give to Sam",What did Fred give to Mary? 
505,Fred,"Answer: Dick.

Question: Who was the other?

Answer: Tom",Who received the football? 
506,Bill,"Answer: The Lord.

Question: Who gave the football to Bill?",Who gave the football to Fred? 
507,Bill,"Answer: The hermit.

Question: What was the hermit's name?",Who received the football? 
508,Bill,"Answer: Eileen Macarthy, the daughter of the Countess of O'Shaugh",Who received the football? 
509,Bill,"Answer: The bear.

Question: What did the bear do with the football?",Who did Fred give the football to? 
510,Fred,"Answer: Jeff.

Question: What did he do with the milk?",Who received the milk? 
511,Jeff,"Answer: Cameron.

Question: Who was the first to ride into the reserve?",Who received the milk? 
512,milk,"Answer: He gave him the football.

Question: What did Jeff say to Mary",What did Jeff give to Fred? 
513,milk,"Answer: He gave him a letter.

Question: What did Jeff give to Mary",What did Jeff give to Fred? 
514,Fred,"Answer: The Judge.

Question: What was the cause of the explosion?",Who gave the apple to Bill? 
515,Bill,"Answer: The Aztec Princess.

Question: What was the result of the experiment?",Who gave the apple to Mary? 
516,Fred,"Answer: The conductor.

Question: Who gave the apple?

Answer:",Who gave the apple? 
517,Fred,"Answer: The Westinghouse brake.

Question: What is the difference between the",Who gave the apple to Mary? 
518,Mary,"Answer: Mary.
Question: Who gave the apple?
Answer: Fred.
Question",Who received the apple? 
519,apple,"Answer: The apple.

Question: What did Mary give to Fred?
Answer:",What did Fred give to Mary? 
520,apple,"Answer: She gave him a piece of bread and a piece of cheese.

Question",What did Mary give to Fred? 
521,Mary,"Answer: The King.

Question: What was the apple?

Answer:",Who gave the apple? 
522,Fred,"Answer: Mary gave the milk to Fred.

Question: What did Dagobert",Who did Mary give the milk to? 
523,milk,"Answer: A piece of fruit.

Question: What did Fred give to Mary?",What did Mary give to Fred? 
524,Mary,"Answer: Agricola Baudoin.

Question: What was the name of",Who gave the milk to Fred? 
525,milk,"Answer: Milk.
Question: What did Fred give to Mary?
Answer: Milk.",What did Mary give to Fred? 
526,Mary,"Answer: The waiter.

Question: Who was the best man?",Who received the milk? 
527,Mary,"Answer: Mary.

Question: What is the difference between a man who has nothing",Who received the milk? 
528,Mary,"Why is a man like a man-of-war? Because he is
a man of war",Who received the milk? 
529,Jeff,"Answer: The Oeliaars.

Question: What is the difference between a pearl and a",Who gave the football to Mary? 
530,Bill,"Answer: The Dessave.

Question: What is the meaning of the word",Who gave the apple to Mary? 
531,apple,"Answer: He gave her the apple.

Question: What did Mary give to Bill",What did Bill give to Mary? 
532,Mary,"Answer: Elsie Maude Inglis.

Question: What was the",Who received the apple? 
533,apple,"Answer: The apple.

Question: What did Mary give to Bill?",What did Bill give to Mary? 
534,Fred,"Answer: Mary gave the football to Bill.

Question: What did Croyden do when",Who did Mary give the football to? 
535,milk,"Answer: Milk.

Question: What did Croyden say to Croyden",What did Fred give to Bill? 
536,Bill,"Answer: Elaine.

Question: What did Fred give the milk to?",Who did Fred give the milk to? 
537,Bill,"Answer: Frank Dobb.

<DW13>

<DW1",Who did Fred give the milk to? 
538,Mary,"Answer: Mary.

Question: What did Mary give the milk to?",Who did Bill give the milk to? 
539,Mary,"Answer: Mary.

Question: What did Bill give the milk to?",Who did Bill give the milk to? 
540,Jeff,"Answer: Eli.

Question: What was the apple?

Answer: An",Who received the apple? 
541,Jeff,"Answer: The people.

Question: Who gave the apple?

Answer:",Who received the apple? 
542,apple,"Answer: He gave him a piece of bread.

Question: What did Jeff give",What did Bill give to Jeff? 
543,apple,"Answer: He gave her the apple.

Question: What did Bill give to Mary",What did Bill give to Mary? 
544,Mary,"Answer: Bill gave the apple to Patience.

Question: What did Bill say to",Who did Bill give the apple to? 
545,Jeff,"Answer: The Glow-worm.

Question: What is the name of the",Who did Mary give the apple to? 
546,Jeff,"Answer: Jeff.

Question: What is the meaning of the word ""cab",Who received the apple? 
547,Jeff,"Answer: Mary gave the apple to Jeff.

Question: What did Mary give the",Who did Mary give the apple to? 
548,Bill,"Answer: The apple was given to Mary.

Question: What was the name of",Who received the apple? 
549,Mary,"Answer: The Mayas.

Question: What was the name of the Mayas",Who gave the apple to Bill? 
550,Mary,"Answer: The King.

Question: What was the King’s title?",Who gave the milk to Jeff? 
551,Jeff,"Answer: Lightfoot.

Question: Who gave the milk? Answer: Bill.",Who received the milk? 
552,Mary,"Answer: Mary

Question: What did Fred give the football to?

Answer",Who did Fred give the football to? 
553,Fred,"Answer: Mary.

Question: What did she do?

Answer: She",Who gave the football? 
554,Mary,"Answer: Eleanor

</context>

Question: What did Eleanor say to the",Who received the football? 
555,Bill,"Answer: Mademoiselle

Question: What did Eleanor say?
Answer: She",Who gave the apple? 
556,Bill,"Answer: Doctor Louis.

Question: What was the apple?

Answer:",Who gave the apple? 
557,apple,"Answer: He gave him the apple.

Question: What did the landlord say to",What did Bill give to Fred? 
558,apple,"Answer: An apple.

Question: What did Fred give to Bill?",What did Fred give to Bill? 
559,Fred,"Answer: The apple was given to Abbie.

Question: Who gave the apple",Who received the apple? 
560,apple,"Answer: The apple.

Question: What did the major give to the major?",What did Fred give to Mary? 
561,Fred,"Answer: Jimmieboy.

Question: Who gave the apple?",Who received the apple? 
562,apple,"Answer: She gave him the apple.

Question: What did Mary give to Fred? Answer",What did Mary give to Fred? 
563,football,"Answer: He gave her the football.

Question: What did Mary give to Fred",What did Fred give to Mary? 
564,Fred,"Answer: Fred.

Question: What was the football?

Answer: A",Who received the football? 
565,apple,"Answer: The apple.

Question: What did Jeff give to Mary?",What did Jeff give to Mary? 
566,Mary,"Answer: The Mayas.

Question: What was the name of the Mayas?",Who gave the apple? 
567,apple,"Answer: She gave him the apple.

Question: What did Jeff give to Mary",What did Mary give to Jeff? 
568,apple,"Answer: He gave her the apple.

Question: What did Mary give to Jeff",What did Jeff give to Mary? 
569,Jeff,"Answer: Simon Glover.

Question: What was the name of the glover",Who gave the apple to Mary? 
570,milk,"Answer: Milk.

Question: What did Papineau do to Papineau",What did Mary give to Jeff? 
571,milk,"Answer: The milk.

Question: What did Mary give to Jeff?",What did Jeff give to Mary? 
572,milk,"Answer: Milk.

Question: What did Mary give to Jeff?

Answer",What did Jeff give to Mary? 
573,Fred,"Answer: The _meridian_ of the place of observation.

Question: What",Who received the milk? 
574,Fred,"Answer: Bill.

Question: Who went to the bathroom? Answer: Mary.",Who received the milk? 
575,football,"Answer: The football.
</context>

Question: What was the cause of the",What did Bill give to Mary? 
576,Mary,"Answer: The engineer.

Question: What was the accident?

Answer:",Who gave the football to Fred? 
577,football,"Answer: The football.

Question: What did Fred give to Mary?",What did Mary give to Fred? 
578,football,"Answer: The football.

Question: What did Fred give to Mary?",What did Mary give to Fred? 
579,Fred,"Answer: The Raccoon.

Question: What is the Raccoon's",Who did Mary give the football to? 
580,Fred,"Answer: The dog.

Question: What is the name of the bird that is",Who gave the milk to Bill? 
581,Bill,"Answer: The milk was given to Bill.

Question: What did Fred say about",Who did Fred give the milk to? 
582,milk,"Answer: He gave him the football.

Question: What did Fred give to Bill",What did Fred give to Bill? 
583,Jeff,"Answer: The Queen of England.

Question: What was the Queen's name?",Who gave the apple to Mary? 
584,Jeff,"Answer: Mary.

Question: What was the apple?

Answer: A",Who received the apple? 
585,milk,"Answer: She gave him a bottle of milk.

Question: What did Mary tell",What did Mary give to Bill? 
586,Mary,"Answer: The man who went by the name of the Parson.

Question:",Who gave the milk? 
587,Bill,"<DW64>

Answer: Bill.

<DW6",Who did Mary give the milk to? 
588,Jeff,"Answer: The man with the revolver.

Question: What did the man with",Who gave the apple to Fred? 
589,Fred,"Answer: The doctor.

Question: Who gave the football?

Answer:",Who gave the apple? 
590,milk,"Answer: Milk.

Question: What did Bill give to Mary?

Answer",What did Bill give to Fred? 
591,milk,"Answer: He gave the football to Bill.

Question: Did you have any reason",What did Bill give to Fred? 
592,milk,"Answer: The football.

Question: What did Fred give to Bill?",What did Bill give to Fred? 
593,Fred,"Answer: The Bishop of Rome.

(II) PRIESTS. The first priest was",Who received the football? 
594,football,"Answer: The football.

Question: What did Fred give to Bill?",What did Bill give to Fred? 
595,Jeff,"Answer: The milk was given to Bill by the Lord Mayor of London.

Question",Who gave the milk to Bill? 
596,Jeff,"Answer: My wife.

Question: What did she do with it?",Who received the milk? 
597,Bill,"Answer: Bill.

Question: What did he do?

Answer: He",Who received the milk? 
598,Jeff,"Answer: Bill.

Question: What did Bill give the milk to?",Who gave the milk? 
599,milk,"Answer: He gave the milk to Bill.

Question: What did Lord Evand",What did Jeff give to Bill? 
600,Jeff,"Answer: Henry Morton.

Question: Who gave the football?

Answer:",Who received the football? 
601,Mary,"Answer: Mary.

Question: Who did Mary give the football to?",Who did Jeff give the football to? 
602,Jeff,"Answer: General Lee.

Question: What was the name of the battle?",Who gave the football? 
603,Jeff,"Answer: It was Fred.

Question: Who gave the apple?

Answer",Who gave the football? 
604,Jeff,"Answer: Mrs. Jane Blaisdell.

Question: Who did Mrs.",Who did Bill give the milk to? 
605,Fred,"Answer: Mary gave the football to Fred.

Question: What did Mary say to",Who did Mary give the football to? 
606,Mary,"Answer: Fred gave the football to his father.

Question: What is the meaning",Who gave the football to Fred? 
607,Fred,"Answer: Bill gave the football to Fred.

Question: What was the name of",Who did Bill give the football to? 
608,Fred,"Answer: The Indians.

Question: What was the football?

Answer:",Who gave the football? 
609,football,"Answer: The football to Bill.

Question: What did Miss Catherwaight",What did Fred give to Bill? 
610,football,"Answer: A football.

Question: What did Jeff give to Fred?",What did Jeff give to Fred? 
611,Jeff,"Answer: Jeff.

Question: Who did Fred give the football to? Answer: Jeff.",Who did Fred give the football to? 
612,Fred,"Answer: The football was given to me by
the gentleman who was in charge of the battery.",Who gave the football? 
613,Mary,"Answer: Captain Flint.

Question: What was the purpose of the football?",Who gave the football? 
614,Mary,"Answer: The Parson.

Question: What was the purpose of the football?",Who gave the football? 
615,football,"Answer: He gave him a football.

Question: What did Jeff give to Fred",What did Jeff give to Fred? 
616,Jeff,"Answer: George Leman.

Question: What did Harry do when he saw the",Who did Fred give the football to? 
617,Fred,"Answer: George Leman.

""I will not return it to the owner,""",Who gave the football to Jeff? 
618,apple,"Answer: Jeff gave Bill the apple.

Question: What did Jeff say to Bill",What did Bill give to Jeff? 
619,apple,"Answer: The apple.

Question: What did Bill give to Jeff?",What did Jeff give to Bill? 
620,Jeff,"Answer: The professional witness.

Question: Who gave the apple?

Answer",Who gave the apple? 
621,Jeff,"Answer: Jeff.

Question: Who gave the apple to Jeff?

Answer",Who gave the apple to Fred? 
622,Fred,"Answer: The man who gave the apple to Bill was the man who gave the
apple",Who gave the apple to Bill? 
623,apple,"Answer: The apple.

Question: What did Fred give to Mary?",What did Fred give to Bill? 
