,target,output,question
339,garden,"Answer: The garden.

Question: What is the garden?

Answer:",What is east of the office?
340,bathroom,"Answer: The bathroom.

Question: What is the bathroom?

Answer:",What is west of the kitchen?
341,office,"Answer: The garden is north of the bedroom.

Question: What is the garden",What is the garden south of?
342,hallway,"Answer: The bathroom.

Question: What is the hotel?

Answer:",What is west of the bedroom?
343,bedroom,"Answer: The bathroom.

Question: What is north of the hallway?",What is south of the hallway?
344,garden,"<context>
""The monkey was so much frightened that he could not
continue the",What is the hallway east of?
345,hallway,"Answer: The hallway is north of the kitchen.

Question: What is north",What is north of the kitchen?
346,garden,"Answer: The garden.

Question: What is west of the garden?",What is west of the office?
347,bathroom,"Answer: The office is west of the bathroom.

Question: What is the office",What is the office west of?
348,bathroom,"Answer: The garden is north of the office.

Question: What is the '",What is the garden north of?
349,garden,"Answer: The office is north of the garden.

Question: What is the office",What is the office south of?
350,garden,"Answer: The garden.

Question: What is the hallway south of?",What is the hallway north of?
351,hallway,"Answer: The kitchen is west of the study.

Question: What is the hall",What is the kitchen west of?
352,bathroom,"Answer: The bathroom.

Question: What is south of the hallway?",What is north of the hallway?
353,bedroom,"Answer: South of the garden.

Question: What is the kitchen south of?",What is the kitchen north of?
354,bathroom,"Answer: The bathroom.

Question: What is the bathroom?

Answer:",What is the kitchen south of?
355,bedroom,"Answer: The camp meeting.

Question: What is south of the office?",What is north of the office?
356,hallway,"Answer: The hallway.

Question: What is west of the bathroom?",What is east of the bathroom?
357,kitchen,"Answer: The kitchen.

Question: What is north of the hallway?",What is south of the hallway?
358,hallway,"Answer: The hallway.

Question: What is east of the office?",What is west of the office?
359,bedroom,"Answer: The station.

Question: What is the station?

Answer:",What is the office north of?
360,kitchen,"Answer: The station.

Ruby’s eyes are fixed on the fire,",What is north of the garden?
361,hallway,"Answer: The garden is west of the house.

Question: What is the hall",What is the garden east of?
362,bathroom,"Answer: The kitchen is east of the dining room.

Question: What is the",What is the kitchen west of?
363,garden,"Answer: The hallway east of is the kitchen.

Question: What is the",What is the hallway east of?
364,bedroom,"Answer: The bedroom.

Question: What is north of the office?",What is south of the office?
365,bathroom,"Answer: The office is west of the hallway.

Question: What is the",What is the office west of?
366,hallway,"Answer: The hallway.

Question: What is west of the bedroom?",What is east of the bedroom?
367,garden,"Answer: The colon.

Question: What is the colon?

Answer:",What is west of the bedroom?
368,kitchen,"Answer: The bathroom west of is the bathroom east of.

[Footnote",What is the bathroom west of?
369,bathroom,"Answer: The bathroom.

Question: What is south of the bedroom?",What is north of the bedroom?
370,bathroom,"Answer: The garden is north of the kitchen.

Question: What is the north",What is the garden south of?
371,bathroom,"Answer: The hallway east of the garden.

Question: What is the hall",What is the hallway west of?
372,office,"Answer: The hallway is west of the hallway.

Question: What is",What is the hallway east of?
373,office,"Answer: The old house of Daniel and William Constable.

Question: What is",What is east of the kitchen?
374,bathroom,"Answer: The bathroom.

Question: What is south of the bathroom?",What is north of the kitchen?
375,office,"Answer: The honor due to Christ.

The honor due to Christ is the honor",What is west of the bathroom?
376,kitchen,"Answer: The office west of is the office east of.

Question: What is",What is the office west of?
377,garden,"Answer: The Confederate army was retreating from the battle-line.

Question: What",What is south of the bedroom?
378,garden,"Answer: Rocky Face.

Question: What is the name of the regiment that was",What is north of the kitchen?
379,office,"Answer: The bedroom north of.

Question: What is the garden south of?",What is the bedroom south of?
380,kitchen,"Answer: The office is north of the office.

Question: What is the office",What is the office north of?
381,hallway,"Answer: The hallway.

Question: What is the office east of?",What is the bedroom west of?
382,bathroom,"Answer: The town of Softa, or Softa, is a small town",What is west of the office?
383,bedroom,"Answer: The garden is south of the market-place.

Question: What is",What is the garden south of?
384,office,"Answer: The bedroom.

Question: What is the brain?

Answer:",What is north of the bathroom?
385,bedroom,What is the change in the grape-juice? What is the nature of alcohol? What is,What is east of the garden?
386,bathroom,"<DW52>

<DW52>

<D",What is the kitchen east of?
387,bedroom,"<context>

Answer: The street.

<context>

Question",What is the garden south of?
388,bedroom,"Answer: The office is north of the hallway.

Question: What is the",What is the office south of?
389,hallway,"<context>

The answer is the hallway.

</context>",What is south of the bedroom?
390,kitchen,"CLEM. The hallway--

Question: What is the hallway?",What is the hallway north of?
391,bathroom,"Answer: The bathroom.

Question: What is the bathroom?

Answer:",What is north of the garden?
392,kitchen,"BOS. The
garden is west of the bedroom.

KNEIR",What is west of the garden?
393,garden,"Answer: The church of St. Mark’s, Périgueux, with",What is south of the hallway?
394,bedroom,"Answer: The office east of the office is the office of the

Question: What",What is the office east of?
395,bathroom,"Answer: The garden is north of the house.

Question: What is the house",What is the garden south of?
396,bedroom,"Answer: The office west of is the office of the sheriff.

Question: What",What is the office west of?
397,bedroom,"Answer: The bedroom.

Question: What is the most curious specimen of the P",What is west of the bathroom?
398,kitchen,"Answer: The kitchen.

Question: What is the kitchen?

Answer:",What is west of the office?
399,hallway,"Answer: The hallway.

Question: What is south of the garden?",What is north of the garden?
400,office,"Answer: The orchestra.

Question: What is north of the bathroom?",What is south of the bathroom?
401,garden,"Answer: The garden.

Question: What is east of the garden?",What is west of the office?
402,hallway,"Answer: The room in which the Madonna of the Annunciation is
placed.",What is the bedroom east of?
403,bathroom,Answer: The office west of is the office of the sun. The office east of,What is the office west of?
404,bedroom,"Answer: The bathroom.

Question: What is the bathroom?

Answer:",What is north of the garden?
405,hallway,"Answer: The bedroom north of is the one in which the

Question: What is",What is the bedroom north of?
406,bathroom,Answer: The _tibia gingrina_ is west of the hallway. The _,What is west of the hallway?
407,bedroom,"Answer: The bedroom.

Question: What is the bedroom west of?",What is the bathroom east of?
408,bedroom,"Answer: The office is east of the office.

Question: What is the kitchen",What is the office east of?
409,garden,"Answer: The garden is south of the bathroom.

Question: What is south of",What is south of the bathroom?
410,bathroom,"Answer: The bathroom is north of the office.

Question: What is north of",What is north of the office?
411,hallway,"Answer: The kitchen.

Question: What is south of the kitchen?",What is north of the kitchen?
412,office,"Answer: The bathroom south of is the bathroom.

Question: What is the bathroom",What is the bathroom south of?
413,bathroom,"Answer: The bathroom.

Question: What is the bathroom?

Answer:",What is the bedroom north of?
414,kitchen,"Answer: The bedroom.

Question: What is the dining-room?",What is the bathroom west of?
415,garden,Answer: The hallway is south of the office. The garden is north of the office,What is the hallway north of?
416,hallway,"Answer: The hallway.

Question: What is north of the bathroom?",What is south of the bathroom?
417,bathroom,"Answer: The office.

Question: What is the office?

Answer:",What is the hallway north of?
418,hallway,"<context>

<context>

<context>

<context>",What is the office south of?
419,office,"Lincoln's answer was: ""I don't know, but I'll find out.""",What is the hallway east of?
420,kitchen,"Answer: The kitchen.

Question: What is west of the kitchen?",What is east of the bathroom?
421,hallway,"Answer: The hallway.

Question: What is the meaning of the phrase """,What is north of the office?
422,kitchen,"<context>

The bedroom is east of the office. The kitchen is east of",What is the bedroom west of?
423,office,"Answer: The garden west of the garden is the garden of the hospital.

Question",What is the garden west of?
424,garden,"Answer: The kitchen is west of the garden.

Question: What is the garden",What is the kitchen east of?
425,office,"Answer: The bathroom.

Question: What is the bathroom?

Answer:",What is the bedroom south of?
426,bathroom,"Answer: The hallway is north of the kitchen.

Question: What is the",What is the hallway south of?
427,office,"Answer: The bathroom is north of the garden.

Question: What is the bathroom",What is north of the bathroom?
428,hallway,"Answer: The United States.

""The United States are the only people who can",What is the garden north of?
429,bedroom,"Answer: The kitchen is west of the bedroom.

Question: What is the bedroom",What is the kitchen east of?
430,kitchen,"Answer: The hallway.

Question: What is west of the bedroom?",What is east of the bedroom?
431,bedroom,"Answer: The bedroom.

Question: What is north of the bathroom?",What is south of the bathroom?
432,kitchen,"Answer: The kitchen.

Question: What is the hallway north of?",What is the hallway south of?
433,kitchen,"Answer: The kitchen.

Question: What is next?

Answer: The",What is west of the office?
434,garden,"Answer: The garden.

Question: What is north of the kitchen?",What is north of the kitchen?
435,bathroom,"Answer: The bathroom.

Question: What is the bathroom north of?",What is the bedroom south of?
436,garden,"Answer: The garden.

Question: What is east of the kitchen?",What is west of the kitchen?
437,bathroom,"Answer: The bathroom.

Question: What is the gangplank?",What is the bedroom east of?
438,bedroom,"Answer: The bedroom.

Question: What is the bedroom east of?",What is the bathroom west of?
439,garden,"Answer: The garden.

Question: What is the garden?

Answer:",What is the office south of?
440,bathroom,"Answer: The kitchen is west of the bedroom.

Question: What is the kitchen",What is the kitchen east of?
441,kitchen,"Answer: The hallway is west of the bedroom.

Question: What is the",What is the hallway east of?
442,bedroom,"Answer: The office is south of the hallway.

Question: What is the",What is south of the office?
443,bedroom,"Answer: The garden is north of the house.

Question: What is the bedroom",What is the garden south of?
444,bathroom,"Answer: The bathroom.

Question: What is north of the office?",What is south of the office?
445,bedroom,"Answer: The bedroom.

Question: What is west of the bathroom?",What is east of the bathroom?
446,office,"Answer: The kitchen is west of the office.

Question: What is the office",What is the kitchen east of?
447,bathroom,"Answer: The kitchen is south of the kitchen.

Question: What is the bathroom",What is the kitchen south of?
448,garden,"Answer: The garden.

Question: What is east of the hallway?",What is west of the hallway?
449,garden,"Answer: The bedroom.

Question: What is the bedroom south of?",What is the bathroom south of?
450,hallway,"Answer: The hallway.

Question: What is south of the office?",What is north of the office?
451,hallway,"Answer: The hallway.

Question: What is your whole country?",What is south of the bathroom?
452,office,"Answer: The bedroom is south of the bedroom.

Question: What is the significance",What is south of the bedroom?
453,garden,"Answer: The garden.

Question: What is the secret of her help?",What is east of the hallway?
454,bedroom,"Answer: The office is north of the bedroom.

Question: What is the bathroom",What is the office south of?
455,kitchen,"Answer: The kitchen.

Question: What is east of the kitchen?",What is west of the hallway?
456,kitchen,"Answer: The kitchen.

Question: What is south of the kitchen?",What is south of the garden?
457,bedroom,"Answer: The bedroom.

Question: What is the name by which Alfred will call",What is east of the hallway?
458,bedroom,"Answer: The bedroom.

Question: What is north of the bedroom?",What is south of the kitchen?
459,kitchen,"Answer: The kitchen.

Question: What is the hallway east of?",What is the hallway west of?
460,bedroom,"Answer: The bedroom is west of the hallway.

Question: What is east",What is west of the hallway?
461,kitchen,"Answer: The garden is east of the bathroom.

Question: What is the chief",What is the garden west of?
462,hallway,"Answer: The kitchen.

Question: What is west of the bathroom?",What is east of the bathroom?
463,office,"Answer: The island of Abba.

Question: What is east of the garden",What is west of the garden?
464,garden,"Answer: The garden.

Question: What is the garden?

Answer:",What is west of the bathroom?
465,office,"Answer: The garden is north of the office.

Question: What is the kitchen",What is the garden north of?
466,garden,"Answer: The garden.

Question: What is the garden?

Answer:",What is west of the office?
467,office,"<context>

<context>

<context>

<context>",What is the bedroom east of?
468,kitchen,"Answer: The hallway.

Question: What is north of the bedroom?",What is south of the bedroom?
469,hallway,"Answer: The bathroom is north of the kitchen.

Question: What is the kitchen",What is the bathroom north of?
470,bedroom,"Answer: The bedroom.

Question: What is east of the kitchen?",What is west of the kitchen?
471,office,"Answer: The Serbian Division.

Question: What is east of the garden?",What is west of the garden?
472,bathroom,"Answer: The bathroom.

Question: What is the last touch?

Answer",What is east of the hallway?
473,bathroom,"Answer: The garden is east of the house.

Question: What is the bathroom",What is the garden west of?
474,bedroom,"Answer: The kitchen.

Question: What is west of the office?",What is east of the office?
475,hallway,"Answer: The office east of the hallway.

Question: What is the name",What is the office west of?
476,bathroom,"<context>

<context>

<context>

<context>",What is the bedroom south of?
477,kitchen,"Answer: The kitchen.

Question: What is east of the bathroom?",What is west of the bathroom?
478,office,"Answer: The garden is the old town of Vicksburg.

Question: What is",What is the garden north of?
479,kitchen,"Answer: The kitchen.

<context>

The _Mound City_",What is north of the garden?
480,bedroom,"Answer: The bedroom.

Question: What is east of the bedroom?",What is west of the kitchen?
481,bathroom,"Answer: The bathroom.

Question: What is north of the hallway?",What is south of the hallway?
482,hallway,"Answer: The bathroom.

Question: What is the bathroom?

Answer:",What is north of the kitchen?
483,garden,"Answer: The Controllers are charged with the duty of seeing that the
country is",What is north of the office?
484,bedroom,"Answer: The kitchen is west of the bedroom.

Question: What is the bedroom",What is the kitchen east of?
485,garden,"Answer: The garden.

Question: What is west of the hallway?",What is east of the hallway?
486,bedroom,"Answer: The bedroom.

Question: What is north of the hallway?",What is south of the hallway?
487,hallway,"Answer: The bathroom.

Question: What is west of the kitchen?",What is east of the kitchen?
488,bathroom,"Answer: The office is north of the kitchen.

Question: What is the office",What is the office south of?
489,hallway,"Answer: The bedroom is south of the library.

Question: What is the bathroom",What is the bedroom south of?
490,hallway,"Answer: The hallway.

Question: What is south of the bathroom?",What is north of the bathroom?
491,garden,"Answer: The hallway.

Question: What is west of the bathroom?",What is east of the bathroom?
492,garden,"Answer: The garden.

Question: What is north of the kitchen?",What is south of the kitchen?
493,office,"Answer: The garden is south of the hallway.

Question: What is the",What is south of the garden?
494,bedroom,"Answer: The office is west of the hallway.

Question: What is the",What is the office west of?
495,hallway,"Answer: The so-called Tomb of Zechariah.

Question: What is",What is north of the bedroom?
496,office,"Answer: The office.

Question: What is the plan of the Church at Ba",What is north of the bedroom?
497,bedroom,"Answer: The bedroom.

Question: What is the office south of?",What is the office north of?
498,kitchen,"Answer: The kitchen.

Question: What is the office west of?",What is the office east of?
499,hallway,"Answer: The bathroom is south of the bedroom.

Question: What is the bathroom",What is the bathroom south of?
500,garden,"Answer: The garden.

Question: What is the pleasantest situation you have seen",What is east of the hallway?
501,office,"Answer: The house of the Rev. John Hall.

Question: What is west",What is east of the kitchen?
502,bedroom,"Answer: The hallway.

Question: What is the meaning of the following words",What is north of the garden?
503,hallway,"<context>

Answer: West of the bedroom.

</context>",What is the bathroom east of?
504,bedroom,"Answer: The bedroom.

Question: What is the first spark?

Answer",What is the hallway west of?
505,garden,"Answer: The garden.

Question: What is east of the bathroom?",What is west of the bathroom?
506,bedroom,"Answer: The garden.

Question: What is south of the office?",What is north of the office?
507,bedroom,"Answer: The kitchen.

Question: What is the kitchen?

Answer:",What is the hallway north of?
508,bathroom,Answer: The garden is south of the kitchen. It raged for about two hours from,What is the garden north of?
509,office,"Answer: The hallway is east of the bathroom.

Question: What is the",What is the hallway east of?
510,kitchen,"Answer: The kitchen.

Question: What is north of the bathroom?",What is south of the bedroom?
511,hallway,"Answer: The office is west of the garden.

Question: What is the office",What is the office east of?
512,hallway,"Answer: The garden is north of the house.

Question: What is the house",What is the garden north of?
513,garden,"Answer: The church.

Question: What is south of the office?",What is north of the office?
514,garden,"Answer: The kitchen.

Question: What is the kitchen?

Answer:",What is the hallway north of?
515,bathroom,"Answer: The office is south of the bedroom.

Question: What is the canoe",What is the office north of?
516,garden,"Answer: The garden.

Question: What is east of the hallway?",What is west of the hallway?
517,office,"Answer: The bathroom north of.

Question: What is the bathroom south of?",What is the bathroom south of?
518,office,"Answer: The office.

Question: What is north of the office?",What is north of the hallway?
519,hallway,"Answer: The South African Republic.

Question: What is west of the bathroom?",What is east of the bathroom?
520,bathroom,"Answer: The bathroom.

Question: What is north of the bedroom?",What is south of the bedroom?
521,hallway,"Answer: The hallway is west of the bathroom.

Question: What is the",What is west of the bathroom?
522,kitchen,"Answer: The bedroom is south of the hallway.

Question: What is the",What is the bedroom south of?
523,garden,"Answer: The garden.

Question: What is east of the bedroom?",What is west of the bedroom?
524,garden,"Answer: The office is north of the office.

Question: What is the meaning",What is the office north of?
525,garden,"Answer: The garden.

Question: What is the meaning of the words ""the",What is north of the bathroom?
526,office,"Answer: The garden is north of the office.

Question: What is north of",What is south of the garden?
527,bathroom,"Answer: The garden is east of the house.

Question: What is the garden",What is west of the garden?
528,garden,"Answer: The garden.

_The screen is taken away, and Maurice is placed",What is the bedroom east of?
529,hallway,"Answer: The bedroom.

Question: What is the name of the man who is",What is south of the office?
530,kitchen,"<context>

<context>

<context>

<context>",What is the garden south of?
531,hallway,"Answer: The kitchen.

Question: What does Benny do with the puzzle?",What is west of the bedroom?
532,office,"<context>

<context>

<context>

<context>",What is the bedroom west of?
533,kitchen,"Answer: The garden is west of the kitchen.

Question: What is the kitchen",What is the garden east of?
534,garden,"Answer: The garden.

Question: What is the bathroom north of?",What is the bedroom south of?
535,kitchen,"Answer: The hallway is west of the kitchen.

Question: What is the",What is the hallway east of?
536,garden,"Answer: The area

Question: What is the area west of?

Answer",What is the hallway east of?
537,bedroom,"Answer: The garden is north of the city.

Question: What is the house",What is the garden south of?
538,bedroom,"Answer: The bedroom.

Question: What is the difference between a chicken and an",What is east of the garden?
539,kitchen,"Answer: The hallway east of.

Question: What is the hallway north",What is the hallway west of?
540,hallway,"Answer: The bedroom is west of the hallway.

Question: What is the",What is the bedroom east of?
541,hallway,"<context>

Answer: The hallway.

</context>",What is the bathroom south of?
542,garden,"Answer: The garden.

Question: What is south of the kitchen?",What is north of the kitchen?
543,garden,"Answer: The garden.

Question: What is west of the kitchen?",What is east of the kitchen?
544,office,"Answer: The bathroom is north of the kitchen.

Question: What is the bathroom",What is the bathroom north of?
545,hallway,"Answer: The office is west of the hallway.

Question: What is the",What is the office east of?
546,hallway,"Answer: The bedroom is east of the office.

Question: What is the office",What is the bedroom east of?
547,office,Answer: The <DW53>s' abode is generally in a hollow tree,What is north of the hallway?
548,bedroom,"Answer: The bedroom.

<context>

<context>

<",What is west of the kitchen?
549,hallway,"Answer: The hallway.

Question: What is north of the bathroom?",What is south of the bathroom?
550,office,"Answer: The Pretty Lily.

Question: What is west of the hallway?",What is east of the hallway?
551,bathroom,"Answer: The bathroom.

Question: What is the second generation?

Answer",What is the hallway east of?
552,hallway,"Answer: The hallway.

Question: What is south of the bedroom?",What is north of the bedroom?
553,bedroom,"<context>

<context>

<context>

<context>",What is the garden south of?
554,office,"Answer: The room to the left of the bedroom.

Question: What is north",What is south of the bedroom?
555,bathroom,Answer: The garden is east of the hallway. Several specimens have been discovered in tombs,What is east of the garden?
556,kitchen,"Answer: The kitchen.

Question: What is east of the garden?",What is west of the garden?
557,bathroom,"Answer: The bedroom east of is the one which is in the middle of the
m",What is the bedroom east of?
558,garden,"Answer: The bathroom is north of the kitchen.

Question: What is the kitchen",What is the bathroom south of?
559,kitchen,"Answer: The garden west of the castle is the garden of the
Council of Col",What is the garden west of?
560,bedroom,"Answer: The kitchen is south of the bedroom.

Question: What is the bathroom",What is the kitchen south of?
561,kitchen,"Answer: The garden.

Question: What is west of the office?",What is east of the office?
562,hallway,"Answer: The garden is east of the bathroom.

Question: What is west of",What is west of the bathroom?
563,hallway,"A
second later there was a heavy thud heard above the screams of women and",What is the garden west of?
564,bedroom,"Answer: The kitchen is west of the bedroom.

<context>

<",What is the kitchen west of?
565,kitchen,"Answer: The office west of is the office of the British Empire, which
is the",What is the office west of?
566,bathroom,"Answer: The bathroom.

Question: What is the bathroom east of?",What is the bedroom west of?
567,bathroom,"Answer: The bathroom is west of the hallway.

Question: What is east",What is west of the hallway?
568,bedroom,"Answer: The garden.

Question: What is north of the garden?",What is north of the garden?
569,kitchen,"Answer: The little shop of the cafe au lait.

Question: What",What is south of the bathroom?
570,kitchen,"Answer: The Place St. Michel.

The Place St. Michel is the most",What is the office east of?
571,bathroom,"Answer: The bathroom.

Question: What is the bathroom?

Answer:",What is north of the office?
572,hallway,"Answer: The hallway.

Question: What is the room in which Emil",What is north of the office?
573,bedroom,"Answer: The bedroom.

Question: What is the bedroom?

Answer:",What is west of the garden?
574,office,"Answer: The bedroom.

Question: What is the bedroom west of?",What is the kitchen west of?
575,bathroom,"Answer: The Swan Inn.

Question: What is the garden east of?",What is the bedroom west of?
576,office,"Answer: The bathroom south of the bathroom.

Question: What is the bathroom north",What is the bathroom south of?
577,hallway,"Answer: The room in which the letter was written.

Question: What is the",What is north of the bathroom?
578,garden,"Answer: The kitchen is north of the garden. Under the belief that
Hart's",What is the kitchen south of?
579,kitchen,"<context>

<context>

<context>

<context>",What is the hallway south of?
580,office,"Answer: The bedroom is east of the bathroom.

Question: What is the bedroom",What is the bedroom west of?
581,hallway,"Answer: The garden is west of the hallway.

Question: What is the",What is the garden east of?
582,kitchen,"Answer: The bedroom is south of the kitchen.

Question: What is the kitchen",What is the bedroom south of?
583,office,"Answer: The hallway west of is the hallway east of.

Question:",What is the hallway west of?
584,hallway,"Answer: The bedroom is north of the hallway.

Question: What is the",What is the bedroom north of?
585,garden,"Answer: The bathroom.

Question: What is west of the bathroom?",What is west of the bedroom?
586,hallway,"Answer: The hallway.

Question: What is north of the office?",What is south of the office?
587,kitchen,"Answer: The kitchen.

Question: What is north of the garden?",What is south of the garden?
588,office,"Answer: The bedroom is west of the kitchen.

Question: What is the bedroom",What is the bedroom east of?
589,office,"Answer: The office is south of the kitchen. Neither named I them.

Question",What is south of the kitchen?
590,bathroom,"Answer: The office.

Question: What is the office east of?",What is the kitchen west of?
591,hallway,"Answer: The office is north of the garden.

Question: What is the office",What is the office north of?
592,bathroom,"Answer: The bathroom.

Question: What was the First battery ordered to do?",What is east of the kitchen?
593,office,"Answer: The First Battery of the Minnesota Volunteer Infantry.

Question: What was the",What is east of the hallway?
594,kitchen,"Answer: The bedroom is west of the office.

Question: What is north of",What is west of the bedroom?
595,garden,"Answer: The office is west of the house.

Question: What is the f",What is the office west of?
596,bedroom,"Answer: The churchyard.

Question: What is north of the office?",What is east of the office?
597,office,"Answer: The garden.

Question: What is east of the bathroom?",What is west of the bathroom?
598,bathroom,"Answer: The kitchen is east of the garden.

Question: What is the bathroom",What is the kitchen west of?
599,bathroom,"Answer: The garden is south of the garden.

Question: What is the garden",What is the garden south of?
600,hallway,"Answer: The hallway.

Question: What is west of the office?",What is east of the office?
601,kitchen,"Answer: The bathroom is north of the kitchen.

Question: What is the kitchen",What is the bathroom south of?
602,hallway,"Answer: The woods.

Question: What is the land?

Answer:",What is north of the bedroom?
603,garden,"Answer: The garden.

Question: What is south of the office?",What is north of the office?
604,bedroom,"Answer: The kitchen.

Question: What is the name of the house?",What is south of the kitchen?
605,hallway,"Answer: The garden is west of the kitchen.

Question: What is east of",What is west of the garden?
606,office,"Answer: The pantry.

Question: What is the pantry east of?",What is the kitchen west of?
607,kitchen,"Answer: The pantry.

Question: What is north of the bathroom?",What is north of the bedroom?
608,hallway,"Answer: The hallway.

Question: What is the hallway?",What is the bedroom south of?
609,hallway,"Answer: The hallway.

Question: What is the meaning of the word """,What is west of the kitchen?
610,kitchen,"Answer: The kitchen.

Question: What is the kitchen?

Answer:",What is the bedroom north of?
611,office,"Answer: The bedroom is north of the garden.

Question: What is the garden",What is the bedroom north of?
612,hallway,"Answer: The hallway.

<context>

Question: What is east",What is east of the office?
613,hallway,"Answer: The office is north of the hallway.

Question: What is the",What is the office north of?
614,hallway,"Answer: The hallway.

Question: What is west of the bedroom?",What is east of the bedroom?
615,garden,"Answer: The office is west of the garden.

Question: What is the garden",What is the office east of?
616,office,"Answer: The bathroom.

Question: What is the bathroom?

Answer:",What is north of the bedroom?
617,kitchen,"Answer: The kitchen.

<context>

<context>

<",What is north of the bedroom?
618,hallway,"Answer: The garden.

Question: What is north of the office?",What is south of the office?
619,bathroom,"Answer: The office is east of the kitchen.

Question: What is the office",What is the office west of?
620,bedroom,"Answer: The garden is east of the house.

Question: What is the garden",What is the garden east of?
621,office,"Answer: The kitchen is north of the office.

Question: What is the office",What is the kitchen south of?
622,kitchen,"Answer: The office is north of the garden.

<context>

Question",What is the office south of?
623,garden,"<context>

Answer: The garden.

</context>

<",What is north of the office?
624,bathroom,"Answer: The bathroom.

Ruby is not a very good cook, and she",What is west of the kitchen?
625,office,"Answer: The office.

Question: What is west of the bedroom?",What is east of the bedroom?
626,office,"Tell me, ye who prate about the _literary glory_ of the nineteenth century,",What is the garden north of?
627,bathroom,"Answer: The bathroom.

Question: What is west of the bedroom?",What is east of the bedroom?
628,office,"Answer: The bathroom south of is the bathroom south of.

Question: What is",What is the bathroom south of?
629,garden,"Answer: The sick-bay.

Question: What is west of the kitchen?",What is east of the kitchen?
630,bathroom,"Answer: The bathroom.

Question: What is west of the kitchen?",What is east of the kitchen?
631,bathroom,"Answer: The office is north of the office.

Question: What is the bedroom",What is the office north of?
632,bathroom,"<context>

Answer: The bathroom.

<context>

Question",What is west of the hallway?
633,bedroom,"Answer: The office east of is the office of the house.

Question: What",What is the office east of?
634,bedroom,"Answer: The bathroom.

<context>

Question: What is the bathroom",What is east of the office?
635,bedroom,"Answer: The kitchen is north of the bathroom.

Question: What is the bedroom",What is the kitchen north of?
636,bedroom,"<context>

Answer: The kitchen is west of the kitchen.

<",What is the kitchen west of?
637,kitchen,"Answer: The garden is east of the house.

Question: What is the bathroom",What is the garden east of?
638,kitchen,"Answer: The office is west of the bedroom.

Answer: The office is west",What is the office east of?
639,kitchen,"Answer: The kitchen.

Question: What is west of the bedroom?",What is east of the bedroom?
640,bedroom,"Answer: The garden is west of the house.

Question: What is the kitchen",What is the garden east of?
641,office,"Answer: The hallway is east of the house.

Question: What is the",What is the hallway east of?
642,office,"Answer: The bedroom east of is the bedroom.

Question: What is the bedroom",What is the bedroom east of?
643,garden,"Answer: The sun.

Question: What is west of the hallway?",What is east of the hallway?
644,garden,"Answer: The bathroom is west of the bedroom.

Question: What is the bedroom",What is the bathroom west of?
645,office,"Answer: The office.

Question: What is east of the bedroom?",What is west of the bedroom?
646,bedroom,Answer: The hallway east of is the room where the Bonnevilles lived.,What is the hallway east of?
647,bathroom,"Answer: The kitchen.

Question: What is west of the bedroom?",What is east of the bedroom?
648,garden,"Answer: The garden.

Question: What is the difference between Charles Kean and",What is north of the bedroom?
649,hallway,"Answer: The garden.

Question: What is north of the bedroom?",What is south of the bedroom?
650,office,"Answer: The hallway is north of the hallway.

Question: What is",What is the hallway north of?
651,garden,"Answer: The garden.

Question: What is west of the bedroom?",What is east of the bedroom?
652,kitchen,"Answer: The bedroom.

Question: What is north of the hallway?",What is south of the hallway?
653,hallway,"Answer: The garden is west of the house.

Question: What is east of",What is west of the garden?
654,hallway,"Answer: The office.

Question: What is east of the office?",What is west of the bathroom?
655,office,"Answer: The kitchen is east of the office.

Question: What is the office",What is the kitchen west of?
656,bedroom,"Answer: The garden is south of the bathroom.

Question: What is the man",What is the garden north of?
657,kitchen,"Answer: The garden.

Question: What is west of the garden?",What is east of the garden?
658,garden,"Answer: The garden.

Question: What is north of the hallway?",What is south of the hallway?
659,garden,"Answer: The garden.

Question: What is west of the bedroom?",What is east of the kitchen?
660,kitchen,"<context>

<context>

<context>

<context>",What is the garden east of?
661,office,"<context>

<context>

<context>

<context>",What is west of the bathroom?
662,bedroom,"Answer: The office is south of the hallway.

Question: What is north",What is south of the office?
663,bathroom,"Answer: The bathroom.

Question: What is west of the garden?",What is east of the garden?
664,office,"Answer: The garden is south of the house.

Question: What is the house",What is the garden south of?
665,kitchen,"Answer: The hallway is north of the bedroom.

Question: What is the",What is the hallway north of?
666,garden,"Answer: The garden.

Question: What is the office south of?",What is the office north of?
667,garden,"Answer: The garden.

Question: What is the garden east of?",What is the office east of?
668,hallway,"Answer: The garden is south of the hallway.

Question: What is the",What is the garden south of?
669,hallway,"<context>

Answer: The back room.

</context>",What is north of the garden?
670,bathroom,"<context>
“I’m not going to let you put me into a hole",What is west of the garden?
671,garden,"Answer: The garden.

Question: What did Peter Russet do when he saw",What is east of the bedroom?
672,kitchen,"Answer: The garden is north of the kitchen.

Question: What is the kitchen",What is the garden north of?
673,kitchen,"<context>

<context>

<context>

<context>",What is the garden south of?
674,kitchen,"Answer: The bedroom is east of the office.

Question: What is the bedroom",What is the bedroom west of?
675,bedroom,"Answer: The garden is west of the house.

Question: What is the house",What is the garden west of?
676,garden,"Answer: The garden.

Question: What is the garden?

Answer:",What is north of the kitchen?
677,bedroom,"Answer: The bedroom.

Question: What is the bathroom?

Answer:",What is north of the bathroom?
678,garden,"Answer: The bathroom.

Question: What is the major's name?",What is the bedroom south of?
679,office,"Answer: The kitchen.

Question: What is north of the bedroom?",What is south of the bedroom?
